parcel_name,sws_rw,sws_rs,sws_gb,sws_ms,sws_fa,sws_total
zfALFF_17Networks_RH_SomMotB_S2_2,NA,0.002501221024641,NA,NA,NA,0.032267921506867
zfALFF_17Networks_RH_SomMotB_S2_1,NA,0.003791479875032,NA,NA,NA,0.039690552501674
zfALFF_17Networks_RH_SomMotA_2,NA,0.01948899727203,NA,NA,0.044951770148589,0.032267921506867
zfALFF_17Networks_RH_SomMotA_1,0.044545391822836,0.004118884748198,0.033872830707665,0.047032763692701,0.044951770148589,0.004445663493101
zfALFF_17Networks_RH_VisCent_ExStr_3,NA,NA,NA,NA,0.044951770148589,NA
zfALFF_17Networks_LH_DefaultC_PHC_1,NA,0.042606120711133,NA,NA,NA,NA
zfALFF_17Networks_LH_DefaultC_Rsp_1,0.044545391822836,NA,NA,NA,0.044951770148589,NA
zfALFF_17Networks_LH_DefaultB_Temp_2,0.044545391822836,NA,NA,NA,NA,NA
zfALFF_17Networks_LH_DefaultB_Temp_1,NA,0.043966372382466,NA,NA,NA,NA
zfALFF_17Networks_LH_ContC_pCun_2,NA,0.048514209510504,0.041823948177214,NA,0.036639296126404,0.031504732663894
zfALFF_17Networks_LH_ContC_pCun_1,NA,0.040811019359983,NA,NA,0.044951770148589,0.034850681531626
zfALFF_17Networks_LH_ContB_PFClv_1,NA,NA,NA,0.047032763692701,NA,NA
zfALFF_17Networks_LH_ContA_PFCl_2,NA,0.048343968372416,NA,NA,NA,NA
zfALFF_17Networks_LH_ContA_PFCl_1,NA,0.04340964888961,NA,0.047032763692701,NA,0.034850681531626
zfALFF_17Networks_LH_LimbicA_TempPole_1,NA,0.010285588056256,0.033872830707665,NA,0.044951770148589,0.01901713464291
zfALFF_17Networks_LH_SalVentAttnB_PFCmp_1,NA,0.005162344291983,NA,NA,NA,0.031504732663894
zfALFF_17Networks_LH_SalVentAttnB_PFCl_1,NA,0.042606120711133,NA,0.047032763692701,NA,0.02901942706031
zfALFF_17Networks_LH_SalVentAttnA_FrMed_1,0.046825226393808,NA,NA,NA,NA,NA
zfALFF_17Networks_LH_SalVentAttnA_Ins_1,NA,0.002154799328698,0.033872830707665,0.047032763692701,0.009165177808506,0.000764636656442
zfALFF_17Networks_LH_DorsAttnB_PostC_3,NA,NA,0.038987371081829,NA,NA,NA
zfALFF_17Networks_LH_DorsAttnB_PostC_2,NA,NA,NA,NA,0.044951770148589,NA
zfALFF_17Networks_LH_DorsAttnB_PostC_1,NA,NA,NA,NA,0.044951770148589,0.043785404825773
zfALFF_17Networks_LH_DorsAttnA_SPL_1,NA,NA,0.033872830707665,NA,0.044951770148589,NA
zfALFF_17Networks_LH_SomMotB_Cent_1,NA,NA,0.041823948177214,0.047032763692701,NA,0.03513897097848
zfALFF_17Networks_LH_SomMotB_S2_2,NA,NA,NA,0.047032763692701,NA,0.041570668854612
zfALFF_17Networks_LH_SomMotB_S2_1,NA,0.045769375759207,NA,NA,NA,0.048553968933562
zfALFF_17Networks_LH_SomMotB_Aud_1,NA,0.014182313418369,NA,NA,0.044951770148589,0.03513897097848
zALFF_17Networks_RH_TempPar_2,NA,0.001825023968429,NA,NA,0.044951770148589,0.006248090098825
zALFF_17Networks_RH_DefaultC_PHC_1,NA,NA,NA,NA,0.044951770148589,NA
zALFF_17Networks_RH_DefaultB_PFCv_2,NA,0.048257233087452,NA,NA,NA,NA
zALFF_17Networks_RH_DefaultB_PFCd_1,NA,0.031674725866854,NA,NA,0.044951770148589,NA
zALFF_17Networks_RH_DefaultA_PFCm_1,NA,NA,NA,NA,0.044951770148589,NA
zALFF_17Networks_RH_DefaultA_PFCd_1,NA,0.048016500924595,NA,NA,0.044951770148589,NA
zALFF_17Networks_RH_ContB_PFClv_1,NA,NA,NA,NA,0.044951770148589,NA
zALFF_17Networks_RH_ContA_PFCl_2,NA,0.005162344291983,NA,NA,NA,0.032354885656298
zALFF_17Networks_RH_SalVentAttnB_PFCmp_1,NA,NA,NA,NA,0.044951770148589,NA
zALFF_17Networks_RH_SalVentAttnA_ParOper_1,NA,0.042004773303606,NA,NA,NA,NA
zALFF_17Networks_RH_DorsAttnA_ParOcc_1,NA,0.022146143637117,NA,NA,0.044951770148589,0.032267921506867
zALFF_17Networks_RH_DorsAttnA_TempOcc_1,NA,0.03980267368667,NA,NA,NA,NA
zALFF_17Networks_RH_SomMotB_Cent_1,NA,0.004969881483699,NA,NA,NA,0.029384230379212
zALFF_17Networks_RH_SomMotB_S2_2,NA,0.040811019359983,NA,NA,NA,NA
zALFF_17Networks_RH_SomMotB_S2_1,NA,0.002154799328698,NA,NA,NA,0.029384230379212
zALFF_17Networks_RH_SomMotB_Aud_1,NA,0.01948899727203,NA,NA,NA,NA
zALFF_17Networks_RH_SomMotA_1,NA,0.048016500924595,NA,0.047032763692701,NA,NA
zALFF_17Networks_RH_VisCent_ExStr_3,NA,NA,NA,NA,0.044951770148589,NA
zALFF_17Networks_RH_VisCent_ExStr_1,NA,NA,NA,NA,0.044951770148589,NA
zALFF_17Networks_LH_TempPar_1,NA,NA,NA,NA,0.044951770148589,NA
zALFF_17Networks_LH_DefaultC_PHC_1,NA,NA,NA,NA,0.037945484605767,NA
zALFF_17Networks_LH_DefaultC_Rsp_1,NA,NA,NA,NA,0.044951770148589,0.043127063005852
zALFF_17Networks_LH_DefaultB_Temp_1,0.044545391822836,NA,NA,NA,NA,NA
zALFF_17Networks_LH_DefaultA_PFCd_1,NA,NA,NA,NA,0.045491177962053,NA
zALFF_17Networks_LH_ContA_PFCl_1,NA,NA,NA,NA,0.044951770148589,NA
zALFF_17Networks_LH_ContA_IPS_1,NA,0.034902134698867,NA,NA,NA,NA
zALFF_17Networks_LH_LimbicA_TempPole_1,NA,NA,0.040476429521402,NA,NA,NA
zALFF_17Networks_LH_DorsAttnB_FEF_1,NA,NA,NA,NA,0.037945484605767,NA
zALFF_17Networks_LH_DorsAttnB_PostC_3,NA,0.043966372382466,NA,NA,NA,NA
zALFF_17Networks_LH_DorsAttnB_PostC_2,NA,0.02443578002112,NA,NA,NA,NA
zALFF_17Networks_LH_SomMotB_Cent_1,NA,0.045854578624219,NA,NA,NA,NA
zALFF_17Networks_LH_SomMotB_Aud_1,NA,0.033468280388483,NA,NA,NA,NA
zALFF_17Networks_LH_SomMotA_1,NA,0.01948899727203,NA,NA,0.044951770148589,0.032267921506867
zReHo_lPFtha_L,NA,0.019914833567413,NA,NA,NA,NA
zReHo_Otha_L,NA,0.033468280388483,NA,NA,NA,0.048553968933562
zReHo_Stha_R,NA,0.034902134698867,NA,NA,NA,NA
zReHo_Stha_L,NA,0.029304277452967,NA,NA,NA,NA
zReHo_mPMtha_R,NA,0.031132834367412,NA,NA,NA,NA
zReHo_mPMtha_L,NA,0.033468280388483,NA,NA,NA,NA
zReHo_mPFtha_R,NA,0.048257233087452,NA,NA,NA,NA
zReHo_mPFtha_L,NA,0.022314619975955,NA,NA,NA,NA
zReHo_dCa_R,NA,NA,NA,0.047032763692701,NA,NA
zReHo_dCa_L,NA,NA,NA,0.047032763692701,NA,NA
zReHo_cHipp_L,NA,0.015172120279622,NA,NA,0.044951770148589,0.03513897097848
zReHo_mAmyg_L,NA,0.036615491383343,NA,NA,0.044951770148589,0.032267921506867
zfALFF_lPFtha_L,0.046658486004926,NA,NA,0.047032763692701,NA,NA
zfALFF_cTtha_L,NA,NA,NA,0.047032763692701,NA,NA
zfALFF_Otha_R,NA,NA,NA,0.047032763692701,NA,NA
zfALFF_Otha_L,NA,NA,NA,NA,NA,0.03513897097848
zfALFF_PPtha_R,NA,NA,NA,0.047032763692701,NA,NA
zfALFF_rTtha_R,NA,NA,NA,0.047032763692701,NA,0.03513897097848
zfALFF_rTtha_L,NA,NA,NA,0.047032763692701,NA,0.039597983485946
zfALFF_Stha_R,0.044545391822836,NA,NA,0.047032763692701,NA,0.032354885656298
zfALFF_Stha_L,NA,NA,NA,0.047032763692701,NA,0.038961479241773
zfALFF_mPMtha_L,NA,NA,NA,0.047032763692701,NA,0.03513897097848
zfALFF_mPFtha_L,NA,NA,NA,0.047032763692701,NA,0.048553968933562
zfALFF_NAC_R,NA,NA,0.033872830707665,NA,NA,NA
zfALFF_cHipp_L,NA,0.003066169113648,NA,0.047032763692701,0.044951770148589,0.008885854227131
zfALFF_rHipp_R,NA,NA,0.033872830707665,0.047032763692701,NA,0.032267921506867
zfALFF_rHipp_L,NA,0.002154799328698,0.033872830707665,0.047032763692701,0.033595368213888,0.003544618804243
zfALFF_lAmyg_R,NA,NA,NA,0.047032763692701,0.044951770148589,0.032267921506867
zfALFF_lAmyg_L,NA,NA,0.042275582848737,NA,NA,0.03513897097848
zfALFF_mAmyg_R,NA,0.024291386043907,0.033872830707665,0.047032763692701,0.034292405031057,0.012670336737156
zfALFF_mAmyg_L,0.044545391822836,0.004150388496628,0.033872830707665,0.047032763692701,0.033595368213888,0.003544618804243
zALFF_Stha_R,0.048931472825657,NA,NA,NA,NA,NA
zALFF_dCa_L,NA,0.043966372382466,NA,NA,NA,NA
zALFF_vCa_R,NA,0.048016500924595,NA,NA,NA,NA
zDCwei_lPFtha_R,NA,NA,NA,0.047032763692701,NA,NA
zDCwei_lPFtha_L,NA,0.024557963240466,NA,NA,NA,0.032267921506867
zDCwei_cTtha_L,NA,NA,NA,0.047032763692701,NA,NA
zDCwei_Otha_R,NA,NA,NA,0.047032763692701,NA,NA
zDCwei_rTtha_R,NA,NA,NA,NA,NA,0.049560777295917
zDCwei_mPMtha_R,NA,NA,NA,0.047032763692701,NA,NA
zDCwei_mPMtha_L,NA,0.01948899727203,NA,0.047032763692701,NA,0.032267921506867
zDCwei_dlPu_L,NA,0.028665647760098,NA,NA,NA,0.03513897097848
zDCwei_mAmyg_R,NA,0.048257233087452,NA,NA,NA,NA
zDCbin_lPFtha_L,NA,0.033566368390267,NA,NA,NA,0.037663381439823
zDCbin_Stha_R,0.047526455133911,NA,NA,NA,NA,NA
zDCbin_mPMtha_L,NA,0.01948899727203,NA,NA,NA,0.032267921506867
zDCbin_dlPu_L,NA,0.042004773303606,NA,NA,NA,NA
