bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-2794_ses-wave1_run-02_T1w	0.34793917500246463	3.744276080947437	0.6131762634096184	412.651611328125	3.806259422396193	3.8857556584929274	3.886959304347826	3.646063304347826	0.14029047113171256	0.4873442308127795	0.37236529805550794	1.518061637878418	0.6142812252044676	0.0	0.03628587570481646	22.195422927339077	7.661456724624436	10.78891086338177	176	232	256	3.18252307218046	13.98962752227908	12.156481469142308	19.29729381296739	20.493544942561925	36.384948132906494	35.73751362072074	50.334047786693816	0.8999999761581421	0.8984375	0.8984375	0.9270342398788212	13.015973140970512	20.696226119995117	17.613073348999023	2461927.0	8.750045776367188	43.743019104003906	11.08225154876709	29.415055547720463	121.2373667387566	422.77166748046875	407.1571044921875	19722.0	255.51626510620116	621.9653991699219	127.93207550048828	0.5188587897342702	48.97944379865821	723.3529663085938	722.8807983398438	82585.0	640.0974975585938	808.5784912109375	51.67231369018555	0.735359729114275	47.4466191539276	997.8054809570312	1000.015625	312900.0	908.0328735351563	1078.5611877441406	51.82146453857422	0.13213853538036346	0.4520443081855774	0.47275418043136597	0.6941740983076946
sub-2794_ses-wave2_T1w	0.45380107276570936	2.9477031376949534	0.6199647780051919	497.7161865234375	3.7948259856454545	3.845233435197233	3.875862260869565	3.663382260869565	0.15130837718164333	0.46910039367827816	0.3795912291400785	1.6235837936401367	0.6872856616973873	0.0	0.02517032620937571	20.593245615953773	7.752674388299968	10.514709131093852	176	232	256	3.3122016182755116	12.614626563162648	11.194183345017025	17.655721853612917	22.9930658264207	40.124400804697764	38.76333436842999	53.172536474171494	0.8999999761581421	0.8984375	0.8984375	4.50120938843825	12.32142328518421	21.2871150970459	16.696208953857422	2599480.0	8.288666725158691	41.63740539550781	12.000971794128418	3.3995487922784218	139.01196566565474	446.394287109375	432.440185546875	21371.0	259.5359191894531	664.8955078125	130.5566864013672	0.4532120248103588	58.098660019965706	755.9973754882812	754.6363525390625	60379.0	660.6005554199219	854.9724914550782	59.821834564208984	0.5405378990277896	53.264909854809844	1000.7651977539062	1000.0380859375	317025.0	908.6210083007813	1094.6405517578125	56.64093017578125	0.1375196874141693	0.4526464641094208	0.47311362624168396	0.625501751196763
sub-2794_ses-wave3_T1w	0.5231941666977428	2.5814109923270956	0.5437106904629965	1163.2886962890625	3.7694998112502547	3.8166667677738078	3.590180895239789	3.901651770737168	0.19926410280914936	0.4387900293309868	0.3619458678598638	1.4564580917358398	0.46256971955299364	0.003186764217227159	0.014467336589110187	21.94807595693689	10.504591373614046	14.805564625669298	176	288	288	3.4343209007635638	11.84316952460911	9.392796710762422	12.900899706914593	32.304376366515385	58.4144384965842	56.6366181965246	79.19103972647422	0.8999999761581421	0.8819444179534912	0.8819444179534912	17.89500802212821	8.273359288201258	15.798530578613281	11.138371467590332	4344764.0	0.0	55.49451446533203	21.025632858276367	-0.05101432916626525	122.42119076665242	406.4693298339844	407.9543151855469	25425.0	209.58155212402346	595.4917480468749	118.78514099121094	-0.06743521140392605	62.57017528029504	738.1775512695312	737.6840209960938	29165.0	635.784033203125	840.9890625	62.286651611328125	0.6094594421259507	74.7035967382549	1006.8763427734375	1000.0603637695312	301582.0	892.1687896728515	1144.5015869140625	77.51852416992188	0.13644321262836456	0.44318318367004395	0.47004252672195435	0.39420579907163456
sub-2819_ses-wave1_T1w	0.3135596168386043	3.9777962282417043	0.6317242032790591	1111.0478515625	3.64947374641428	3.742644543590666	3.754918956521739	3.4508577391304347	0.150901465170117	0.4724456100534759	0.3766529247764071	1.3595798015594482	0.5422216653823853	0.0	0.03660464182423138	18.67789482044099	6.9790281473144775	9.709664129547344	176	232	256	2.022197106440234	13.606828752840173	12.165608936651912	20.867800950675328	25.839996066859257	45.05761553995178	44.63849503232546	63.01787349016533	0.8999999761581421	0.8984375	0.8984375	0.8754478299106383	10.396101613203246	15.025945663452148	14.066170692443848	2745703.0	6.961432075500488	28.31997985839844	8.715405464172363	25.42252684641366	154.69792247488425	435.99530029296875	410.04473876953125	23405.0	237.26942138671876	653.1476928710937	202.76756286621094	1.259277895217501	47.0193213221537	715.4246215820312	715.0015869140625	69371.0	631.1914978027344	800.3146362304688	52.54688262939453	1.186429956889219	42.346509148063035	996.4059448242188	1000.005859375	344220.0	910.5287017822266	1067.622247314453	47.920928955078125	0.14436526596546173	0.4516316056251526	0.48802614212036133	0.6547649549648754
sub-2819_ses-wave2_T1w	0.36047542478200045	3.5542244903844016	0.6477033030791092	543.5587158203125	3.784383132391005	3.8687556580425806	3.8859241739130437	3.5984695652173913	0.1415728976639596	0.4682265039559024	0.39020059838013804	1.5227056741714478	0.7275750935077667	0.0	0.02632827583047739	19.299856345963693	6.928789119081654	9.224333424252045	176	232	256	2.906062364773917	12.924248844807469	11.765519017998413	19.46624584441385	23.902773751036218	39.96268610324675	39.71170840352887	55.26966535630363	0.8999999761581421	0.8984375	0.8984375	3.7645268222651946	11.853687351213376	19.398120880126953	16.0018253326416	2407094.0	0.0	55.36724128723146	17.40684700012207	12.524490916196312	156.68962626085278	441.7615661621094	432.4840087890625	21541.0	240.46817016601562	659.2286987304688	148.81785583496094	0.9734876648653179	51.904108331257156	723.8409423828125	723.0634765625	73173.0	634.2587646484375	815.5058227539062	55.945884704589844	0.573924950382775	47.931831134861866	997.7675170898438	1000.019775390625	358311.0	909.0865173339844	1078.1361694335938	51.371917724609375	0.14209318161010742	0.45530036091804504	0.4902728796005249	0.6499582034441987
sub-2819_ses-wave3_T1w	0.26535477679308184	4.9053825183846484	0.550090937202453	6537.9345703125	3.91085255375881	3.939300104355815	3.9013569675787068	3.89190058934191	0.13453264775258342	0.5050055017982888	0.3604618504491277	1.265608787536621	0.3746130168437958	0.0279867671694743	0.04845014899281256	26.292734468610437	8.473130990188851	12.88333844229076	176	288	288	1.4203872818008643	13.136247505401814	11.986456082581128	21.402733460540706	35.15305500148956	67.96931454218812	68.59174992300721	102.65288022534398	0.8999999761581421	0.8819444179534912	0.8819444179534912	5.261403234734011	6.38212014955796	4.572708606719971	4.3046746253967285	3735020.0	0.0	12.927545547485352	4.5295796394348145	10.465293388116576	154.91034976418734	396.17095947265625	342.4493408203125	12225.0	181.52946166992186	833.0343017578111	241.0858917236328	0.3044732632405065	47.816952990550774	664.7102661132812	662.1343994140625	164688.0	585.6285400390625	752.6412689208985	50.40498733520508	1.105814169463554	41.839986570054904	996.7459106445312	1000.0101318359375	377020.0	913.7834259033202	1066.3509704589844	46.72341537475586	0.1293792426586151	0.45520102977752686	0.4776279926300049	0.45570436228127753
sub-3000_ses-wave2_T1w	0.3204403293997146	3.9257876706807155	0.6311736407402132	670.1864624023438	3.422234910917593	3.588833428404952	3.4131589565217393	3.264712347826087	0.15221765699182227	0.47789082120469584	0.3698915218034819	1.4923713207244873	0.5244895696640013	0.0	0.027603917963426414	23.503594970440346	8.659491256444461	12.14924069329739	176	232	256	2.294048482341049	14.186958364253998	12.120176159803009	19.87952163281398	22.900398874890485	45.27206715855497	43.762726157183785	63.11571243810591	0.8999999761581421	0.8984375	0.8984375	1.6880896022926608	10.38004372765602	16.190258026123047	14.040630340576172	2578111.0	6.961626291275024	35.01702308654785	9.973322868347168	43.922585963909725	113.07705951762911	394.7461242675781	362.83612060546875	22866.0	239.43468856811523	591.0004577636719	158.16064453125	1.0964023781716001	45.13855932817052	717.84423828125	717.2949829101562	52431.0	636.6053466796875	801.1401672363281	50.55968475341797	0.7774424877598887	45.45518684053326	995.5687866210938	1000.0114135742188	256347.0	903.46220703125	1069.965234375	50.303497314453125	0.15903621912002563	0.4596639573574066	0.49032673239707947	0.6458181581577956
sub-3000_ses-wave3_T1w	0.29529761887751077	4.449512972562836	0.527228161435455	5490.01025390625	3.8970271172627657	4.0184889953424925	3.7440568053735688	3.9285355510722346	0.18121491435293127	0.46680823403033955	0.3519768516167292	1.2431750297546387	0.3092695474624634	0.025303122163017253	0.021990446904703344	25.436328271877823	11.44542739739118	17.32194217088656	176	288	288	2.7185756399628738	12.660638470955606	12.2319522075989	21.316642511878214	30.567443710236507	62.853500630420534	61.895852269066715	92.2666124665431	0.8999999761581421	0.8819444179534912	0.8819444179534912	16.857500704542677	7.100628873936122	5.319005012512207	4.78930139541626	3967495.0	0.0	14.620655155181883	6.10352087020874	17.177186088441335	128.77302687803189	346.9703674316406	331.3021240234375	18476.0	188.53427124023438	537.7169342041016	121.8627700805664	0.24657461328643704	51.30908569406333	681.5440063476562	681.2312622070312	49958.0	592.3683013916016	770.8583465576171	53.80648422241211	0.7863845822375075	42.829142139542505	998.1361694335938	1000.0222778320312	262718.0	917.3526916503906	1071.3043395996094	46.91265869140625	0.16563400626182556	0.4685381054878235	0.4978138506412506	0.3930392041919174
sub-3009_ses-wave1_T1w	0.40720941362932717	3.112251715888029	0.6419885969539215	614.4076538085938	3.703665347491873	3.7917334337799664	3.866635130434783	3.4526274782608697	0.14965618969456337	0.46624013855924995	0.38410367174618665	1.6380947828292847	0.7159992814064025	0.0	0.03700731625880378	21.565051646787577	8.027045346974726	10.6448367574274	176	232	256	2.8161574728505916	13.588592092578935	11.59033821959308	18.366265093349718	21.40358935036333	44.43097134568173	41.558567305131284	58.8411412193488	0.8999999761581421	0.8984375	0.8984375	1.3756646333840319	11.13424720726101	18.143569946289062	15.028525352478027	2417184.0	0.0	37.64748134613038	11.814141273498535	19.28398006319131	106.92653163136825	390.43878173828125	363.76068115234375	21085.0	236.45457458496094	621.8098876953125	129.1660919189453	1.5479775613494793	50.5062055558986	757.0316772460938	755.1182250976562	65492.0	671.5484344482422	847.390103149414	55.56958770751953	0.7804828799323005	49.221552089405996	997.8430786132812	1000.0235595703125	304898.0	902.8960205078125	1082.820733642578	54.44884490966797	0.17020493745803833	0.4638712406158447	0.49253880977630615	0.6018445514369825
sub-4030_ses-wave1_T1w	0.29507213743485755	4.234419777251852	0.639580839101557	550.7927856445312	3.6287627261170665	3.814755656612069	3.6350441739130432	3.4364883478260873	0.14645623509898179	0.4664096648751442	0.387134100025874	1.4758379459381104	0.5313881635665894	0.0	0.03117292369671289	21.42602214342572	7.8379475999235035	10.445105570098749	176	232	256	2.843122705034883	14.067888084404446	12.960149087296266	21.969436472449466	22.3170146333507	42.538775617655595	41.59710976606801	59.935539047197736	0.8999999761581421	0.8984375	0.8984375	1.6208653762464582	10.930735034876701	17.01175880432129	14.79433822631836	2094289.0	7.355038166046143	29.971976089477536	9.032148361206055	11.974889300890995	123.58098947173247	393.6148681640625	372.35205078125	21294.0	226.88709716796876	609.3634216308592	130.96279907226562	1.499552371258961	44.267132365023	710.890625	709.7454833984375	65246.0	631.4092712402344	793.8571929931641	50.451072692871094	0.9033953188129167	41.38029301109444	997.671630859375	1000.0047607421875	331232.0	918.4563598632812	1067.4180236816405	45.51792907714844	0.15382865071296692	0.45597773790359497	0.4919810891151428	0.6767930165423913
sub-4030_ses-wave3_T1w	0.3412837231991868	3.877034582810534	0.5312458249361912	6585.3857421875	3.9301204982332543	4.033466773517046	3.80647570488624	3.950419016296477	0.1707969551809548	0.45279997829413304	0.3764030665249121	1.3316426277160645	0.3600791215896606	0.0	0.018893835180450267	23.524281921470124	10.395621842814462	14.745805886724835	176	288	288	1.8714390880790963	11.859792966457906	11.502203479368077	20.775378383567226	33.993952945793694	68.72696046827288	66.8379660099093	97.79298461566131	0.8999999761581421	0.8819444179534912	0.8819444179534912	9.353364567595385	6.699356354333139	6.864281177520752	4.51969051361084	4572458.0	0.0	18.20091476440429	6.983241081237793	34.08065334872053	149.0232181430336	372.0409851074219	347.6186218261719	17422.0	180.6558609008789	577.6411102294923	185.74403381347656	0.10037278658518511	57.60154849119615	703.9708862304688	702.7947387695312	65442.0	607.5577850341797	803.9825225830078	59.258148193359375	0.9701437799776	43.83689358036206	999.3648681640625	1000.0208740234375	357412.0	919.4122100830077	1076.0814392089842	48.13483810424805	0.16357877850532532	0.4573812484741211	0.5016471147537231	0.3786508940910123
sub-4042_ses-wave1_T1w	0.3622401076714572	3.3155201771228286	0.6088300781486955	1204.1888427734375	3.5564851659879966	3.6615445414422494	3.645896347826087	3.3620146086956524	0.1484589271312093	0.4893518198979402	0.3621892529708505	1.5748472213745117	0.6203227281570431	0.0004254833816237273	0.008228802132327429	24.905916513684414	8.66447440599666	12.308339910549856	176	232	256	2.875911178027247	14.630832103901922	11.521207082496943	17.05687796556166	24.079361040256703	46.84938264838204	44.8019677926523	63.47715968931816	0.8999999761581421	0.8984375	0.8984375	61.66955785282771	10.32095036950151	15.564810752868652	13.959752082824707	3150305.0	0.0	35.5536506652832	16.13359260559082	11.223140903105945	124.49972053093248	407.11669921875	379.34375	20824.0	241.10339660644533	627.0307250976562	131.9006805419922	2.5990310326204966	43.11925583049276	740.172607421875	738.060302734375	64188.0	664.1224639892578	822.1634490966796	50.445152282714844	0.7232963191906783	51.77036284303991	992.5663452148438	1000.0125732421875	239224.0	879.0800994873047	1075.4573608398437	58.62799072265625	0.14866241812705994	0.4472219944000244	0.4645809531211853	0.6576106553771176
sub-4042_ses-wave2_T1w	0.3702154227770245	3.3756831209924467	0.6071254949484038	896.8582763671875	3.5257420997516604	3.6373334296897633	3.6245147826086956	3.315378086956522	0.1529425572500728	0.48365027679813394	0.3634071659517933	1.4346452951431274	0.5867648243904113	0.0	0.01630166049327976	23.84531552360509	8.647125320412655	12.269140003488252	176	232	256	2.803614459224234	15.003773547604238	11.893717477651853	17.873764426127085	20.523243556015352	40.108683983645896	38.1640793306946	53.86031045242256	0.8999999761581421	0.8984375	0.8984375	40.214343795624266	12.163860320340833	16.90841293334961	16.444623947143555	3524679.0	0.0	33.1602481842041	11.27592658996582	12.833222876338725	127.09545079447209	410.1116638183594	381.05328369140625	19363.0	242.15634155273438	629.6604858398437	135.9114990234375	1.4015523144284616	45.20954940632102	745.0470581054688	744.6944580078125	55270.0	665.602651977539	824.3841461181639	49.63336181640625	0.8760615349088381	49.3157983180787	993.532958984375	1000.0197143554688	248362.0	886.2925689697265	1072.8871948242188	55.94891357421875	0.14764726161956787	0.44366347789764404	0.46314486861228943	0.651494682388646
sub-4042_ses-wave3_T1w	0.3211761153793145	3.719603538854049	0.5213895567666007	6183.88671875	3.8612314966724344	3.850077879770011	3.8357292490720147	3.8978873611752776	0.1700040660446195	0.4891915492838802	0.34080438467150026	1.439215064048767	0.39185619354248025	0.01059283904925472	0.0014060266178805593	27.941748265502493	11.522397528902104	18.08373476233739	176	288	288	2.9999571886159897	13.580677917616347	11.635437840898065	18.32567841646186	34.71086300414912	66.23316491679427	65.30146419785353	94.96036467261722	0.8999999761581421	0.8819444179534912	0.8819444179534912	169.42795484100185	6.899153099338147	10.374695777893066	4.653408050537109	4674643.0	0.0	28.073186302185057	31.61296844482422	0.3546778807891111	142.68874496504503	376.9127502441406	365.5354309082031	17042.0	202.06936798095703	569.731036376953	121.84330749511719	0.21424998236405335	49.30294861623374	698.2014770507812	697.4925537109375	61047.0	614.5356140136719	784.8502746582031	51.3587646484375	1.1721742826600607	47.85998139355977	997.8106079101562	1000.0148315429688	249995.0	902.176220703125	1081.1145507812498	54.568939208984375	0.1524146944284439	0.45175614953041077	0.4745738208293915	0.3968605443603035
sub-4062_ses-wave2_T1w	0.4288561759835889	2.820007770391975	0.6650884902743903	494.60809326171875	3.722265469970395	3.802522322954663	3.7364758260869566	3.6277982608695654	0.18256150962410453	0.4654561183653544	0.35198237201054106	1.5921701192855835	0.8262923657894135	0.0	0.0235984659817642	16.36961542784503	7.076387088904814	10.177027882584282	176	232	256	2.7262864147003447	11.22295641542071	10.197060353536097	16.64193823048724	23.99209777240366	41.02901940436362	40.031799914624145	55.07428256710515	0.8999999761581421	0.8984375	0.8984375	1.8748347882951517	11.895646830961503	20.432903289794922	16.048828125	1956824.0	7.900520682334901	40.23373184204101	12.704109191894531	15.299602128587761	141.88523139087386	452.17633056640625	435.6368103027344	42683.0	249.5108154296875	680.3221191406251	159.78941345214844	2.1359595660237476	58.270683141143635	748.8875732421875	744.9849243164062	59873.0	649.5921020507812	860.6701049804688	66.37989807128906	9.496764827367558	51.09923739421504	1000.8446044921875	1000.011962890625	293928.0	908.6952087402343	1090.386865234375	60.08977127075195	0.12167536467313766	0.4043199419975281	0.46328824758529663	0.6385867091749169
sub-4062_ses-wave3_run-01_T1w	0.33334867110340893	3.902620517050708	0.544485495983594	3249.192138671875	3.6875020545315853	3.6545223190340024	3.6972964890084	3.7106873555523534	0.1531592075721203	0.4967897611469845	0.3500510312808952	1.270293116569519	0.34322011470794656	0.0	0.021797748427160202	27.38973314336033	9.68269693582724	14.584379783134327	176	288	288	0.7815518982782298	11.51230126435649	10.193453638090633	18.286507751637178	50.20019741520719	67.88639957448022	72.48253778164572	99.36101635524975	0.8999999761581421	0.8819444179534912	0.8819444179534912	12.705798334576391	6.59361425188728	7.703531265258789	4.447325229644775	4360794.0	0.0	22.413089179992674	8.704005241394043	-1.2922212873435397	393.65469942026516	883.4041137695312	505.23944091796875	26592.0	207.02289733886718	1951.4761291503896	646.4445190429688	0.6969551288272728	56.793329392405695	684.6497802734375	683.2420654296875	125372.0	589.8330139160157	783.2290863037109	59.3486328125	1.4854699477947717	48.80352957058357	1000.4574584960938	1000.01806640625	299427.0	911.4044616699218	1089.1366943359376	54.6860237121582	0.12670719623565674	0.4340246617794037	0.4693824350833893	0.3885343174921892
sub-4062_ses-wave3_run-02_T1w	0.38229362995819416	3.525765320221688	0.5259773752332914	5854.6826171875	3.494087280711819	3.5328556491442695	3.4467704972313857	3.5026356957598015	0.15409712259587882	0.4959233539698484	0.3499795234342728	1.4327201843261719	0.3288106501102448	1.2421121313073267e-05	0.01599241981751421	27.95492626893421	9.98016041168535	15.165168319094052	176	288	288	0.8894299809307027	11.19911268098285	10.095232972214513	18.197156254729986	57.79252727581965	62.877942782035795	70.05040629625856	89.48074883092022	0.8999999761581421	0.8819444179534912	0.8819444179534912	14.785163993486332	7.32170864458167	9.462170600891113	4.938417434692383	5186640.0	0.0	34.27490997314453	12.386378288269043	-0.2720316607669879	614.5171845485684	1007.7886352539062	645.880859375	26728.0	231.15788040161135	2339.594860839843	726.1603393554688	0.07877655905669023	62.81314323419443	703.2937622070312	702.7147216796875	112420.0	601.5613555908203	807.1416259765624	62.74707794189453	0.5869054504816251	50.846224955070646	1000.9818115234375	1000.0238037109375	284800.0	911.8276153564453	1092.7036376953126	54.95485305786133	0.1253197193145752	0.44606542587280273	0.4772111773490906	0.38606398352606713
sub-4081_ses-wave1_T1w	0.3343391112955518	3.4126773817389333	0.6256643150332656	459.3864440917969	3.726550675101102	3.8729445470424375	3.8012549565217393	3.5054525217391306	0.1491308149059584	0.4834147129277685	0.36745447216627314	1.5139122009277344	0.6935213446617126	0.00182362939336824	0.022336563399054033	22.801737023978053	8.042136424053982	11.296296053372338	176	232	256	2.1235015050813772	12.172817463345332	11.189157050466434	19.27115218297259	21.591427826109136	36.95568238704395	36.73455239021757	51.656546957499636	0.8999999761581421	0.8984375	0.8984375	1729.7996442416465	12.682717933438681	22.05007553100586	17.13165855407715	2918635.0	8.476805782318115	42.94361190795898	28.41653823852539	33.386029092545925	139.49111475909876	443.44403076171875	417.9862365722656	25803.0	238.37550354003906	665.5831237792968	196.8343963623047	2.955458675186591	48.55377480232946	718.6345825195312	715.4212646484375	74377.0	631.5319458007813	815.6661010742187	58.77164077758789	1.3760872612660204	46.59663852414103	995.789306640625	1000.0137939453125	287276.0	901.94873046875	1072.356689453125	51.891658782958984	0.12430605292320251	0.4249151647090912	0.476452112197876	0.6231953069944657
sub-4081_ses-wave2_T1w	0.3427799600945473	3.715868023493788	0.6353772353174297	505.217041015625	3.720046520628879	3.886211214060551	3.81312	3.4608083478260867	0.1496722828566296	0.4656099994984275	0.38471771764494284	1.5878276824951172	0.6566036939620972	0.0	0.03570129609058059	23.617239761927532	8.722905178005357	11.613136431736962	176	232	256	2.028157365204007	13.847455823576265	11.878622819965734	19.760255271116932	22.33650283313877	39.95507702958062	39.1186385349009	55.06433574198333	0.8999999761581421	0.8984375	0.8984375	0.939594175137584	11.897941622565197	20.641708374023438	16.057540893554688	2841923.0	7.935687398910522	40.26951446533203	12.088911056518555	25.807302599701497	139.35809319774603	439.6402893066406	405.653564453125	22229.0	241.49118041992188	670.6490966796875	200.0063934326172	0.8555379510718013	47.765961392032224	725.3811645507812	725.624755859375	51374.0	638.9155700683593	809.6365112304688	52.400794982910156	0.79494913641172	46.29267973190712	998.1160278320312	1000.0242309570312	290504.0	911.0947448730469	1076.8338745117187	50.60777282714844	0.1461101621389389	0.45386916399002075	0.48863130807876587	0.6462271860991593
sub-4264_ses-wave1_T1w	0.3489716450874503	3.6122858559242914	0.6374916168563889	737.8858032226562	3.5318305573029405	3.6627445414740385	3.575585391304348	3.3571617391304347	0.1493727464967907	0.483897569603545	0.36672968389966426	1.4873676300048828	0.6222638785839079	0.0	0.03755876529312116	21.31438759855717	7.57269007171178	10.669353697181098	176	232	256	2.9740802217313895	15.598279586922407	11.899201369030061	17.125244298436385	17.972158462785508	36.658335773653455	35.021164546814184	50.432999404003596	0.8999999761581421	0.8984375	0.8984375	0.8478321578209727	12.99051693146164	20.47324562072754	17.570308685302734	2655673.0	8.720431327819824	43.72156524658203	11.651427268981934	2.006149416694199	101.0577470316868	385.0094909667969	356.36492919921875	22512.0	236.55522232055665	612.5422058105469	119.82091522216797	0.8488695521546239	43.24892923009716	727.2221069335938	726.887939453125	68088.0	651.9407989501954	802.6921478271485	46.60017776489258	0.8359628510863493	52.06708236662877	994.68994140625	1000.0219116210938	284815.0	885.8323974609375	1080.5992309570313	58.39450454711914	0.1471908837556839	0.4469882547855377	0.4579417407512665	0.6311672434354318
sub-4264_ses-wave2_T1w	0.3666477571023729	3.422509241941275	0.6221542884611789	1213.4835205078125	3.582319130840401	3.6931556533907695	3.678797913043478	3.3750038260869566	0.16033935599476623	0.47067241948635935	0.36898822451887436	1.458853006362915	0.5856803119182585	0.0	0.01976589724029789	19.715330731893022	7.604474284567768	10.544446600157254	176	232	256	3.042251619258314	14.120176123162224	11.732426113421475	18.03485059784389	23.945074451445755	46.98852701158969	44.898774781147814	63.76272288040799	0.8999999761581421	0.8984375	0.8984375	10.380769968701866	10.274770339576534	13.54651165008545	13.891615867614746	3046518.0	0.0	34.74244861602783	10.49122428894043	3.2258654563857343	112.42292372740559	401.0995788574219	375.54034423828125	30682.0	243.58959426879883	626.4196716308594	123.43956756591797	1.4888289229699136	46.502256559181234	738.0810546875	736.940185546875	56313.0	656.7161987304687	823.4201416015625	52.19011688232422	1.3219291072376302	49.95416607628474	996.737060546875	1000.0167236328125	290908.0	897.3362640380859	1080.542590332031	55.449031829833984	0.14567728340625763	0.445536732673645	0.4572640359401703	0.6243317395036154
sub-4264_ses-wave3_T1w	0.33235687906860545	3.994741498276788	0.5234375298195898	6088.43896484375	3.8637807180115473	3.9218112150036286	3.826907831484211	3.8426231075468023	0.17273706764808724	0.4762412339314504	0.3510216984204623	1.2999061346054077	0.385921335220337	0.060382075218234486	0.014661597908527632	23.16954465296787	9.83555309842258	14.808006206488564	176	288	288	2.6817724189484835	12.60314394860039	11.078985403480266	17.952039842891917	30.607406051991166	64.01990884887829	62.59682968752497	93.16317416170546	0.8999999761581421	0.8819444179534912	0.8819444179534912	20.964321243195243	7.0322375801156305	5.733955383300781	4.7431721687316895	3746259.0	0.0	18.955887222290038	7.504439830780029	7.188951087622332	128.7625638725683	342.0137939453125	328.5400695800781	16568.0	173.6025863647461	542.8605438232422	122.5048599243164	0.164093139147524	52.406242102649216	687.1229248046875	687.1900634765625	68518.0	596.2955932617188	777.575372314453	54.5248908996582	0.6108165950474604	51.56295779635932	998.8541259765625	1000.0140380859375	302641.0	904.1398315429688	1087.920654296875	55.70466613769531	0.1441652625799179	0.4495962858200073	0.4633677005767822	0.35502492559279575
sub-4267_ses-wave1_T1w	0.4376929078223836	3.0751930239132372	0.6417971215354881	1021.7748413085938	3.8100363182919366	3.9498112157453753	3.915798260869565	3.5644994782608697	0.14343878439328647	0.4749871360255155	0.381574079581198	1.5332005023956299	0.716274082660675	1.4024293028007251e-05	0.0435281256482429	21.208957393319523	7.522240490840853	10.115479495957604	176	232	256	3.1564880673659683	13.427737801650675	11.35699866439459	17.486770124167126	21.6627249347338	43.4799825732104	40.98345621419069	57.807661134627885	0.8999999761581421	0.8984375	0.8984375	15.818288646690519	11.33327866825154	14.420549392700195	15.347708702087402	2486515.0	0.0	30.930110549926756	9.381964683532715	11.875400873402539	99.2287458085157	397.8656921386719	374.7459411621094	19968.0	250.1802215576172	612.5985321044922	118.7194595336914	0.5735471527949922	54.020689501352734	753.4439086914062	752.1651611328125	82733.0	665.3735595703125	846.3382446289063	56.015438079833984	0.3948016104401746	54.46418519671992	999.028076171875	1000.0213012695312	318257.0	902.8664184570313	1091.0029541015624	57.187217712402344	0.1617046743631363	0.4644855558872223	0.4958581030368805	0.6171938820779801
sub-4267_ses-wave2_T1w	0.3536956718247789	3.6246524168164154	0.6547618629153811	667.24462890625	3.5819100683354623	3.7267889876150817	3.675191652173913	3.3437495652173914	0.13636744391205713	0.4878370931181965	0.37579546296974636	1.4633082151412964	0.5801803350448607	0.0	0.026277363951185222	22.462715212851684	7.429960708551437	10.283910537862274	176	232	256	1.8764908230757598	14.444192531667756	11.797925278092904	19.0730924795352	23.136526011183122	46.54960537416371	44.38649335388513	63.47334867630855	0.8999999761581421	0.8984375	0.8984375	1.024266787982258	10.321573201110523	16.633939743041992	13.957192420959473	2320043.0	6.927933692932129	34.77985305786133	9.179585456848145	38.83899264145167	104.38753913583419	406.6615295410156	364.5124206542969	19927.0	241.62516174316406	628.5291137695312	194.24729919433594	1.0442540232956476	46.90186418838782	734.288330078125	733.3818969726562	87899.0	653.541943359375	817.110498046875	50.773189544677734	0.8526721813331362	47.404359923212134	995.8189697265625	1000.0128784179688	324862.0	900.6632415771485	1073.6922424316406	52.430477142333984	0.16120584309101105	0.46770691871643066	0.5003261566162109	0.6079119335818068
