,fALFF_sws_total_r,gmd_sws_total_fdr,gmd_sws_total_p,gmd_sws_total_r,parc_name,parcel_name,sws_total,zALFF_sws_total_fdr,zALFF_sws_total_p,zALFF_sws_total_r,zDCbin_sws_total_fdr,zDCbin_sws_total_p,zDCbin_sws_total_r,zDCwei_sws_total_fdr,zDCwei_sws_total_p,zDCwei_sws_total_r,zReHo_sws_total_fdr,zReHo_sws_total_p,zReHo_sws_total_r,zfALFF_sws_total_bonferroni,zfALFF_sws_total_fdr,zfALFF_sws_total_p,zfALFF_sws_total_r
66,,,0.601398010916525,-0.070795793628679,17Networks_RH_ContC_Cingp_1,gmd_17Networks_RH_ContC_Cingp_1zDCwei_17Networks_RH_ContC_Cingp_1zDCbin_17Networks_RH_ContC_Cingp_1zReHo_17Networks_RH_ContC_Cingp_1zfALFF_17Networks_RH_ContC_Cingp_1zALFF_17Networks_RH_ContC_Cingp_1,-0.003415245452981,,0.356403224616029,0.08408399597628,,0.435033882472892,-0.010598026770695,,0.5214417404483,-0.00740445155327,,0.203180066473082,0.153399663452895,,,0.091817962722117,-0.152100632929512
67,,,0.259235530379938,-0.098010077963799,17Networks_RH_ContB_PFClv_1,gmd_17Networks_RH_ContB_PFClv_1zDCwei_17Networks_RH_ContB_PFClv_1zDCbin_17Networks_RH_ContB_PFClv_1zReHo_17Networks_RH_ContB_PFClv_1zfALFF_17Networks_RH_ContB_PFClv_1zALFF_17Networks_RH_ContB_PFClv_1,-0.003887320200168,,0.381484743833569,0.103062617852646,,0.479463251028343,-0.000524610133443,,0.389918811660641,0.017232411799612,,0.858979823776108,0.124167617347792,,,0.963528290214278,-0.149815279102976
68,,,0.568400738246765,-0.024778969194256,17Networks_RH_ContB_PFCld_1,gmd_17Networks_RH_ContB_PFCld_1zDCwei_17Networks_RH_ContB_PFCld_1zDCbin_17Networks_RH_ContB_PFCld_1zReHo_17Networks_RH_ContB_PFCld_1zfALFF_17Networks_RH_ContB_PFCld_1zALFF_17Networks_RH_ContB_PFCld_1,-0.655643496113397,,0.973567840347062,-0.083055725288669,,0.431111171607253,-0.114577166765122,,0.40331261492964,-0.144348931943334,,0.6807108076934,-0.047155257517358,,0.0292415330267,0.007684273816706,-0.241727445404658
69,,,0.092031364133577,0.023243767821671,17Networks_RH_ContB_IPL_1,gmd_17Networks_RH_ContB_IPL_1zDCwei_17Networks_RH_ContB_IPL_1zDCbin_17Networks_RH_ContB_IPL_1zReHo_17Networks_RH_ContB_IPL_1zfALFF_17Networks_RH_ContB_IPL_1zALFF_17Networks_RH_ContB_IPL_1,-0.225365911346471,,0.251816504251797,0.044387549339969,,0.170244215679964,-0.091618074352741,,0.265462437389683,-0.094025965364926,,0.525195931535716,0.021095567790026,,0.0292415330267,0.008853185555755,-0.12844875658047
70,,,0.782386525986908,0.002942123670569,17Networks_RH_ContB_Temp_1,gmd_17Networks_RH_ContB_Temp_1zDCwei_17Networks_RH_ContB_Temp_1zDCbin_17Networks_RH_ContB_Temp_1zReHo_17Networks_RH_ContB_Temp_1zfALFF_17Networks_RH_ContB_Temp_1zALFF_17Networks_RH_ContB_Temp_1,-0.561555780899084,,0.641451062559975,-0.140451885572788,,0.465532105153008,-0.08679985538057,,0.54633075588634,-0.079732936823602,,0.404342328236829,-0.035639461756111,,,0.066074413188153,-0.221873765036582
71,,,0.887061241886447,0.026851290591059,17Networks_RH_ContA_PFCl_2,gmd_17Networks_RH_ContA_PFCl_2zDCwei_17Networks_RH_ContA_PFCl_2zDCbin_17Networks_RH_ContA_PFCl_2zReHo_17Networks_RH_ContA_PFCl_2zfALFF_17Networks_RH_ContA_PFCl_2zALFF_17Networks_RH_ContA_PFCl_2,-0.821441691692159,,0.788131215046242,-0.218082477788702,,0.244704994191137,-0.126740151027662,,0.367974393452894,-0.125060791455909,,0.799904591466792,-0.094329964991051,,0.026903880702785,0.005401960298591,-0.284079597019894
72,,,0.587129419892645,-0.090425207361984,17Networks_RH_ContA_PFCl_1,gmd_17Networks_RH_ContA_PFCl_1zDCwei_17Networks_RH_ContA_PFCl_1zDCbin_17Networks_RH_ContA_PFCl_1zReHo_17Networks_RH_ContA_PFCl_1zfALFF_17Networks_RH_ContA_PFCl_1zALFF_17Networks_RH_ContA_PFCl_1,-0.635812132334782,,0.198408620458229,-0.065601255271528,,0.465027338269352,-0.082043707732146,,0.577588557153177,-0.070106979400568,,0.237298443248253,-0.008458191250607,,0.009778574333817,0.000384983241489,-0.319176791317949
73,,,0.977556453681125,0.026004760479065,17Networks_RH_ContA_IPS_1,gmd_17Networks_RH_ContA_IPS_1zDCwei_17Networks_RH_ContA_IPS_1zDCbin_17Networks_RH_ContA_IPS_1zReHo_17Networks_RH_ContA_IPS_1zfALFF_17Networks_RH_ContA_IPS_1zALFF_17Networks_RH_ContA_IPS_1,-0.647802810968863,,0.807544239207072,-0.076075631562307,,0.240857206416511,-0.104688313283435,,0.245828868677048,-0.071301928252447,,0.229401132012502,-0.156210277073366,,0.038571567758869,0.020956206105212,-0.265531421276373
74,,,0.714384380672523,0.054084748671596,17Networks_RH_LimbicA_TempPole_1,gmd_17Networks_RH_LimbicA_TempPole_1zDCwei_17Networks_RH_LimbicA_TempPole_1zDCbin_17Networks_RH_LimbicA_TempPole_1zReHo_17Networks_RH_LimbicA_TempPole_1zfALFF_17Networks_RH_LimbicA_TempPole_1zALFF_17Networks_RH_LimbicA_TempPole_1,-0.00971764927278,,0.861998249376763,-0.026936365988793,,0.621214638312589,-0.059539146952314,,0.888883949725338,-0.034348046248918,,0.865429649700692,-0.002501968602623,,,0.443966562089999,0.059523129848272
75,,,0.134970471153949,0.0501392765337,17Networks_RH_LimbicB_OFC_1,gmd_17Networks_RH_LimbicB_OFC_1zDCwei_17Networks_RH_LimbicB_OFC_1zDCbin_17Networks_RH_LimbicB_OFC_1zReHo_17Networks_RH_LimbicB_OFC_1zfALFF_17Networks_RH_LimbicB_OFC_1zALFF_17Networks_RH_LimbicB_OFC_1,0.073780962299966,,0.760335200255365,0.005108982591661,,0.64181823763348,0.029352724094411,,0.72281453691781,0.033523637457405,,0.939057341690856,-0.052484697151336,,,0.859346080912154,0.008141038774125
76,,,0.896963324612514,0.032662758350015,17Networks_RH_SalVentAttnB_PFCmp_1,gmd_17Networks_RH_SalVentAttnB_PFCmp_1zDCwei_17Networks_RH_SalVentAttnB_PFCmp_1zDCbin_17Networks_RH_SalVentAttnB_PFCmp_1zReHo_17Networks_RH_SalVentAttnB_PFCmp_1zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1zALFF_17Networks_RH_SalVentAttnB_PFCmp_1,-0.457807605320813,,0.237540548912225,0.128421947541992,,0.317696546896099,-0.077132731145818,,0.440413705696678,-0.067472838181709,,0.63237625651429,-0.164142909636557,,0.014855420518547,0.001653799809991,-0.310143832248736
77,,,0.525720718682716,0.099022300046584,17Networks_RH_SalVentAttnB_PFCl_1,gmd_17Networks_RH_SalVentAttnB_PFCl_1zDCwei_17Networks_RH_SalVentAttnB_PFCl_1zDCbin_17Networks_RH_SalVentAttnB_PFCl_1zReHo_17Networks_RH_SalVentAttnB_PFCl_1zfALFF_17Networks_RH_SalVentAttnB_PFCl_1zALFF_17Networks_RH_SalVentAttnB_PFCl_1,-0.470739152322191,,0.185424944989418,0.069899535974089,,0.165039422388034,-0.13905873557103,,0.193760001512654,-0.129126925285633,,0.355584682923537,-0.133466334925441,0.038682282674023,0.006447047112337,0.000152292451473,-0.23800899256076
78,,,0.197717263737769,-0.121786236916605,17Networks_RH_SalVentAttnB_IPL_1,gmd_17Networks_RH_SalVentAttnB_IPL_1zDCwei_17Networks_RH_SalVentAttnB_IPL_1zDCbin_17Networks_RH_SalVentAttnB_IPL_1zReHo_17Networks_RH_SalVentAttnB_IPL_1zfALFF_17Networks_RH_SalVentAttnB_IPL_1zALFF_17Networks_RH_SalVentAttnB_IPL_1,-0.723009365240482,,0.99372662866401,-0.056534940319892,,0.345599173551774,-0.180468478124038,,0.511460434856871,-0.167791055733478,,0.521440964802744,-0.014986211004763,,,0.791840391726544,-0.181442443141706
79,,,0.822768680733442,0.085388745917549,17Networks_RH_SalVentAttnA_FrMed_1,gmd_17Networks_RH_SalVentAttnA_FrMed_1zDCwei_17Networks_RH_SalVentAttnA_FrMed_1zDCbin_17Networks_RH_SalVentAttnA_FrMed_1zReHo_17Networks_RH_SalVentAttnA_FrMed_1zfALFF_17Networks_RH_SalVentAttnA_FrMed_1zALFF_17Networks_RH_SalVentAttnA_FrMed_1,-0.691268430975479,,0.363425739853883,-0.052033779364435,0.048666690964411,0.046942280654649,-0.151321600654309,0.041309255498928,0.02741169942427,-0.167595868234127,,0.499145429998606,-0.148567799300301,,0.032136943545218,0.011329560368381,-0.257138129339856
80,,,0.91290491721006,-0.002823114679963,17Networks_RH_SalVentAttnA_ParMed_1,gmd_17Networks_RH_SalVentAttnA_ParMed_1zDCwei_17Networks_RH_SalVentAttnA_ParMed_1zDCbin_17Networks_RH_SalVentAttnA_ParMed_1zReHo_17Networks_RH_SalVentAttnA_ParMed_1zfALFF_17Networks_RH_SalVentAttnA_ParMed_1zALFF_17Networks_RH_SalVentAttnA_ParMed_1,-0.806103445059367,,0.612937988755978,-0.062049378472725,,0.089289247370818,-0.221255212953169,,0.130110492737264,-0.20658498842044,,0.24144258236858,-0.138262267941484,,,0.439104893428858,-0.175128482591586
81,,,0.411481921371622,0.029466969958815,17Networks_RH_SalVentAttnA_Ins_1,gmd_17Networks_RH_SalVentAttnA_Ins_1zDCwei_17Networks_RH_SalVentAttnA_Ins_1zDCbin_17Networks_RH_SalVentAttnA_Ins_1zReHo_17Networks_RH_SalVentAttnA_Ins_1zfALFF_17Networks_RH_SalVentAttnA_Ins_1zALFF_17Networks_RH_SalVentAttnA_Ins_1,-0.190036753638516,,0.150051529474577,-0.10566743625585,,0.391486915233973,-0.033434905964347,,0.441152221844065,-0.022665094800571,,0.273615185557513,-0.062095414588014,,,0.100153629050362,0.004359128011451
82,,,0.509828438910106,0.005014460717267,17Networks_RH_SalVentAttnA_ParOper_1,gmd_17Networks_RH_SalVentAttnA_ParOper_1zDCwei_17Networks_RH_SalVentAttnA_ParOper_1zDCbin_17Networks_RH_SalVentAttnA_ParOper_1zReHo_17Networks_RH_SalVentAttnA_ParOper_1zfALFF_17Networks_RH_SalVentAttnA_ParOper_1zALFF_17Networks_RH_SalVentAttnA_ParOper_1,-0.607944685232549,,0.05788568913685,-0.138733106130687,0.014855420518547,0.00104141639387,-0.14335392688723,0.014855420518547,0.001220139630872,-0.132650089869962,,0.342403031006201,-0.031214070222112,,,0.962164341971584,-0.167007952839825
83,,,0.709965996789372,0.032583336487529,17Networks_RH_DorsAttnB_FEF_1,gmd_17Networks_RH_DorsAttnB_FEF_1zDCwei_17Networks_RH_DorsAttnB_FEF_1zDCbin_17Networks_RH_DorsAttnB_FEF_1zReHo_17Networks_RH_DorsAttnB_FEF_1zfALFF_17Networks_RH_DorsAttnB_FEF_1zALFF_17Networks_RH_DorsAttnB_FEF_1,-0.548635761685493,,0.560701720682294,-0.013536459535772,0.04276510218173,0.029788469197009,-0.109889022027737,,0.052234335847285,-0.10006456517036,,0.204398578809617,-0.078726944987331,,0.043235049428021,0.031410039066999,-0.279002106451822
84,,,0.583729737397327,0.067454702735222,17Networks_RH_DorsAttnB_PostC_2,gmd_17Networks_RH_DorsAttnB_PostC_2zDCwei_17Networks_RH_DorsAttnB_PostC_2zDCbin_17Networks_RH_DorsAttnB_PostC_2zReHo_17Networks_RH_DorsAttnB_PostC_2zfALFF_17Networks_RH_DorsAttnB_PostC_2zALFF_17Networks_RH_DorsAttnB_PostC_2,-0.267209603648439,0.008998852573122,0.0002834284275,0.055083294301313,,0.083329397717965,-0.094822972657768,,0.065557131693624,-0.089921752750084,,0.948168113032003,-0.084693228620291,,0.008998852573122,0.000277486378146,-0.120309646656831
85,,,0.597783190796899,-0.061914825849372,17Networks_RH_DorsAttnB_PostC_1,gmd_17Networks_RH_DorsAttnB_PostC_1zDCwei_17Networks_RH_DorsAttnB_PostC_1zDCbin_17Networks_RH_DorsAttnB_PostC_1zReHo_17Networks_RH_DorsAttnB_PostC_1zfALFF_17Networks_RH_DorsAttnB_PostC_1zALFF_17Networks_RH_DorsAttnB_PostC_1,-0.893397533212982,,0.984015408774419,-0.106146934829308,,0.157230885918083,-0.09333036224399,,0.229613542616215,-0.067490514541106,,0.248406097192011,-0.206483302452121,,0.026109301883924,0.004775978468019,-0.358031593297085
86,,,0.106440072945591,-0.014635024513413,17Networks_RH_DorsAttnA_SPL_1,gmd_17Networks_RH_DorsAttnA_SPL_1zDCwei_17Networks_RH_DorsAttnA_SPL_1zDCbin_17Networks_RH_DorsAttnA_SPL_1zReHo_17Networks_RH_DorsAttnA_SPL_1zfALFF_17Networks_RH_DorsAttnA_SPL_1zALFF_17Networks_RH_DorsAttnA_SPL_1,-0.397904520157017,,0.35688021000184,-0.051755823475647,,0.531055834187459,-0.052294722249258,,0.659131211587854,-0.044265672879706,,0.548377449301233,-0.070643007840954,,0.035628445120417,0.016942158171519,-0.164310269198039
87,,,0.166852036860288,0.025280395796327,17Networks_RH_DorsAttnA_ParOcc_1,gmd_17Networks_RH_DorsAttnA_ParOcc_1zDCwei_17Networks_RH_DorsAttnA_ParOcc_1zDCbin_17Networks_RH_DorsAttnA_ParOcc_1zReHo_17Networks_RH_DorsAttnA_ParOcc_1zfALFF_17Networks_RH_DorsAttnA_ParOcc_1zALFF_17Networks_RH_DorsAttnA_ParOcc_1,-0.688630504683714,0.043086750990909,0.030440700658069,-0.224329542268586,,0.722459325886947,-0.137264336963837,,0.937736207393762,-0.09822308858715,,0.473989720386118,-0.079079753292554,,,0.1052148052846,-0.175014179367914
88,,,0.44295489474208,0.008492443781185,17Networks_RH_DorsAttnA_TempOcc_1,gmd_17Networks_RH_DorsAttnA_TempOcc_1zDCwei_17Networks_RH_DorsAttnA_TempOcc_1zDCbin_17Networks_RH_DorsAttnA_TempOcc_1zReHo_17Networks_RH_DorsAttnA_TempOcc_1zfALFF_17Networks_RH_DorsAttnA_TempOcc_1zALFF_17Networks_RH_DorsAttnA_TempOcc_1,-0.519568596217946,0.028399348147713,0.006484890521919,-0.147990495391782,0.0292415330267,0.008628187723505,-0.068816075688825,0.032136943545218,0.011468383791475,-0.048546407643047,,0.402711188891084,-0.092565191417001,,,0.141199565123967,-0.170142869858476
89,,,0.814247809059686,-0.01064217555083,17Networks_RH_SomMotB_Cent_1,gmd_17Networks_RH_SomMotB_Cent_1zDCwei_17Networks_RH_SomMotB_Cent_1zDCbin_17Networks_RH_SomMotB_Cent_1zReHo_17Networks_RH_SomMotB_Cent_1zfALFF_17Networks_RH_SomMotB_Cent_1zALFF_17Networks_RH_SomMotB_Cent_1,-0.814427424453031,,0.097152746783557,-0.242237541125759,,0.108624730829765,-0.094402399056037,,0.066593944503177,-0.09105630986196,,0.526292254680801,-0.096661771345619,,0.044161776882529,0.033382130556872,-0.279427227512826
90,,,0.521657847701927,-0.045797204637807,17Networks_RH_SomMotB_S2_2,gmd_17Networks_RH_SomMotB_S2_2zDCwei_17Networks_RH_SomMotB_S2_2zDCbin_17Networks_RH_SomMotB_S2_2zReHo_17Networks_RH_SomMotB_S2_2zfALFF_17Networks_RH_SomMotB_S2_2zALFF_17Networks_RH_SomMotB_S2_2,-0.775560312463776,,0.790344439944688,-0.125051423778381,,0.054721094346172,-0.161295744210648,,0.0747879606841,-0.154101443721309,,0.183480286216347,-0.069072397087904,,,0.318631677850868,-0.220242099027727
91,,,0.597897495162246,-0.005068310697873,17Networks_RH_SomMotB_S2_1,gmd_17Networks_RH_SomMotB_S2_1zDCwei_17Networks_RH_SomMotB_S2_1zDCbin_17Networks_RH_SomMotB_S2_1zReHo_17Networks_RH_SomMotB_S2_1zfALFF_17Networks_RH_SomMotB_S2_1zALFF_17Networks_RH_SomMotB_S2_1,-1.07097036186788,,0.175024052672297,-0.240473319059663,,0.110301716131059,-0.236846204428415,,0.073785496488616,-0.2183112281972,0.04447808578329,0.036085556716605,-0.172183417918739,,0.032136943545218,0.011513629380373,-0.198087881565989
92,,,0.882738468654952,0.021660388331828,17Networks_RH_SomMotB_Aud_1,gmd_17Networks_RH_SomMotB_Aud_1zDCwei_17Networks_RH_SomMotB_Aud_1zDCbin_17Networks_RH_SomMotB_Aud_1zReHo_17Networks_RH_SomMotB_Aud_1zfALFF_17Networks_RH_SomMotB_Aud_1zALFF_17Networks_RH_SomMotB_Aud_1,-0.517856775691155,,0.094609530413019,-0.173136041229656,,0.88679085506116,-0.147534507685464,,0.71630099891505,-0.153335492288972,,0.477348918691581,-0.046310341461149,,,0.331362056945827,-0.019200781357742
93,,0.044350964621572,0.033874358805452,0.13944302191504,17Networks_RH_SomMotA_4,gmd_17Networks_RH_SomMotA_4zDCwei_17Networks_RH_SomMotA_4zDCbin_17Networks_RH_SomMotA_4zReHo_17Networks_RH_SomMotA_4zfALFF_17Networks_RH_SomMotA_4zALFF_17Networks_RH_SomMotA_4,-0.190803139037755,,0.218744209025666,0.016400075442836,,0.150313677536541,-0.1236344682027,,0.133015469950782,-0.121039947024468,,0.905993759517919,-0.056778730370177,,0.0292415330267,0.007880964668541,-0.045193090798286
94,,,0.917250396518454,-0.026989336543799,17Networks_RH_SomMotA_3,gmd_17Networks_RH_SomMotA_3zDCwei_17Networks_RH_SomMotA_3zDCbin_17Networks_RH_SomMotA_3zReHo_17Networks_RH_SomMotA_3zfALFF_17Networks_RH_SomMotA_3zALFF_17Networks_RH_SomMotA_3,-0.656210799845821,,0.456551367729164,-0.138606210531962,,0.263121712828515,-0.147359127220834,,0.253816391859391,-0.1258879424245,,0.426304743529337,-0.098574853387897,,0.020950240934517,0.003051806750304,-0.118793329736829
95,,,0.856964649672632,-0.132676085888234,17Networks_RH_SomMotA_2,gmd_17Networks_RH_SomMotA_2zDCwei_17Networks_RH_SomMotA_2zDCbin_17Networks_RH_SomMotA_2zReHo_17Networks_RH_SomMotA_2zfALFF_17Networks_RH_SomMotA_2zALFF_17Networks_RH_SomMotA_2,-0.807346860680622,,0.118438649495764,-0.077058234961454,,0.584392425171619,-0.163229913779208,,0.460165604620302,-0.178593145416945,,0.407134465271905,-0.035896851694744,,0.014855420518547,0.000863505569386,-0.219892628940037
96,,,0.607684466186243,0.028506113093617,17Networks_RH_SomMotA_1,gmd_17Networks_RH_SomMotA_1zDCwei_17Networks_RH_SomMotA_1zDCbin_17Networks_RH_SomMotA_1zReHo_17Networks_RH_SomMotA_1zfALFF_17Networks_RH_SomMotA_1zALFF_17Networks_RH_SomMotA_1,-0.64598617391764,,0.305619785093811,-0.16342695879422,,0.480908496642579,-0.080905379116898,,0.694152141163803,-0.067660034688936,,0.11474501442146,-0.033790851549658,0.035766573767549,0.006447047112337,0.000140813282549,-0.328709062861545
97,,,0.904060824164371,-0.115108214414242,17Networks_RH_VisPeri_ExStrSup_1,gmd_17Networks_RH_VisPeri_ExStrSup_1zDCwei_17Networks_RH_VisPeri_ExStrSup_1zDCbin_17Networks_RH_VisPeri_ExStrSup_1zReHo_17Networks_RH_VisPeri_ExStrSup_1zfALFF_17Networks_RH_VisPeri_ExStrSup_1zALFF_17Networks_RH_VisPeri_ExStrSup_1,-0.371747760954184,,0.525346442037204,0.041120377803832,,0.735564820455812,-0.012181615016158,,0.896473927232734,-0.013296384269101,,0.631411035171958,-0.173431476076192,,,0.674991739692901,-0.098850448982323
98,,,0.715193496357082,-0.076059554387747,17Networks_RH_VisPeri_ExStrInf_1,gmd_17Networks_RH_VisPeri_ExStrInf_1zDCwei_17Networks_RH_VisPeri_ExStrInf_1zDCbin_17Networks_RH_VisPeri_ExStrInf_1zReHo_17Networks_RH_VisPeri_ExStrInf_1zfALFF_17Networks_RH_VisPeri_ExStrInf_1zALFF_17Networks_RH_VisPeri_ExStrInf_1,-0.206017818642861,0.041309255498928,0.027548833301254,-0.062644048971936,,0.459977459856197,-0.016132580316797,,0.430734941980797,-0.022152710655607,,0.76482854903254,-0.006772954594328,,,0.181789387837222,-0.022255969716446
99,,,0.810633996435029,0.013682677199004,17Networks_RH_VisPeri_StriCal_1,gmd_17Networks_RH_VisPeri_StriCal_1zDCwei_17Networks_RH_VisPeri_StriCal_1zDCbin_17Networks_RH_VisPeri_StriCal_1zReHo_17Networks_RH_VisPeri_StriCal_1zfALFF_17Networks_RH_VisPeri_StriCal_1zALFF_17Networks_RH_VisPeri_StriCal_1,-0.327602726477188,,0.735984169497624,-0.10202699615616,,0.954831674693529,-0.050113176563984,,0.95445062011446,-0.056121432622351,,0.711947269082253,-0.081947881876902,,,0.764522932649194,-0.051075916456795
100,,,0.470634607092834,0.164699321887925,17Networks_RH_VisCent_ExStr_3,gmd_17Networks_RH_VisCent_ExStr_3zDCwei_17Networks_RH_VisCent_ExStr_3zDCbin_17Networks_RH_VisCent_ExStr_3zReHo_17Networks_RH_VisCent_ExStr_3zfALFF_17Networks_RH_VisCent_ExStr_3zALFF_17Networks_RH_VisCent_ExStr_3,-0.456227281939208,,0.688648545186754,-0.165040207496089,,0.837846291806664,-0.076141704727231,,0.92464171254179,-0.067333059935482,,0.434554933350585,-0.150260387094596,,,0.173036795356459,-0.162151244573735
101,,,0.834442066089533,0.13213974412098,17Networks_RH_VisCent_ExStr_2,gmd_17Networks_RH_VisCent_ExStr_2zDCwei_17Networks_RH_VisCent_ExStr_2zDCbin_17Networks_RH_VisCent_ExStr_2zReHo_17Networks_RH_VisCent_ExStr_2zfALFF_17Networks_RH_VisCent_ExStr_2zALFF_17Networks_RH_VisCent_ExStr_2,0.108410045011244,,0.677857573556652,-0.083753423927188,,0.645863492006544,0.063872744157509,,0.796343719863451,0.089770173068061,,0.212714637021126,-0.059486974965747,,,0.842410433439776,-0.034132217442371
102,,,0.852150149219097,0.025542074157158,17Networks_RH_VisCent_ExStr_1,gmd_17Networks_RH_VisCent_ExStr_1zDCwei_17Networks_RH_VisCent_ExStr_1zDCbin_17Networks_RH_VisCent_ExStr_1zReHo_17Networks_RH_VisCent_ExStr_1zfALFF_17Networks_RH_VisCent_ExStr_1zALFF_17Networks_RH_VisCent_ExStr_1,-0.436416410819859,0.031062253658896,0.010150263990899,-0.110679063329657,,0.732494017556525,-0.026460699173832,,0.634669522107887,-0.032581441590654,,0.599371870295,-0.172198501826394,,,0.193302492768757,-0.12003877905648
103,,,0.613478996501348,0.002752564255299,17Networks_LH_TempPar_1,gmd_17Networks_LH_TempPar_1zDCwei_17Networks_LH_TempPar_1zDCbin_17Networks_LH_TempPar_1zReHo_17Networks_LH_TempPar_1zfALFF_17Networks_LH_TempPar_1zALFF_17Networks_LH_TempPar_1,-0.354412368592468,,0.892965020650536,-0.110008914560017,,0.782273426733003,-0.151553304434125,,0.917373423080499,-0.153114589291105,,0.156124494076285,0.006029428671213,,0.04620256910693,0.041047354385566,0.051482446766267
104,,,0.245006994739666,0.01970956678637,17Networks_LH_DefaultC_PHC_1,gmd_17Networks_LH_DefaultC_PHC_1zDCwei_17Networks_LH_DefaultC_PHC_1zDCbin_17Networks_LH_DefaultC_PHC_1zReHo_17Networks_LH_DefaultC_PHC_1zfALFF_17Networks_LH_DefaultC_PHC_1zALFF_17Networks_LH_DefaultC_PHC_1,-0.045544729610351,0.043235049428021,0.031346473059579,-0.148975086191593,,0.328701192045354,-0.086907258972226,,0.307001652955648,-0.081517513944534,,0.41152567701084,0.084551123746815,,,0.055925326589079,0.167594438964817
105,,,0.224515648870014,0.008963164004059,17Networks_LH_DefaultC_Rsp_1,gmd_17Networks_LH_DefaultC_Rsp_1zDCwei_17Networks_LH_DefaultC_Rsp_1zDCbin_17Networks_LH_DefaultC_Rsp_1zReHo_17Networks_LH_DefaultC_Rsp_1zfALFF_17Networks_LH_DefaultC_Rsp_1zALFF_17Networks_LH_DefaultC_Rsp_1,-0.631534467243236,0.04750728904574,0.044393501472437,-0.193865387342478,,0.368832965909427,-0.09032742051471,,0.27890869468138,-0.100196819167388,,0.486830148681762,-0.080798443150454,,,0.603481544689568,-0.175309561072265
106,,,0.139627738059047,0.055737569118357,17Networks_LH_DefaultB_PFCv_2,gmd_17Networks_LH_DefaultB_PFCv_2zDCwei_17Networks_LH_DefaultB_PFCv_2zDCbin_17Networks_LH_DefaultB_PFCv_2zReHo_17Networks_LH_DefaultB_PFCv_2zfALFF_17Networks_LH_DefaultB_PFCv_2zALFF_17Networks_LH_DefaultB_PFCv_2,-0.016125531140844,0.035628445120417,0.016471300371943,0.053122499386347,,0.419597784631223,-0.03924809462057,,0.284726740808125,-0.017429066616087,,0.588537725771755,-0.038271157393147,,,0.104009559945653,-0.030037281015744
107,,,0.417354870681919,-0.051382690704346,17Networks_LH_DefaultB_PFCv_1,gmd_17Networks_LH_DefaultB_PFCv_1zDCwei_17Networks_LH_DefaultB_PFCv_1zDCbin_17Networks_LH_DefaultB_PFCv_1zReHo_17Networks_LH_DefaultB_PFCv_1zfALFF_17Networks_LH_DefaultB_PFCv_1zALFF_17Networks_LH_DefaultB_PFCv_1,0.263611564959576,,0.920846482654811,0.050152258723165,,0.775197527424217,0.066662886251182,,0.92323764249999,0.051783014177757,,0.211339284932426,0.019823902061658,,0.04447808578329,0.037178391427528,0.12657219445016
108,,,0.087967161862344,-0.109724078116649,17Networks_LH_DefaultB_PFCl_1,gmd_17Networks_LH_DefaultB_PFCl_1zDCwei_17Networks_LH_DefaultB_PFCl_1zDCbin_17Networks_LH_DefaultB_PFCl_1zReHo_17Networks_LH_DefaultB_PFCl_1zfALFF_17Networks_LH_DefaultB_PFCl_1zALFF_17Networks_LH_DefaultB_PFCl_1,-0.324028892161794,,0.336385629448089,0.078577049441871,,0.553608362515591,-0.090756214695032,,0.455426436048336,-0.109507709775615,,0.161882291105004,-0.012225756784025,,,0.929075551509448,-0.080392182232344
109,,,0.882797545061847,0.037339518084388,17Networks_LH_DefaultB_PFCd_1,gmd_17Networks_LH_DefaultB_PFCd_1zDCwei_17Networks_LH_DefaultB_PFCd_1zDCbin_17Networks_LH_DefaultB_PFCd_1zReHo_17Networks_LH_DefaultB_PFCd_1zfALFF_17Networks_LH_DefaultB_PFCd_1zALFF_17Networks_LH_DefaultB_PFCd_1,0.078749133785576,,0.918863934490764,0.093602766439693,,0.9792609944956,0.038558733409875,,0.978315425067585,0.043648530991798,,0.082233515021006,0.020465579743002,,0.026109301883924,0.004599671748842,-0.15486599488318
110,,,0.550662577576918,-0.072470337491329,17Networks_LH_DefaultB_IPL_1,gmd_17Networks_LH_DefaultB_IPL_1zDCwei_17Networks_LH_DefaultB_IPL_1zDCbin_17Networks_LH_DefaultB_IPL_1zReHo_17Networks_LH_DefaultB_IPL_1zfALFF_17Networks_LH_DefaultB_IPL_1zALFF_17Networks_LH_DefaultB_IPL_1,-0.267718104827008,,0.326119585641018,0.052186540232562,,0.362995145314171,-0.053941981504781,,0.301245372301478,-0.061937858839489,,0.479552721480755,-0.060230427354289,,0.04961052048189,0.049343723193948,-0.071324039869682
111,,,0.490621633166482,-0.073895739020284,17Networks_LH_DefaultB_Temp_2,gmd_17Networks_LH_DefaultB_Temp_2zDCwei_17Networks_LH_DefaultB_Temp_2zDCbin_17Networks_LH_DefaultB_Temp_2zReHo_17Networks_LH_DefaultB_Temp_2zfALFF_17Networks_LH_DefaultB_Temp_2zALFF_17Networks_LH_DefaultB_Temp_2,-0.578540261728185,,0.270656408124607,-0.127483534850921,,0.459803000863252,-0.144811153334783,,0.473788035789771,-0.156119523285931,,0.159490261673978,-0.047192291762924,,,0.200471282511732,-0.029038019473342
