,gmd_sws_rs_fdr,gmd_sws_rs_p,gmd_sws_rs_r,parc_name,parcel_name,sws_rs,zALFF_sws_rs_fdr,zALFF_sws_rs_p,zALFF_sws_rs_r,zDCbin_sws_rs_fdr,zDCbin_sws_rs_p,zDCbin_sws_rs_r,zDCwei_sws_rs_fdr,zDCwei_sws_rs_p,zDCwei_sws_rs_r,zReHo_sws_rs_fdr,zReHo_sws_rs_p,zReHo_sws_rs_r,zfALFF_sws_rs_bonferroni,zfALFF_sws_rs_fdr,zfALFF_sws_rs_p,zfALFF_sws_rs_r
127,0.028364375431148,0.012434129614417,-0.230441231083475,17Networks_RH_ContA_IPS_2,zReHo_17Networks_RH_ContA_IPS_2gmd_17Networks_RH_ContA_IPS_2zfALFF_17Networks_RH_ContA_IPS_2zALFF_17Networks_RH_ContA_IPS_2zDCwei_17Networks_RH_ContA_IPS_2zDCbin_17Networks_RH_ContA_IPS_2,-0.582317885202605,,0.555739094823984,-0.055019348154769,,0.553894541896858,-0.055275965188496,,0.436384081054176,-0.072639911056275,,0.205489413591375,0.117905021627398,,0.01093011094579,0.001715186640724,-0.286846451346988
128,,0.721301618267092,0.033327413030376,17Networks_RH_ContA_IPS_1,zReHo_17Networks_RH_ContA_IPS_1gmd_17Networks_RH_ContA_IPS_1zfALFF_17Networks_RH_ContA_IPS_1zALFF_17Networks_RH_ContA_IPS_1zDCwei_17Networks_RH_ContA_IPS_1zDCbin_17Networks_RH_ContA_IPS_1,-0.303406898958585,,0.951839709949801,-0.005644230309936,,0.181132379064229,-0.124486331734127,,0.21064501199278,-0.116585015022313,,0.271270404369377,0.102540710232585,,0.045170297387249,0.037526093214022,-0.19255944515517
129,,0.364902284160363,-0.084523064252695,17Networks_RH_LimbicA_TempPole_6,zReHo_17Networks_RH_LimbicA_TempPole_6gmd_17Networks_RH_LimbicA_TempPole_6zfALFF_17Networks_RH_LimbicA_TempPole_6zALFF_17Networks_RH_LimbicA_TempPole_6zDCwei_17Networks_RH_LimbicA_TempPole_6zDCbin_17Networks_RH_LimbicA_TempPole_6,-0.450134655204408,,0.255860426240439,-0.105885726054479,,0.253552660921655,-0.10639842227438,,0.338707960813587,-0.089230357261309,,0.995085551177519,-0.000575615727664,,,0.496251026702085,-0.063521469633881
130,,0.67684990332371,0.038933388003129,17Networks_RH_LimbicA_TempPole_5,zReHo_17Networks_RH_LimbicA_TempPole_5gmd_17Networks_RH_LimbicA_TempPole_5zfALFF_17Networks_RH_LimbicA_TempPole_5zALFF_17Networks_RH_LimbicA_TempPole_5zDCwei_17Networks_RH_LimbicA_TempPole_5zDCbin_17Networks_RH_LimbicA_TempPole_5,-0.025703450535401,,0.76956730235678,-0.027371198688431,,0.395095222876595,-0.079348631419016,,0.580790286617434,-0.051573479681918,,0.490187192307985,0.064416872988149,,,0.754321832992481,0.029239598262686
131,,0.660904498430633,-0.040977486455867,17Networks_RH_LimbicA_TempPole_4,zReHo_17Networks_RH_LimbicA_TempPole_4gmd_17Networks_RH_LimbicA_TempPole_4zfALFF_17Networks_RH_LimbicA_TempPole_4zALFF_17Networks_RH_LimbicA_TempPole_4zDCwei_17Networks_RH_LimbicA_TempPole_4zDCbin_17Networks_RH_LimbicA_TempPole_4,-0.18863051527933,,0.530872206347756,-0.058514714965634,,0.613156382982979,-0.047221157147503,,0.775000352031537,-0.026707995457209,,0.978386812416558,0.00253178238165,,,0.849424916579488,-0.017740943634767
132,,0.974750000368662,-0.002957931138758,17Networks_RH_LimbicA_TempPole_3,zReHo_17Networks_RH_LimbicA_TempPole_3gmd_17Networks_RH_LimbicA_TempPole_3zfALFF_17Networks_RH_LimbicA_TempPole_3zALFF_17Networks_RH_LimbicA_TempPole_3zDCwei_17Networks_RH_LimbicA_TempPole_3zDCbin_17Networks_RH_LimbicA_TempPole_3,-0.141983158646653,,0.999386790307374,7.18231052745984e-05,,0.275233559583291,-0.101701374932758,,0.563419318664901,-0.053955234919208,,0.801088092732606,0.023541310175899,,,0.940446036119148,-0.006981750937103
133,,0.843260776013608,0.018476433240633,17Networks_RH_LimbicA_TempPole_2,zReHo_17Networks_RH_LimbicA_TempPole_2gmd_17Networks_RH_LimbicA_TempPole_2zfALFF_17Networks_RH_LimbicA_TempPole_2zALFF_17Networks_RH_LimbicA_TempPole_2zDCwei_17Networks_RH_LimbicA_TempPole_2zDCbin_17Networks_RH_LimbicA_TempPole_2,0.149470977230974,,0.752238425959904,-0.029495811336095,,0.967357175683389,-0.003824392597254,,0.819052276555336,0.021376341852101,,0.264724142599036,0.103945468635645,,,0.676383305276546,0.038992937435944
134,,0.928276560721487,-0.00841191157051,17Networks_RH_LimbicA_TempPole_1,zReHo_17Networks_RH_LimbicA_TempPole_1gmd_17Networks_RH_LimbicA_TempPole_1zfALFF_17Networks_RH_LimbicA_TempPole_1zALFF_17Networks_RH_LimbicA_TempPole_1zDCwei_17Networks_RH_LimbicA_TempPole_1zDCbin_17Networks_RH_LimbicA_TempPole_1,-0.066961435972814,,0.864995230972479,-0.01588784870383,,0.392052975309476,-0.079858941052401,,0.716214852555791,-0.03396258244148,,0.589145111471621,0.050439731857339,,,0.824516445842628,0.020720115938068
135,,0.241152912247094,-0.109209691769012,17Networks_RH_LimbicB_OFC_6,zReHo_17Networks_RH_LimbicB_OFC_6gmd_17Networks_RH_LimbicB_OFC_6zfALFF_17Networks_RH_LimbicB_OFC_6zALFF_17Networks_RH_LimbicB_OFC_6zDCwei_17Networks_RH_LimbicB_OFC_6zDCbin_17Networks_RH_LimbicB_OFC_6,-0.246801489354344,,0.941319246925013,-0.006879196877928,,0.842034251640249,-0.018622912443452,,0.939883218954985,-0.007047855270784,,0.999759634567355,-2.81531596146387e-05,,,0.25981870826743,-0.105013679833553
136,,0.308145988893188,0.095024526203327,17Networks_RH_LimbicB_OFC_5,zReHo_17Networks_RH_LimbicB_OFC_5gmd_17Networks_RH_LimbicB_OFC_5zfALFF_17Networks_RH_LimbicB_OFC_5zALFF_17Networks_RH_LimbicB_OFC_5zDCwei_17Networks_RH_LimbicB_OFC_5zDCbin_17Networks_RH_LimbicB_OFC_5,-0.078411694450272,,0.338539720137768,-0.089261317653972,,0.766338562566128,-0.027765969301965,,0.834836632395205,-0.019483420211311,,0.826031972566014,0.020538286856593,,,0.538289710576577,-0.057463800342944
137,,0.129542596625289,-0.140958449124604,17Networks_RH_LimbicB_OFC_4,zReHo_17Networks_RH_LimbicB_OFC_4gmd_17Networks_RH_LimbicB_OFC_4zfALFF_17Networks_RH_LimbicB_OFC_4zALFF_17Networks_RH_LimbicB_OFC_4zDCwei_17Networks_RH_LimbicB_OFC_4zDCbin_17Networks_RH_LimbicB_OFC_4,-0.154942275790568,,0.480044873399694,0.065927783632965,,0.73902965277299,-0.031125393936752,,0.969958660415244,-0.00351945748126,,0.611298313428939,-0.047468204667951,,,0.981206259235332,0.002201445787034
138,,0.188495211142363,-0.122432421733353,17Networks_RH_LimbicB_OFC_3,zReHo_17Networks_RH_LimbicB_OFC_3gmd_17Networks_RH_LimbicB_OFC_3zfALFF_17Networks_RH_LimbicB_OFC_3zALFF_17Networks_RH_LimbicB_OFC_3zDCwei_17Networks_RH_LimbicB_OFC_3zDCbin_17Networks_RH_LimbicB_OFC_3,-0.284324157007499,,0.423342716710438,-0.074717445601699,,0.874515616233052,0.014757860117251,,0.944349857883663,0.006523330050445,,0.583453085793467,-0.051211330284674,,,0.53984649506733,-0.057244149555469
139,,0.329661677789657,0.090909164324533,17Networks_RH_LimbicB_OFC_2,zReHo_17Networks_RH_LimbicB_OFC_2gmd_17Networks_RH_LimbicB_OFC_2zfALFF_17Networks_RH_LimbicB_OFC_2zALFF_17Networks_RH_LimbicB_OFC_2zDCwei_17Networks_RH_LimbicB_OFC_2zDCbin_17Networks_RH_LimbicB_OFC_2,-0.057483322859106,,0.472403451637402,-0.067077502209961,,0.622494176497969,-0.045984494799574,,0.650502243621038,-0.042321449930868,,0.847631235261204,-0.017954847260175,,,0.789488689950976,0.024945807016939
140,,0.094798322116278,0.155177166232902,17Networks_RH_LimbicB_OFC_1,zReHo_17Networks_RH_LimbicB_OFC_1gmd_17Networks_RH_LimbicB_OFC_1zfALFF_17Networks_RH_LimbicB_OFC_1zALFF_17Networks_RH_LimbicB_OFC_1zDCwei_17Networks_RH_LimbicB_OFC_1zDCbin_17Networks_RH_LimbicB_OFC_1,0.025398058792114,,0.44229107466077,-0.071710560605904,,0.417196724637522,-0.075709310874159,,0.49111059412624,-0.064280144013039,,0.112490076619508,0.14750731377385,,,0.482326525778384,-0.065586405721536
141,,0.220508706593057,0.114122437253401,17Networks_RH_SalVentAttnB_PFCmp_2,zReHo_17Networks_RH_SalVentAttnB_PFCmp_2gmd_17Networks_RH_SalVentAttnB_PFCmp_2zfALFF_17Networks_RH_SalVentAttnB_PFCmp_2zALFF_17Networks_RH_SalVentAttnB_PFCmp_2zDCwei_17Networks_RH_SalVentAttnB_PFCmp_2zDCbin_17Networks_RH_SalVentAttnB_PFCmp_2,-0.344057545332644,,0.673164422540265,0.039404174548922,,0.219598981276346,-0.114346245711231,,0.262282814776001,-0.104475391637903,,0.730862672552604,0.032137630405856,,0.007682849559186,0.000645470129743,-0.310900150191689
142,,0.669720801177784,0.039844960582728,17Networks_RH_SalVentAttnB_PFCmp_1,zReHo_17Networks_RH_SalVentAttnB_PFCmp_1gmd_17Networks_RH_SalVentAttnB_PFCmp_1zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1zALFF_17Networks_RH_SalVentAttnB_PFCmp_1zDCwei_17Networks_RH_SalVentAttnB_PFCmp_1zDCbin_17Networks_RH_SalVentAttnB_PFCmp_1,-0.47950253159765,,0.618466380060833,0.046516932087745,,0.25613401423031,-0.105825156042708,,0.267649904136466,-0.103314752902887,,0.585122881026993,-0.050984620610614,,0.008404457243249,0.000801655921664,-0.305739894711914
143,,0.309738081176542,0.094713737195842,17Networks_RH_SalVentAttnB_Ins_2,zReHo_17Networks_RH_SalVentAttnB_Ins_2gmd_17Networks_RH_SalVentAttnB_Ins_2zfALFF_17Networks_RH_SalVentAttnB_Ins_2zALFF_17Networks_RH_SalVentAttnB_Ins_2zDCwei_17Networks_RH_SalVentAttnB_Ins_2zDCbin_17Networks_RH_SalVentAttnB_Ins_2,-0.179769058646335,,0.924705254589742,0.008831967098965,,0.287800058913952,-0.099092514827496,,0.387235278900064,-0.080671942108679,,0.494830804030508,0.063730663221357,,,0.07143249088929,-0.167280969226324
144,,0.872699538140552,0.014973243789442,17Networks_RH_SalVentAttnB_Ins_1,zReHo_17Networks_RH_SalVentAttnB_Ins_1gmd_17Networks_RH_SalVentAttnB_Ins_1zfALFF_17Networks_RH_SalVentAttnB_Ins_1zALFF_17Networks_RH_SalVentAttnB_Ins_1zDCwei_17Networks_RH_SalVentAttnB_Ins_1zDCbin_17Networks_RH_SalVentAttnB_Ins_1,-0.486599230314684,,0.700872049567823,-0.035887956192903,,0.117208053525281,-0.145622605535678,,0.198085344701103,-0.11984294301366,,0.752953129831082,-0.029407893955008,,,0.065574120744233,-0.170811075406877
145,,0.158159412241991,0.131317889357202,17Networks_RH_SalVentAttnB_PFCl_3,zReHo_17Networks_RH_SalVentAttnB_PFCl_3gmd_17Networks_RH_SalVentAttnB_PFCl_3zfALFF_17Networks_RH_SalVentAttnB_PFCl_3zALFF_17Networks_RH_SalVentAttnB_PFCl_3zDCwei_17Networks_RH_SalVentAttnB_PFCl_3zDCbin_17Networks_RH_SalVentAttnB_PFCl_3,-0.167699755839114,,0.400341587898505,0.07847407519126,,0.096316885082679,-0.154476596278994,,0.107446903484351,-0.149591220199753,,0.191036237805515,0.121737169101674,,0.043626187260898,0.034975188512318,-0.195161073010503
146,,0.166500942609765,0.128757168676406,17Networks_RH_SalVentAttnB_PFCl_2,zReHo_17Networks_RH_SalVentAttnB_PFCl_2gmd_17Networks_RH_SalVentAttnB_PFCl_2zfALFF_17Networks_RH_SalVentAttnB_PFCl_2zALFF_17Networks_RH_SalVentAttnB_PFCl_2zDCwei_17Networks_RH_SalVentAttnB_PFCl_2zDCbin_17Networks_RH_SalVentAttnB_PFCl_2,-0.461939665609319,,0.73214380327165,0.03197860025452,0.035281667812391,0.022289032213101,-0.211164622978659,0.043626187260898,0.034941524472875,-0.195196460250756,,0.536096384868443,0.057773797025493,,0.014233440272412,0.002786378632088,-0.274088148336323
147,,0.276629552282813,-0.10140766625014,17Networks_RH_SalVentAttnB_PFCl_1,zReHo_17Networks_RH_SalVentAttnB_PFCl_1gmd_17Networks_RH_SalVentAttnB_PFCl_1zfALFF_17Networks_RH_SalVentAttnB_PFCl_1zALFF_17Networks_RH_SalVentAttnB_PFCl_1zDCwei_17Networks_RH_SalVentAttnB_PFCl_1zDCbin_17Networks_RH_SalVentAttnB_PFCl_1,-0.943517902162624,,0.178154716550769,-0.125334336668325,,0.070758204635557,-0.167675053252406,,0.082008367317125,-0.161461297345989,,0.682364160880252,-0.038230806967406,0.036656546502614,0.005720518284509,0.000112789373854,-0.349408741678358
148,,0.647315817579664,-0.04273485831392,17Networks_RH_SalVentAttnB_PFClv_1,zReHo_17Networks_RH_SalVentAttnB_PFClv_1gmd_17Networks_RH_SalVentAttnB_PFClv_1zfALFF_17Networks_RH_SalVentAttnB_PFClv_1zALFF_17Networks_RH_SalVentAttnB_PFClv_1zDCwei_17Networks_RH_SalVentAttnB_PFClv_1zDCbin_17Networks_RH_SalVentAttnB_PFClv_1,-0.855208727712881,,0.172301975001741,-0.12703197974644,0.032276689891745,0.01858439316056,-0.217331260322206,0.046410535140261,0.038984849517819,-0.191137793145491,,0.462102168124718,0.068643557112548,0.043977099915097,0.005720518284509,0.000135314153585,-0.345616393297372
149,,0.075419247820493,-0.165010462039559,17Networks_RH_SalVentAttnB_IPL_1,zReHo_17Networks_RH_SalVentAttnB_IPL_1gmd_17Networks_RH_SalVentAttnB_IPL_1zfALFF_17Networks_RH_SalVentAttnB_IPL_1zALFF_17Networks_RH_SalVentAttnB_IPL_1zDCwei_17Networks_RH_SalVentAttnB_IPL_1zDCbin_17Networks_RH_SalVentAttnB_IPL_1,-0.577426512003376,,0.433606793934279,-0.07307933294859,,0.248274465523352,-0.107583216665732,,0.404253693378732,-0.077826354137563,,0.971211154466505,0.003372658772787,,,0.090312616374976,-0.157299804984719
150,,0.923623035153503,-0.008959291687637,17Networks_RH_SalVentAttnA_FrMed_4,zReHo_17Networks_RH_SalVentAttnA_FrMed_4gmd_17Networks_RH_SalVentAttnA_FrMed_4zfALFF_17Networks_RH_SalVentAttnA_FrMed_4zALFF_17Networks_RH_SalVentAttnA_FrMed_4zDCwei_17Networks_RH_SalVentAttnA_FrMed_4zDCbin_17Networks_RH_SalVentAttnA_FrMed_4,-0.577226950560038,,0.343369489829403,-0.088376362047463,,0.087714372511691,-0.158567853752165,,0.07877070021758,-0.163175426781194,,0.803936770942681,0.023197195693908,,,0.050377566713176,-0.181345211985487
151,,0.73934307414959,-0.031086620218222,17Networks_RH_SalVentAttnA_FrMed_3,zReHo_17Networks_RH_SalVentAttnA_FrMed_3gmd_17Networks_RH_SalVentAttnA_FrMed_3zfALFF_17Networks_RH_SalVentAttnA_FrMed_3zALFF_17Networks_RH_SalVentAttnA_FrMed_3zDCwei_17Networks_RH_SalVentAttnA_FrMed_3zDCbin_17Networks_RH_SalVentAttnA_FrMed_3,-0.698773781092051,,0.451531114717913,-0.070270750626238,,0.130896262488775,-0.140467665967085,,0.061446379518167,-0.173455731118917,,0.847213621484168,-0.018004662652047,,0.015503357870653,0.003816211168161,-0.265488350509542
152,,0.906173322368668,-0.011014706403582,17Networks_RH_SalVentAttnA_ParMed_4,zReHo_17Networks_RH_SalVentAttnA_ParMed_4gmd_17Networks_RH_SalVentAttnA_ParMed_4zfALFF_17Networks_RH_SalVentAttnA_ParMed_4zALFF_17Networks_RH_SalVentAttnA_ParMed_4zDCwei_17Networks_RH_SalVentAttnA_ParMed_4zDCbin_17Networks_RH_SalVentAttnA_ParMed_4,-0.642887964550308,,0.483525522556011,-0.06540736072591,0.048635115642327,0.042834042120607,-0.187589734401266,0.041579685322517,0.031088810871913,-0.199450442178215,,0.969501449766916,0.003573047024094,,0.04909903218292,0.048280368436928,-0.182998767865429
153,,0.196831248913028,0.120176334132796,17Networks_RH_SalVentAttnA_ParMed_3,zReHo_17Networks_RH_SalVentAttnA_ParMed_3gmd_17Networks_RH_SalVentAttnA_ParMed_3zfALFF_17Networks_RH_SalVentAttnA_ParMed_3zALFF_17Networks_RH_SalVentAttnA_ParMed_3zDCwei_17Networks_RH_SalVentAttnA_ParMed_3zDCbin_17Networks_RH_SalVentAttnA_ParMed_3,-0.382562498802089,,0.608631897661331,-0.047823303988384,,0.242198231081821,-0.108968887158421,,0.365551670986564,-0.08440907857322,,0.999558336431979,5.17305056332996e-05,,0.016427435173405,0.004386730109333,-0.261589293720493
154,,0.465124862054922,0.068182066443222,17Networks_RH_SalVentAttnA_FrMed_2,zReHo_17Networks_RH_SalVentAttnA_FrMed_2gmd_17Networks_RH_SalVentAttnA_FrMed_2zfALFF_17Networks_RH_SalVentAttnA_FrMed_2zALFF_17Networks_RH_SalVentAttnA_FrMed_2zDCwei_17Networks_RH_SalVentAttnA_FrMed_2zDCbin_17Networks_RH_SalVentAttnA_FrMed_2,-0.408185700588839,,0.508418742233042,0.061741913804509,,0.223186799664476,-0.113467348277005,,0.161468841393209,-0.130290178903341,,0.988113515953662,-0.001392272968538,,0.010475584100582,0.00134848290887,-0.292959880687686
155,,0.196167824971005,-0.120353321035396,17Networks_RH_SalVentAttnA_ParMed_2,zReHo_17Networks_RH_SalVentAttnA_ParMed_2gmd_17Networks_RH_SalVentAttnA_ParMed_2zfALFF_17Networks_RH_SalVentAttnA_ParMed_2zALFF_17Networks_RH_SalVentAttnA_ParMed_2zDCwei_17Networks_RH_SalVentAttnA_ParMed_2zDCbin_17Networks_RH_SalVentAttnA_ParMed_2,-0.762964814903223,,0.491697259110589,-0.064193346777705,0.033605547463209,0.020163328477926,-0.214584168868567,0.028244266318313,0.012010009907526,-0.231541781448091,,0.084897281487575,0.159976957299031,,0.010475584100582,0.001386000357923,-0.292269154072495
156,,0.693907782610633,0.036766847368114,17Networks_RH_SalVentAttnA_ParMed_1,zReHo_17Networks_RH_SalVentAttnA_ParMed_1gmd_17Networks_RH_SalVentAttnA_ParMed_1zfALFF_17Networks_RH_SalVentAttnA_ParMed_1zALFF_17Networks_RH_SalVentAttnA_ParMed_1zDCwei_17Networks_RH_SalVentAttnA_ParMed_1zDCbin_17Networks_RH_SalVentAttnA_ParMed_1,-0.372917727845205,,0.46188053870402,-0.068677459712297,,0.467591956840554,-0.067806620589804,,0.553161458106383,-0.055378067504845,,0.262162030566982,-0.1045016965498,,,0.223789323737739,-0.113320730856573
157,,0.43035655617114,0.073595629885502,17Networks_RH_SalVentAttnA_FrMed_1,zReHo_17Networks_RH_SalVentAttnA_FrMed_1gmd_17Networks_RH_SalVentAttnA_FrMed_1zfALFF_17Networks_RH_SalVentAttnA_FrMed_1zALFF_17Networks_RH_SalVentAttnA_FrMed_1zDCwei_17Networks_RH_SalVentAttnA_FrMed_1zDCbin_17Networks_RH_SalVentAttnA_FrMed_1,-0.717848404834297,,0.058375108002764,-0.175519354361036,,0.079731906131532,-0.162660725636919,0.042033018633521,0.032158194696274,-0.198226906581571,,0.721023833729218,0.03336205966636,,0.01093011094579,0.001614344093966,-0.288399107806633
158,,0.426390462666368,0.074228675731689,17Networks_RH_SalVentAttnA_FrOper_3,zReHo_17Networks_RH_SalVentAttnA_FrOper_3gmd_17Networks_RH_SalVentAttnA_FrOper_3zfALFF_17Networks_RH_SalVentAttnA_FrOper_3zALFF_17Networks_RH_SalVentAttnA_FrOper_3zDCwei_17Networks_RH_SalVentAttnA_FrOper_3zDCbin_17Networks_RH_SalVentAttnA_FrOper_3,-0.700439814634194,,0.090460677343884,-0.15722842258152,,0.067072451628889,-0.1698845938592,,0.076631289431996,-0.164339393430126,,0.921476041260932,-0.009211937258717,,0.014233440272412,0.0027950876958,-0.27400414323632
159,,0.992190084015829,0.000914762454385,17Networks_RH_SalVentAttnA_FrOper_2,zReHo_17Networks_RH_SalVentAttnA_FrOper_2gmd_17Networks_RH_SalVentAttnA_FrOper_2zfALFF_17Networks_RH_SalVentAttnA_FrOper_2zALFF_17Networks_RH_SalVentAttnA_FrOper_2zDCwei_17Networks_RH_SalVentAttnA_FrOper_2zDCbin_17Networks_RH_SalVentAttnA_FrOper_2,-0.874848737926989,0.048707177961764,0.044653217079676,-0.186004821422373,,0.070456837015828,-0.167852169728554,,0.107389216140276,-0.149615494991186,,0.124076459676357,-0.142981205007514,,0.028484448419602,0.012883735131328,-0.229309809231747
160,,0.154787799885453,0.132381573770923,17Networks_RH_SalVentAttnA_FrOper_1,zReHo_17Networks_RH_SalVentAttnA_FrOper_1gmd_17Networks_RH_SalVentAttnA_FrOper_1zfALFF_17Networks_RH_SalVentAttnA_FrOper_1zALFF_17Networks_RH_SalVentAttnA_FrOper_1zDCwei_17Networks_RH_SalVentAttnA_FrOper_1zDCbin_17Networks_RH_SalVentAttnA_FrOper_1,-0.392013489315469,,0.740109329168907,-0.0309918481703,,0.30373050172879,-0.095891992253462,,0.355853694421347,-0.086124568928525,,0.652394249712861,-0.042076367571174,,0.014564836062952,0.003322485728445,-0.269310286162931
161,,0.909972816364742,-0.010566747042899,17Networks_RH_SalVentAttnA_Ins_4,zReHo_17Networks_RH_SalVentAttnA_Ins_4gmd_17Networks_RH_SalVentAttnA_Ins_4zfALFF_17Networks_RH_SalVentAttnA_Ins_4zALFF_17Networks_RH_SalVentAttnA_Ins_4zDCwei_17Networks_RH_SalVentAttnA_Ins_4zDCbin_17Networks_RH_SalVentAttnA_Ins_4,-0.499775653313785,0.026290547316107,0.010758900901668,-0.234999031019252,,0.478837746754309,-0.066108745408662,,0.596245768086078,-0.049481921404071,,0.572294893338659,-0.052734057411996,,,0.357197467684437,-0.085885151026905
162,,0.527149591962511,-0.059044902466894,17Networks_RH_SalVentAttnA_Ins_3,zReHo_17Networks_RH_SalVentAttnA_Ins_3gmd_17Networks_RH_SalVentAttnA_Ins_3zfALFF_17Networks_RH_SalVentAttnA_Ins_3zALFF_17Networks_RH_SalVentAttnA_Ins_3zDCwei_17Networks_RH_SalVentAttnA_Ins_3zDCbin_17Networks_RH_SalVentAttnA_Ins_3,-0.597810352188015,,0.225639864627435,-0.112872156640593,,0.229108379306741,-0.112038313722869,,0.266212321655154,-0.103624068737338,,0.109476145277465,-0.148743723538602,,,0.510172980189407,-0.061487187081719
163,,0.553005637283421,0.05539977832138,17Networks_RH_SalVentAttnA_Ins_2,zReHo_17Networks_RH_SalVentAttnA_Ins_2gmd_17Networks_RH_SalVentAttnA_Ins_2zfALFF_17Networks_RH_SalVentAttnA_Ins_2zALFF_17Networks_RH_SalVentAttnA_Ins_2zDCwei_17Networks_RH_SalVentAttnA_Ins_2zDCbin_17Networks_RH_SalVentAttnA_Ins_2,-0.460724085932392,0.014511638718519,0.003080932527932,-0.271370007880056,,0.876834078943207,-0.01448300676052,,0.805603986803527,-0.022995943710413,,0.214837021854347,-0.115528625181691,,,0.325209115995864,-0.091746280721092
164,,0.40638111002742,0.077475675162437,17Networks_RH_SalVentAttnA_Ins_1,zReHo_17Networks_RH_SalVentAttnA_Ins_1gmd_17Networks_RH_SalVentAttnA_Ins_1zfALFF_17Networks_RH_SalVentAttnA_Ins_1zALFF_17Networks_RH_SalVentAttnA_Ins_1zDCwei_17Networks_RH_SalVentAttnA_Ins_1zDCbin_17Networks_RH_SalVentAttnA_Ins_1,-0.030757267599969,,0.069775462147185,-0.16825489247885,,0.482910165427473,0.065499221628485,,0.477966704491235,0.066239477124164,,0.251135158557228,-0.106938948468809,,,0.706164057283766,0.035222199432604
165,,0.537451541149012,-0.057582190079039,17Networks_RH_SalVentAttnA_PrC_1,zReHo_17Networks_RH_SalVentAttnA_PrC_1gmd_17Networks_RH_SalVentAttnA_PrC_1zfALFF_17Networks_RH_SalVentAttnA_PrC_1zALFF_17Networks_RH_SalVentAttnA_PrC_1zDCwei_17Networks_RH_SalVentAttnA_PrC_1zDCbin_17Networks_RH_SalVentAttnA_PrC_1,-0.874751734816263,0.029929561754879,0.014991983577405,-0.224424421052631,,0.153293403622829,-0.132858587477343,,0.080810129042117,-0.162089254442416,,0.820702598458319,-0.021178036228728,,0.014233440272412,0.002535176321388,-0.276619245536106
166,,0.391467157910824,-0.079957478313189,17Networks_RH_SalVentAttnA_ParOper_3,zReHo_17Networks_RH_SalVentAttnA_ParOper_3gmd_17Networks_RH_SalVentAttnA_ParOper_3zfALFF_17Networks_RH_SalVentAttnA_ParOper_3zALFF_17Networks_RH_SalVentAttnA_ParOper_3zDCwei_17Networks_RH_SalVentAttnA_ParOper_3zDCbin_17Networks_RH_SalVentAttnA_ParOper_3,-0.868043450810582,,0.08039529106721,-0.162308395872597,,0.180207494980922,-0.124748626597554,,0.205670852959044,-0.117858166762725,,0.475404871146132,-0.066624721140898,,0.007178888636167,0.000506933726742,-0.316546062123619
167,,0.227711409246618,-0.112373074915169,17Networks_RH_SalVentAttnA_ParOper_2,zReHo_17Networks_RH_SalVentAttnA_ParOper_2gmd_17Networks_RH_SalVentAttnA_ParOper_2zfALFF_17Networks_RH_SalVentAttnA_ParOper_2zALFF_17Networks_RH_SalVentAttnA_ParOper_2zDCwei_17Networks_RH_SalVentAttnA_ParOper_2zDCbin_17Networks_RH_SalVentAttnA_ParOper_2,-0.894959758859225,0.014233440272412,0.002622203657638,-0.275717725903,,0.096538994156212,-0.154374861814859,,0.14796202344954,-0.134589374327837,,0.958015010751394,0.004919796162662,,0.03014669746383,0.015744723185945,-0.222824518061022
168,,0.890691274304664,-0.012842731179478,17Networks_RH_SalVentAttnA_ParOper_1,zReHo_17Networks_RH_SalVentAttnA_ParOper_1gmd_17Networks_RH_SalVentAttnA_ParOper_1zfALFF_17Networks_RH_SalVentAttnA_ParOper_1zALFF_17Networks_RH_SalVentAttnA_ParOper_1zDCwei_17Networks_RH_SalVentAttnA_ParOper_1zDCbin_17Networks_RH_SalVentAttnA_ParOper_1,-1.05352926563015,0.01449884910896,0.003033605352029,-0.271790514496365,0.007178888636167,0.000489559893282,-0.317351971585103,0.008439495818958,0.000856933421617,-0.304133101865158,,0.571286252322253,-0.052872383051059,,,0.31063781000668,-0.094538563452987
169,,0.698796880767155,0.036149511313391,17Networks_RH_DorsAttnB_FEF_3,zReHo_17Networks_RH_DorsAttnB_FEF_3gmd_17Networks_RH_DorsAttnB_FEF_3zfALFF_17Networks_RH_DorsAttnB_FEF_3zALFF_17Networks_RH_DorsAttnB_FEF_3zDCwei_17Networks_RH_DorsAttnB_FEF_3zDCbin_17Networks_RH_DorsAttnB_FEF_3,-0.960231627990692,,0.257588059356851,-0.10550398483883,0.028471716434776,0.012702765793977,-0.229761002249526,0.03020921907371,0.01598764824824,-0.222322366050924,,0.075547286685775,-0.164939162516547,,0.014233440272412,0.002810649558885,-0.273854623648256
170,,0.805883790019967,-0.022962178610534,17Networks_RH_DorsAttnB_FEF_2,zReHo_17Networks_RH_DorsAttnB_FEF_2gmd_17Networks_RH_DorsAttnB_FEF_2zfALFF_17Networks_RH_DorsAttnB_FEF_2zALFF_17Networks_RH_DorsAttnB_FEF_2zDCwei_17Networks_RH_DorsAttnB_FEF_2zDCbin_17Networks_RH_DorsAttnB_FEF_2,-0.394799273925584,,0.240070892650581,0.109459716142697,,0.118258773273648,-0.145210906473585,,0.166024805269759,-0.128900735280116,,0.433728885506321,0.073059981987211,,0.013410007437357,0.002210871895826,-0.280245151691257
