,gmd_sws_rw_fdr,gmd_sws_rw_p,gmd_sws_rw_r,parc_name,parcel_name,sws_rw,zALFF_sws_rw_fdr,zALFF_sws_rw_p,zALFF_sws_rw_r,zDCbin_sws_rw_bonferroni,zDCbin_sws_rw_fdr,zDCbin_sws_rw_p,zDCbin_sws_rw_r,zDCwei_sws_rw_fdr,zDCwei_sws_rw_p,zDCwei_sws_rw_r,zReHo_sws_rw_fdr,zReHo_sws_rw_p,zReHo_sws_rw_r,zfALFF_sws_rw_fdr,zfALFF_sws_rw_p,zfALFF_sws_rw_r
113,,0.922906540782486,-0.00904359724217,17Networks_RH_ContB_IPL_3,zReHo_17Networks_RH_ContB_IPL_3gmd_17Networks_RH_ContB_IPL_3zfALFF_17Networks_RH_ContB_IPL_3zALFF_17Networks_RH_ContB_IPL_3zDCwei_17Networks_RH_ContB_IPL_3zDCbin_17Networks_RH_ContB_IPL_3,-0.234111325642777,,0.618608049015864,-0.046498179506797,,,0.522417206291345,-0.059721635862748,,0.514919420033331,-0.06080022804867,,0.429728012472707,0.073695730622367,,0.156804073660854,-0.131743415604759
114,,0.993068680236525,0.000811851225267,17Networks_RH_ContB_IPL_2,zReHo_17Networks_RH_ContB_IPL_2gmd_17Networks_RH_ContB_IPL_2zfALFF_17Networks_RH_ContB_IPL_2zALFF_17Networks_RH_ContB_IPL_2zDCwei_17Networks_RH_ContB_IPL_2zDCbin_17Networks_RH_ContB_IPL_2,-0.29631410813674,,0.464405367205176,-0.068291765700612,,,0.574731714644007,-0.052400340717154,,0.530231361165786,-0.058605853064282,,0.68696748706903,0.0376459220727,,0.09416080712689,-0.155473921952659
115,,0.3813621386153,-0.081671333167242,17Networks_RH_ContB_IPL_1,zReHo_17Networks_RH_ContB_IPL_1gmd_17Networks_RH_ContB_IPL_1zfALFF_17Networks_RH_ContB_IPL_1zALFF_17Networks_RH_ContB_IPL_1zDCwei_17Networks_RH_ContB_IPL_1zDCbin_17Networks_RH_ContB_IPL_1,-0.085966358430974,,0.441163831644537,0.071887365235881,,,0.503594177627999,-0.062444830207275,,0.471024109336278,-0.06728610780653,,0.109814103760107,0.148603771365597,,0.30798902317911,-0.095055223851405
116,,0.13471735457881,-0.139102932241569,17Networks_RH_ContB_Temp_2,zReHo_17Networks_RH_ContB_Temp_2gmd_17Networks_RH_ContB_Temp_2zfALFF_17Networks_RH_ContB_Temp_2zALFF_17Networks_RH_ContB_Temp_2zDCwei_17Networks_RH_ContB_Temp_2zDCbin_17Networks_RH_ContB_Temp_2,-0.394948553723376,,0.739618633474796,0.031052534824159,,,0.13634478403539,-0.138530644422827,,0.191826957977175,-0.121522191031232,,0.353431493683401,0.086557554297245,,0.223451610634969,-0.113402875149152
117,0.035375515465177,0.005549171340856,-0.254878970644535,17Networks_RH_ContB_Temp_1,zReHo_17Networks_RH_ContB_Temp_1gmd_17Networks_RH_ContB_Temp_1zfALFF_17Networks_RH_ContB_Temp_1zALFF_17Networks_RH_ContB_Temp_1zDCwei_17Networks_RH_ContB_Temp_1zDCbin_17Networks_RH_ContB_Temp_1,-0.196767784286091,,0.417077837723898,0.075728580669495,,,0.611951741996914,-0.047381287979257,,0.909342604112686,-0.010641032056293,,0.342099745884388,0.088608250489051,,0.605784024723594,-0.048203324764552
118,,0.40098639250999,-0.078367058778104,17Networks_RH_ContA_Cingm_1,zReHo_17Networks_RH_ContA_Cingm_1gmd_17Networks_RH_ContA_Cingm_1zfALFF_17Networks_RH_ContA_Cingm_1zALFF_17Networks_RH_ContA_Cingm_1zDCwei_17Networks_RH_ContA_Cingm_1zDCbin_17Networks_RH_ContA_Cingm_1,-0.509250482775584,0.044912706058241,0.029987988617549,-0.200747765293707,,,0.158650381406207,-0.13116441576564,,0.296025863240484,-0.097425684750478,,0.068396629539981,0.169079691560098,,0.06587243948133,-0.170625249747753
119,,0.325364585542741,-0.091716927847061,17Networks_RH_ContA_PFCl_5,zReHo_17Networks_RH_ContA_PFCl_5gmd_17Networks_RH_ContA_PFCl_5zfALFF_17Networks_RH_ContA_PFCl_5zALFF_17Networks_RH_ContA_PFCl_5zDCwei_17Networks_RH_ContA_PFCl_5zDCbin_17Networks_RH_ContA_PFCl_5,-0.183896940687103,,0.433120216622755,-0.073156484156613,,,0.631000755390981,-0.044864811277499,,0.820558806217343,-0.021195310804312,,0.071014398760025,0.167524965123101,,0.19566268488411,-0.120488371724719
120,,0.78941197983384,-0.024955113548024,17Networks_RH_ContA_PFCl_4,zReHo_17Networks_RH_ContA_PFCl_4gmd_17Networks_RH_ContA_PFCl_4zfALFF_17Networks_RH_ContA_PFCl_4zALFF_17Networks_RH_ContA_PFCl_4zDCwei_17Networks_RH_ContA_PFCl_4zDCbin_17Networks_RH_ContA_PFCl_4,-0.378869550674139,,0.059144100845627,-0.174994466803793,,,0.708410679773499,-0.034940100060754,,0.795928945792381,-0.024165331153745,,0.146325181479592,0.135130177515098,0.035375515465177,0.005536564863478,-0.254944716622921
121,,0.330907963068455,-0.090676150238038,17Networks_RH_ContA_PFCl_3,zReHo_17Networks_RH_ContA_PFCl_3gmd_17Networks_RH_ContA_PFCl_3zfALFF_17Networks_RH_ContA_PFCl_3zALFF_17Networks_RH_ContA_PFCl_3zDCwei_17Networks_RH_ContA_PFCl_3zDCbin_17Networks_RH_ContA_PFCl_3,0.017967380055659,,0.938523490586812,0.007207573315398,,,0.620889747123438,0.046196407642712,,0.452878337894002,0.070062205482482,,0.307139373280159,0.095221566745988,,0.237554536520321,-0.110044222892883
122,,0.534184300674629,-0.05804455846617,17Networks_RH_ContA_PFCl_2,zReHo_17Networks_RH_ContA_PFCl_2gmd_17Networks_RH_ContA_PFCl_2zfALFF_17Networks_RH_ContA_PFCl_2zALFF_17Networks_RH_ContA_PFCl_2zDCwei_17Networks_RH_ContA_PFCl_2zDCbin_17Networks_RH_ContA_PFCl_2,0.1419201998271,,0.779203256726289,0.026195865394489,,,0.410658061045682,0.076773927140338,,0.217877640363471,0.114771529817909,,0.495716494796332,0.063600167156308,,0.383087797059176,-0.081376731215774
123,,0.940490782589981,0.006976495496581,17Networks_RH_ContA_PFCl_1,zReHo_17Networks_RH_ContA_PFCl_1gmd_17Networks_RH_ContA_PFCl_1zfALFF_17Networks_RH_ContA_PFCl_1zALFF_17Networks_RH_ContA_PFCl_1zDCwei_17Networks_RH_ContA_PFCl_1zDCbin_17Networks_RH_ContA_PFCl_1,-0.249090318703949,,0.632666688920879,-0.044646280557865,,,0.772659248384467,-0.026993605247512,,0.895040536399205,0.012328736856263,,0.517374076788141,-0.060446236970606,,0.142803422272132,-0.13630942828081
124,,0.319430620276887,-0.092843733956198,17Networks_RH_ContA_PFCd_1,zReHo_17Networks_RH_ContA_PFCd_1gmd_17Networks_RH_ContA_PFCd_1zfALFF_17Networks_RH_ContA_PFCd_1zALFF_17Networks_RH_ContA_PFCd_1zDCwei_17Networks_RH_ContA_PFCd_1zDCbin_17Networks_RH_ContA_PFCd_1,0.061295433909408,,0.483395990753601,0.065426692108511,,,0.663119951794823,0.04069233979237,,0.516771086900168,0.060533115620797,,0.836743363610617,0.019255306037364,,0.733839207560574,-0.031768285693436
125,,0.40059068253529,0.078432721547013,17Networks_RH_ContA_IPS_4,zReHo_17Networks_RH_ContA_IPS_4gmd_17Networks_RH_ContA_IPS_4zfALFF_17Networks_RH_ContA_IPS_4zALFF_17Networks_RH_ContA_IPS_4zDCwei_17Networks_RH_ContA_IPS_4zDCbin_17Networks_RH_ContA_IPS_4,-0.003337860601696,,0.812876092569829,-0.022119334804809,,,0.908195348114831,-0.010776279642002,,0.802082991381331,0.023421092877364,,0.358845678945216,0.085592254955733,,0.089099252463399,-0.157888315534995
126,,0.329557274339593,-0.09092870984739,17Networks_RH_ContA_IPS_3,zReHo_17Networks_RH_ContA_IPS_3gmd_17Networks_RH_ContA_IPS_3zfALFF_17Networks_RH_ContA_IPS_3zALFF_17Networks_RH_ContA_IPS_3zDCwei_17Networks_RH_ContA_IPS_3zDCbin_17Networks_RH_ContA_IPS_3,-0.244902008823452,,0.596084032544749,-0.049503680467062,,,0.71338085337389,-0.034317127220918,,0.946600666865699,0.006259091468467,,0.598560840203044,0.049170753521339,,0.177290730303891,-0.125582336277888
127,,0.969102642978324,-0.003619792011737,17Networks_RH_ContA_IPS_2,zReHo_17Networks_RH_ContA_IPS_2gmd_17Networks_RH_ContA_IPS_2zfALFF_17Networks_RH_ContA_IPS_2zALFF_17Networks_RH_ContA_IPS_2zDCwei_17Networks_RH_ContA_IPS_2zDCbin_17Networks_RH_ContA_IPS_2,-0.363349043613097,,0.772214542350669,-0.027047886534198,,,0.63642115191026,-0.044154666114785,,0.565986035609793,-0.053601155033222,,0.534216126955677,-0.058040047748484,,0.056411989684188,-0.176885496170671
128,,0.837053180590983,-0.01921825142558,17Networks_RH_ContA_IPS_1,zReHo_17Networks_RH_ContA_IPS_1gmd_17Networks_RH_ContA_IPS_1zfALFF_17Networks_RH_ContA_IPS_1zALFF_17Networks_RH_ContA_IPS_1zDCwei_17Networks_RH_ContA_IPS_1zDCbin_17Networks_RH_ContA_IPS_1,-0.202362073412149,,0.41849445500597,-0.075499175487343,,,0.619380890178326,-0.046395911850389,,0.930732664145632,-0.008123123536022,,0.307827877890324,0.09508674952474,,0.110763608813589,-0.148212360637555
129,,0.181550548757991,-0.124368061897479,17Networks_RH_LimbicA_TempPole_6,zReHo_17Networks_RH_LimbicA_TempPole_6gmd_17Networks_RH_LimbicA_TempPole_6zfALFF_17Networks_RH_LimbicA_TempPole_6zALFF_17Networks_RH_LimbicA_TempPole_6zDCwei_17Networks_RH_LimbicA_TempPole_6zDCbin_17Networks_RH_LimbicA_TempPole_6,-0.362824295571818,,0.31897291969306,-0.092931205737996,,,0.43410677182003,-0.073000108403083,,0.468508691605957,-0.067667387001828,,0.92150090709572,0.009209010817167,,0.880349042743952,-0.014066543348599
130,,0.297162774532832,-0.097197729439965,17Networks_RH_LimbicA_TempPole_5,zReHo_17Networks_RH_LimbicA_TempPole_5gmd_17Networks_RH_LimbicA_TempPole_5zfALFF_17Networks_RH_LimbicA_TempPole_5zALFF_17Networks_RH_LimbicA_TempPole_5zDCwei_17Networks_RH_LimbicA_TempPole_5zDCbin_17Networks_RH_LimbicA_TempPole_5,-0.273992010510072,,0.575957066443255,-0.05223278158407,,,0.487311761265729,-0.064843519487691,,0.694014588563234,-0.0367533443506,,0.855575076241829,-0.017008201756103,,0.949179248299377,-0.005956433891643
131,,0.953823023246551,0.005411530312693,17Networks_RH_LimbicA_TempPole_4,zReHo_17Networks_RH_LimbicA_TempPole_4gmd_17Networks_RH_LimbicA_TempPole_4zfALFF_17Networks_RH_LimbicA_TempPole_4zALFF_17Networks_RH_LimbicA_TempPole_4zDCwei_17Networks_RH_LimbicA_TempPole_4zDCbin_17Networks_RH_LimbicA_TempPole_4,0.07758964463501,,0.960453843200619,-0.00463377566697,,,0.630295325468339,0.04495741994103,,0.472086320654248,0.067125434328489,,0.468343183855847,-0.067692513280829,,0.728577296319331,0.032421549000597
132,,0.611844151889498,-0.047395596433955,17Networks_RH_LimbicA_TempPole_3,zReHo_17Networks_RH_LimbicA_TempPole_3gmd_17Networks_RH_LimbicA_TempPole_3zfALFF_17Networks_RH_LimbicA_TempPole_3zALFF_17Networks_RH_LimbicA_TempPole_3zDCwei_17Networks_RH_LimbicA_TempPole_3zDCbin_17Networks_RH_LimbicA_TempPole_3,-0.058856868919687,,0.246580102138432,-0.107967230380305,,,0.884688665540749,-0.013552751079646,,0.991752281540258,-0.000966043284089,,0.199111549734268,0.119571266533894,,0.927132011751228,-0.008546514275586
133,,0.362655823207272,-0.08491834938039,17Networks_RH_LimbicA_TempPole_2,zReHo_17Networks_RH_LimbicA_TempPole_2gmd_17Networks_RH_LimbicA_TempPole_2zfALFF_17Networks_RH_LimbicA_TempPole_2zALFF_17Networks_RH_LimbicA_TempPole_2zDCwei_17Networks_RH_LimbicA_TempPole_2zDCbin_17Networks_RH_LimbicA_TempPole_2,0.299401871158611,,0.785930522535386,0.025377745525456,,,0.313083880879073,0.094063986348436,,0.216183006884774,0.115192550292315,,0.334166838972318,0.090069482638284,,0.523151312635961,0.05961645573451
134,,0.086018683149074,-0.159411632559827,17Networks_RH_LimbicA_TempPole_1,zReHo_17Networks_RH_LimbicA_TempPole_1gmd_17Networks_RH_LimbicA_TempPole_1zfALFF_17Networks_RH_LimbicA_TempPole_1zALFF_17Networks_RH_LimbicA_TempPole_1zDCwei_17Networks_RH_LimbicA_TempPole_1zDCbin_17Networks_RH_LimbicA_TempPole_1,0.166779975743411,,0.547316712737061,-0.056194470261174,,,0.506947965340232,0.061955830841096,,0.476042951086884,0.06652866304303,,0.066181423669273,0.170433500706749,,0.370939765660053,0.083468083973537
135,,0.262401858700739,-0.104449473811662,17Networks_RH_LimbicB_OFC_6,zReHo_17Networks_RH_LimbicB_OFC_6gmd_17Networks_RH_LimbicB_OFC_6zfALFF_17Networks_RH_LimbicB_OFC_6zALFF_17Networks_RH_LimbicB_OFC_6zDCwei_17Networks_RH_LimbicB_OFC_6zDCbin_17Networks_RH_LimbicB_OFC_6,-0.357015013980013,,0.326266042155407,-0.09154690870893,,,0.874810216796078,-0.014722928330676,,0.87637736770838,-0.014537139945355,,0.699001887245298,-0.036123659786785,,0.305034761709919,-0.095634903396605
136,,0.062706191750471,-0.172633584244322,17Networks_RH_LimbicB_OFC_5,zReHo_17Networks_RH_LimbicB_OFC_5gmd_17Networks_RH_LimbicB_OFC_5zfALFF_17Networks_RH_LimbicB_OFC_5zALFF_17Networks_RH_LimbicB_OFC_5zDCwei_17Networks_RH_LimbicB_OFC_5zDCbin_17Networks_RH_LimbicB_OFC_5,0.066904834635551,,0.829900427886548,0.020074505480281,,,0.49844827515346,0.063198442782919,,0.332430711481676,0.090392205856091,,0.25421903743827,0.106250051344243,,0.665575042630846,-0.040376786583661
137,,0.679501350949282,-0.038595293447299,17Networks_RH_LimbicB_OFC_4,zReHo_17Networks_RH_LimbicB_OFC_4gmd_17Networks_RH_LimbicB_OFC_4zfALFF_17Networks_RH_LimbicB_OFC_4zALFF_17Networks_RH_LimbicB_OFC_4zDCwei_17Networks_RH_LimbicB_OFC_4zDCbin_17Networks_RH_LimbicB_OFC_4,0.195147330619782,,0.773266864029589,-0.026919453575353,,,0.341660815472361,0.088688536971042,,0.185393806416631,0.123290308654306,,0.554387947855187,0.055207281442958,,0.944343730766772,-0.006524049425872
138,,0.098489112440083,-0.153489471840322,17Networks_RH_LimbicB_OFC_3,zReHo_17Networks_RH_LimbicB_OFC_3gmd_17Networks_RH_LimbicB_OFC_3zfALFF_17Networks_RH_LimbicB_OFC_3zALFF_17Networks_RH_LimbicB_OFC_3zDCwei_17Networks_RH_LimbicB_OFC_3zDCbin_17Networks_RH_LimbicB_OFC_3,0.118133558814112,,0.623814379189608,0.045810297834469,,,0.335171001503276,0.089883308971602,,0.223267473160698,0.11344770110449,,0.58421970081506,0.051107209291682,,0.759322669938456,-0.028625486547809
139,,0.318173027850149,-0.09308426906481,17Networks_RH_LimbicB_OFC_2,zReHo_17Networks_RH_LimbicB_OFC_2gmd_17Networks_RH_LimbicB_OFC_2zfALFF_17Networks_RH_LimbicB_OFC_2zALFF_17Networks_RH_LimbicB_OFC_2zDCwei_17Networks_RH_LimbicB_OFC_2zDCbin_17Networks_RH_LimbicB_OFC_2,-0.091632515833446,,0.774869096140676,-0.026724001861746,,,0.946627600555845,0.006255929832891,,0.736825799368646,0.031398185107943,,0.677892699938154,-0.038800357822943,,0.753651603059479,0.029321997975219
140,,0.443567035543994,-0.07151073673914,17Networks_RH_LimbicB_OFC_1,zReHo_17Networks_RH_LimbicB_OFC_1gmd_17Networks_RH_LimbicB_OFC_1zfALFF_17Networks_RH_LimbicB_OFC_1zALFF_17Networks_RH_LimbicB_OFC_1zDCwei_17Networks_RH_LimbicB_OFC_1zDCbin_17Networks_RH_LimbicB_OFC_1,-0.1073373658209,,0.978505279294744,0.002517901773535,,,0.793400596843085,0.024471533016644,,0.689503865776774,0.037324280416809,,0.210187578474458,-0.116701193223811,,0.859334150755001,0.016560848935063
141,,0.342165162118219,-0.088596290518818,17Networks_RH_SalVentAttnB_PFCmp_2,zReHo_17Networks_RH_SalVentAttnB_PFCmp_2gmd_17Networks_RH_SalVentAttnB_PFCmp_2zfALFF_17Networks_RH_SalVentAttnB_PFCmp_2zALFF_17Networks_RH_SalVentAttnB_PFCmp_2zDCwei_17Networks_RH_SalVentAttnB_PFCmp_2zDCbin_17Networks_RH_SalVentAttnB_PFCmp_2,-0.342419253455995,,0.640525325542672,0.043618638314687,,,0.291999077668294,-0.098237758543619,,0.513876033245144,-0.06095095881341,,0.783098786985604,-0.02572188244862,,0.227054460222032,-0.112531001446215
142,,0.218392393563948,-0.114644103111348,17Networks_RH_SalVentAttnB_PFCmp_1,zReHo_17Networks_RH_SalVentAttnB_PFCmp_1gmd_17Networks_RH_SalVentAttnB_PFCmp_1zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1zALFF_17Networks_RH_SalVentAttnB_PFCmp_1zDCwei_17Networks_RH_SalVentAttnB_PFCmp_1zDCbin_17Networks_RH_SalVentAttnB_PFCmp_1,-0.45757676587305,,0.728479857481081,-0.032433660651396,,,0.45783296746076,-0.069298201921672,,0.648678998127342,-0.042557897901079,,0.518695295697681,0.060256056645354,0.035375515465177,0.004823697184397,-0.258898958932909
143,,0.719816310513451,0.033512720557402,17Networks_RH_SalVentAttnB_Ins_2,zReHo_17Networks_RH_SalVentAttnB_Ins_2gmd_17Networks_RH_SalVentAttnB_Ins_2zfALFF_17Networks_RH_SalVentAttnB_Ins_2zALFF_17Networks_RH_SalVentAttnB_Ins_2zDCwei_17Networks_RH_SalVentAttnB_Ins_2zDCbin_17Networks_RH_SalVentAttnB_Ins_2,0.032139586225615,,0.662589404151555,-0.040760591346257,,,0.862839589844427,-0.016144017764715,,0.923609121468418,0.008960928757987,,0.320823690187224,0.092577999322474,,0.622320267973436,-0.046007453301276
144,,0.147466837271666,-0.13475250273044,17Networks_RH_SalVentAttnB_Ins_1,zReHo_17Networks_RH_SalVentAttnB_Ins_1gmd_17Networks_RH_SalVentAttnB_Ins_1zfALFF_17Networks_RH_SalVentAttnB_Ins_1zALFF_17Networks_RH_SalVentAttnB_Ins_1zDCwei_17Networks_RH_SalVentAttnB_Ins_1zDCbin_17Networks_RH_SalVentAttnB_Ins_1,0.031744407081234,,0.82538400168466,0.020616019338538,,,0.155985545888416,0.13200173746651,,0.141857319421987,0.13662997457828,,0.76826157098265,0.027530788989131,,0.10581566612963,-0.150281610560785
145,0.041528184780944,0.012089815914902,-0.231332124039477,17Networks_RH_SalVentAttnB_PFCl_3,zReHo_17Networks_RH_SalVentAttnB_PFCl_3gmd_17Networks_RH_SalVentAttnB_PFCl_3zfALFF_17Networks_RH_SalVentAttnB_PFCl_3zALFF_17Networks_RH_SalVentAttnB_PFCl_3zDCwei_17Networks_RH_SalVentAttnB_PFCl_3zDCbin_17Networks_RH_SalVentAttnB_PFCl_3,-0.045688842443672,,0.462702510072666,-0.068551767904624,,,0.263899488867876,0.104124097256177,,0.140921531171735,0.136948624425159,,0.13583521156515,0.138709273757904,,0.177274700278048,-0.125586945938811
146,0.035375515465177,0.004186091771737,-0.26290580016814,17Networks_RH_SalVentAttnB_PFCl_2,zReHo_17Networks_RH_SalVentAttnB_PFCl_2gmd_17Networks_RH_SalVentAttnB_PFCl_2zfALFF_17Networks_RH_SalVentAttnB_PFCl_2zALFF_17Networks_RH_SalVentAttnB_PFCl_2zDCwei_17Networks_RH_SalVentAttnB_PFCl_2zDCbin_17Networks_RH_SalVentAttnB_PFCl_2,-0.182355841760511,,0.80217031472748,-0.023410543102686,,,0.888745225463829,0.013072837890429,,0.71834255112661,0.033696716065358,,0.05696048593619,0.176499916520541,,0.200105960436253,-0.119308968966013
147,,0.896222284390163,0.012189142497075,17Networks_RH_SalVentAttnB_PFCl_1,zReHo_17Networks_RH_SalVentAttnB_PFCl_1gmd_17Networks_RH_SalVentAttnB_PFCl_1zfALFF_17Networks_RH_SalVentAttnB_PFCl_1zALFF_17Networks_RH_SalVentAttnB_PFCl_1zDCwei_17Networks_RH_SalVentAttnB_PFCl_1zDCbin_17Networks_RH_SalVentAttnB_PFCl_1,0.130732379096486,,0.588900007682738,-0.050472887212535,,,0.472965957027287,0.06699252647498,,0.258180090274372,0.105373571992996,,0.421076948826804,0.075082127181072,,0.400594416071116,-0.078432101837102
148,,0.602139853849064,-0.048690757384705,17Networks_RH_SalVentAttnB_PFClv_1,zReHo_17Networks_RH_SalVentAttnB_PFClv_1gmd_17Networks_RH_SalVentAttnB_PFClv_1zfALFF_17Networks_RH_SalVentAttnB_PFClv_1zALFF_17Networks_RH_SalVentAttnB_PFClv_1zDCwei_17Networks_RH_SalVentAttnB_PFClv_1zDCbin_17Networks_RH_SalVentAttnB_PFClv_1,0.101137906904537,,0.575425636820913,-0.05230543079828,,,0.320155147413307,0.092705433880398,,0.109310365321398,0.148812498018544,,0.376987083365107,0.082421877074245,,0.19078461869941,-0.121805713885665
149,,0.908846344194542,0.010699532373547,17Networks_RH_SalVentAttnB_IPL_1,zReHo_17Networks_RH_SalVentAttnB_IPL_1gmd_17Networks_RH_SalVentAttnB_IPL_1zfALFF_17Networks_RH_SalVentAttnB_IPL_1zALFF_17Networks_RH_SalVentAttnB_IPL_1zDCwei_17Networks_RH_SalVentAttnB_IPL_1zDCbin_17Networks_RH_SalVentAttnB_IPL_1,-0.404692876951274,,0.195279381695656,-0.120591017354771,,,0.375010667003263,-0.082762669732232,,0.508892279266059,-0.061673108446695,,0.845336740627851,-0.018228610457187,,0.155558216015855,-0.132137003333936
150,,0.397410918660935,0.078961764080225,17Networks_RH_SalVentAttnA_FrMed_4,zReHo_17Networks_RH_SalVentAttnA_FrMed_4gmd_17Networks_RH_SalVentAttnA_FrMed_4zfALFF_17Networks_RH_SalVentAttnA_FrMed_4zALFF_17Networks_RH_SalVentAttnA_FrMed_4zDCwei_17Networks_RH_SalVentAttnA_FrMed_4zDCbin_17Networks_RH_SalVentAttnA_FrMed_4,-0.044730684671019,,0.407136510549271,-0.077351416873098,,,0.56894077718814,-0.053194487375642,,0.70054873584911,-0.035928688470366,,0.538082511790408,0.057493058249625,,0.87491154238639,-0.014710914281763
151,,0.338407980445942,0.089285567779629,17Networks_RH_SalVentAttnA_FrMed_3,zReHo_17Networks_RH_SalVentAttnA_FrMed_3gmd_17Networks_RH_SalVentAttnA_FrMed_3zfALFF_17Networks_RH_SalVentAttnA_FrMed_3zALFF_17Networks_RH_SalVentAttnA_FrMed_3zDCwei_17Networks_RH_SalVentAttnA_FrMed_3zDCbin_17Networks_RH_SalVentAttnA_FrMed_3,-0.263590741140278,,0.836345803799643,0.01930285921289,,,0.364119405095695,-0.084660647972085,,0.654938732453319,-0.041747216336855,,0.135618352195779,-0.138785448180726,,0.250926117383749,-0.106985855643131
152,,0.543363588366475,-0.056749061570795,17Networks_RH_SalVentAttnA_ParMed_4,zReHo_17Networks_RH_SalVentAttnA_ParMed_4gmd_17Networks_RH_SalVentAttnA_ParMed_4zfALFF_17Networks_RH_SalVentAttnA_ParMed_4zALFF_17Networks_RH_SalVentAttnA_ParMed_4zDCwei_17Networks_RH_SalVentAttnA_ParMed_4zDCbin_17Networks_RH_SalVentAttnA_ParMed_4,-0.305964515372409,,0.831529124869167,-0.019879390826152,,,0.308227534775871,-0.095008582375615,,0.249291891940086,-0.107353494178438,,0.196323362261758,0.120311788325548,,0.113036866722006,-0.147285774746957
153,,0.886011983553489,-0.013396157165886,17Networks_RH_SalVentAttnA_ParMed_3,zReHo_17Networks_RH_SalVentAttnA_ParMed_3gmd_17Networks_RH_SalVentAttnA_ParMed_3zfALFF_17Networks_RH_SalVentAttnA_ParMed_3zALFF_17Networks_RH_SalVentAttnA_ParMed_3zDCwei_17Networks_RH_SalVentAttnA_ParMed_3zDCbin_17Networks_RH_SalVentAttnA_ParMed_3,-0.230885002910975,,0.106936984076476,-0.14980614794797,,,0.818589191384103,-0.021432004033315,,0.842701603699883,-0.018543207512209,,0.124927442257876,0.14266185327337,,0.066285075675197,-0.170369339524965
154,,0.127119964425998,-0.141846697127968,17Networks_RH_SalVentAttnA_FrMed_2,zReHo_17Networks_RH_SalVentAttnA_FrMed_2gmd_17Networks_RH_SalVentAttnA_FrMed_2zfALFF_17Networks_RH_SalVentAttnA_FrMed_2zALFF_17Networks_RH_SalVentAttnA_FrMed_2zDCwei_17Networks_RH_SalVentAttnA_FrMed_2zDCbin_17Networks_RH_SalVentAttnA_FrMed_2,-0.343414106111618,,0.368966673385351,-0.083811691025349,,,0.988396105525537,-0.001359170704474,,0.923036858351669,0.009028263024368,,0.743004843340234,0.030634008033732,,0.092914219827928,-0.156058818311927
155,,0.286469011766527,-0.099365194299079,17Networks_RH_SalVentAttnA_ParMed_2,zReHo_17Networks_RH_SalVentAttnA_ParMed_2gmd_17Networks_RH_SalVentAttnA_ParMed_2zfALFF_17Networks_RH_SalVentAttnA_ParMed_2zALFF_17Networks_RH_SalVentAttnA_ParMed_2zDCwei_17Networks_RH_SalVentAttnA_ParMed_2zDCbin_17Networks_RH_SalVentAttnA_ParMed_2,-0.681000024841287,,0.244759788688027,-0.108381828354887,,0.046118508682166,0.035817104331845,-0.194285257614421,0.046118508682166,0.033860811794563,-0.196348057556354,,0.686148593625798,0.037749861073655,,0.196107079921577,-0.120369548090201
156,,0.303130018013268,-0.096010599765757,17Networks_RH_SalVentAttnA_ParMed_1,zReHo_17Networks_RH_SalVentAttnA_ParMed_1gmd_17Networks_RH_SalVentAttnA_ParMed_1zfALFF_17Networks_RH_SalVentAttnA_ParMed_1zALFF_17Networks_RH_SalVentAttnA_ParMed_1zDCwei_17Networks_RH_SalVentAttnA_ParMed_1zDCbin_17Networks_RH_SalVentAttnA_ParMed_1,-0.480493598075626,,0.358715130994019,-0.085615423539792,,,0.276218239819577,-0.101494100111006,,0.399006179071848,-0.078696034901922,,0.959328566299799,0.004765739995083,,0.184845084477403,-0.123443179752232
157,,0.159569326902073,-0.130878110545177,17Networks_RH_SalVentAttnA_FrMed_1,zReHo_17Networks_RH_SalVentAttnA_FrMed_1gmd_17Networks_RH_SalVentAttnA_FrMed_1zfALFF_17Networks_RH_SalVentAttnA_FrMed_1zALFF_17Networks_RH_SalVentAttnA_FrMed_1zDCwei_17Networks_RH_SalVentAttnA_FrMed_1zDCbin_17Networks_RH_SalVentAttnA_FrMed_1,-0.413604425246206,,0.660263970762137,-0.041059997729532,,,0.183965877930326,-0.123688814560506,,0.202327722219746,-0.118726305253746,,0.384951621496692,0.081059441562786,,0.389371882652678,-0.080310638720031
158,,0.414733490000226,-0.076109219844209,17Networks_RH_SalVentAttnA_FrOper_3,zReHo_17Networks_RH_SalVentAttnA_FrOper_3gmd_17Networks_RH_SalVentAttnA_FrOper_3zfALFF_17Networks_RH_SalVentAttnA_FrOper_3zALFF_17Networks_RH_SalVentAttnA_FrOper_3zDCwei_17Networks_RH_SalVentAttnA_FrOper_3zDCbin_17Networks_RH_SalVentAttnA_FrOper_3,-0.024743566248496,,0.521715846893894,0.059822194158827,,,0.598861331962321,0.049130404135299,,0.441271322015156,0.071870494695208,,0.52543683869005,-0.059289471237122,,0.452194820313999,-0.070167968156499
