parc_name,parcel_name,zALFF_sws_gb_p,zDCbin_sws_gb_p,zDCwei_sws_gb_p,zfALFF_sws_gb_p,zReHo_sws_gb_p,gmd_sws_gb_p,sws_gb
17Networks_RH_DefaultA_PFCm_2,zReHo_17Networks_RH_DefaultA_PFCm_2gmd_17Networks_RH_DefaultA_PFCm_2zfALFF_17Networks_RH_DefaultA_PFCm_2zALFF_17Networks_RH_DefaultA_PFCm_2zDCwei_17Networks_RH_DefaultA_PFCm_2zDCbin_17Networks_RH_DefaultA_PFCm_2,0.260423813413809,0.78484939877783,0.932979394974033,0.400820255078075,0.32902733928712,0.319498599988761,3.02759880151963
17Networks_RH_DefaultA_PFCm_1,zReHo_17Networks_RH_DefaultA_PFCm_1gmd_17Networks_RH_DefaultA_PFCm_1zfALFF_17Networks_RH_DefaultA_PFCm_1zALFF_17Networks_RH_DefaultA_PFCm_1zDCwei_17Networks_RH_DefaultA_PFCm_1zDCbin_17Networks_RH_DefaultA_PFCm_1,0.777062584227889,0.155949136714991,0.110561841316381,0.083509971469005,0.303253801744333,0.340393273374036,1.77073060884663
17Networks_RH_DefaultA_pCunPCC_5,zReHo_17Networks_RH_DefaultA_pCunPCC_5gmd_17Networks_RH_DefaultA_pCunPCC_5zfALFF_17Networks_RH_DefaultA_pCunPCC_5zALFF_17Networks_RH_DefaultA_pCunPCC_5zDCwei_17Networks_RH_DefaultA_pCunPCC_5zDCbin_17Networks_RH_DefaultA_pCunPCC_5,0.399430462925025,0.951642314891997,0.983080213257977,0.103223972882542,0.807202219122166,0.400276111128779,3.64485529420849
17Networks_RH_DefaultA_pCunPCC_4,zReHo_17Networks_RH_DefaultA_pCunPCC_4gmd_17Networks_RH_DefaultA_pCunPCC_4zfALFF_17Networks_RH_DefaultA_pCunPCC_4zALFF_17Networks_RH_DefaultA_pCunPCC_4zDCwei_17Networks_RH_DefaultA_pCunPCC_4zDCbin_17Networks_RH_DefaultA_pCunPCC_4,0.520510666972149,0.233583359331348,0.177315416329406,0.861537177700715,0.997944422949199,0.485180377978374,3.27607142126119
17Networks_RH_DefaultA_pCunPCC_3,zReHo_17Networks_RH_DefaultA_pCunPCC_3gmd_17Networks_RH_DefaultA_pCunPCC_3zfALFF_17Networks_RH_DefaultA_pCunPCC_3zALFF_17Networks_RH_DefaultA_pCunPCC_3zDCwei_17Networks_RH_DefaultA_pCunPCC_3zDCbin_17Networks_RH_DefaultA_pCunPCC_3,0.763268551024906,0.177342053329744,0.181804687520936,0.888248517913887,0.0445870027841,0.446239996197798,2.50149080877137
17Networks_RH_DefaultA_pCunPCC_2,zReHo_17Networks_RH_DefaultA_pCunPCC_2gmd_17Networks_RH_DefaultA_pCunPCC_2zfALFF_17Networks_RH_DefaultA_pCunPCC_2zALFF_17Networks_RH_DefaultA_pCunPCC_2zDCwei_17Networks_RH_DefaultA_pCunPCC_2zDCbin_17Networks_RH_DefaultA_pCunPCC_2,0.328062383191906,0.472858351454828,0.528082525343003,0.167357605622184,0.155656738584657,0.614411837638686,2.26642944183526
17Networks_RH_DefaultA_pCunPCC_1,zReHo_17Networks_RH_DefaultA_pCunPCC_1gmd_17Networks_RH_DefaultA_pCunPCC_1zfALFF_17Networks_RH_DefaultA_pCunPCC_1zALFF_17Networks_RH_DefaultA_pCunPCC_1zDCwei_17Networks_RH_DefaultA_pCunPCC_1zDCbin_17Networks_RH_DefaultA_pCunPCC_1,0.447557663412169,0.277835805228145,0.312327952057886,0.377826512357438,0.635900174283958,0.36171175905808,2.41315986639768
17Networks_RH_DefaultA_PFCd_2,zReHo_17Networks_RH_DefaultA_PFCd_2gmd_17Networks_RH_DefaultA_PFCd_2zfALFF_17Networks_RH_DefaultA_PFCd_2zALFF_17Networks_RH_DefaultA_PFCd_2zDCwei_17Networks_RH_DefaultA_PFCd_2zDCbin_17Networks_RH_DefaultA_PFCd_2,0.926110086088864,0.881081885821366,0.89546806982194,0.881633379329885,0.138766758498635,0.030219407078476,3.75327958663917
17Networks_RH_DefaultA_PFCd_1,zReHo_17Networks_RH_DefaultA_PFCd_1gmd_17Networks_RH_DefaultA_PFCd_1zfALFF_17Networks_RH_DefaultA_PFCd_1zALFF_17Networks_RH_DefaultA_PFCd_1zDCwei_17Networks_RH_DefaultA_PFCd_1zDCbin_17Networks_RH_DefaultA_PFCd_1,0.413663042426163,0.777991099930664,0.645376128879658,0.357324016432408,0.304295594457445,0.905726138221874,3.40437602034821
17Networks_RH_DefaultA_IPL_2,zReHo_17Networks_RH_DefaultA_IPL_2gmd_17Networks_RH_DefaultA_IPL_2zfALFF_17Networks_RH_DefaultA_IPL_2zALFF_17Networks_RH_DefaultA_IPL_2zDCwei_17Networks_RH_DefaultA_IPL_2zDCbin_17Networks_RH_DefaultA_IPL_2,0.782694770219392,0.582479312685862,0.587786426627666,0.354286462465257,0.003308410071309,0.21287142277593,2.52342680484542
17Networks_RH_DefaultA_IPL_1,zReHo_17Networks_RH_DefaultA_IPL_1gmd_17Networks_RH_DefaultA_IPL_1zfALFF_17Networks_RH_DefaultA_IPL_1zALFF_17Networks_RH_DefaultA_IPL_1zDCwei_17Networks_RH_DefaultA_IPL_1zDCbin_17Networks_RH_DefaultA_IPL_1,0.09586642373227,0.267706733475763,0.233080774011799,0.382043595377426,0.011842514619912,0.034139196019105,1.02467923723628
17Networks_RH_DefaultA_Temp_1,zReHo_17Networks_RH_DefaultA_Temp_1gmd_17Networks_RH_DefaultA_Temp_1zfALFF_17Networks_RH_DefaultA_Temp_1zALFF_17Networks_RH_DefaultA_Temp_1zDCwei_17Networks_RH_DefaultA_Temp_1zDCbin_17Networks_RH_DefaultA_Temp_1,0.815387157296769,0.845337558962354,0.972516461934035,0.920465839255429,0.203699743872517,0.562144623951568,4.31955138527267
17Networks_RH_ContC_Cingp_2,zReHo_17Networks_RH_ContC_Cingp_2gmd_17Networks_RH_ContC_Cingp_2zfALFF_17Networks_RH_ContC_Cingp_2zALFF_17Networks_RH_ContC_Cingp_2zDCwei_17Networks_RH_ContC_Cingp_2zDCbin_17Networks_RH_ContC_Cingp_2,0.877225551462909,0.853102047425161,0.670253565588562,0.958319796590504,0.844605535882867,0.584825237151978,4.78833173410198
17Networks_RH_ContC_Cingp_1,zReHo_17Networks_RH_ContC_Cingp_1gmd_17Networks_RH_ContC_Cingp_1zfALFF_17Networks_RH_ContC_Cingp_1zALFF_17Networks_RH_ContC_Cingp_1zDCwei_17Networks_RH_ContC_Cingp_1zDCbin_17Networks_RH_ContC_Cingp_1,0.711297859094983,0.79957500047803,0.848810599121616,0.506609053193058,0.911681697210833,0.545374797352835,4.32334900645136
17Networks_RH_ContC_pCun_5,zReHo_17Networks_RH_ContC_pCun_5gmd_17Networks_RH_ContC_pCun_5zfALFF_17Networks_RH_ContC_pCun_5zALFF_17Networks_RH_ContC_pCun_5zDCwei_17Networks_RH_ContC_pCun_5zDCbin_17Networks_RH_ContC_pCun_5,0.116661986355865,0.204759965695948,0.1913044814564,0.192827626459187,0.087565959749124,0.76569427039413,1.55881429011065
17Networks_RH_ContC_pCun_4,zReHo_17Networks_RH_ContC_pCun_4gmd_17Networks_RH_ContC_pCun_4zfALFF_17Networks_RH_ContC_pCun_4zALFF_17Networks_RH_ContC_pCun_4zDCwei_17Networks_RH_ContC_pCun_4zDCbin_17Networks_RH_ContC_pCun_4,0.139683169169842,0.78461314630327,0.633624552104088,0.000785695979878,0.286763732700028,0.706983168386012,2.55245346464312
17Networks_RH_ContC_pCun_3,zReHo_17Networks_RH_ContC_pCun_3gmd_17Networks_RH_ContC_pCun_3zfALFF_17Networks_RH_ContC_pCun_3zALFF_17Networks_RH_ContC_pCun_3zDCwei_17Networks_RH_ContC_pCun_3zDCbin_17Networks_RH_ContC_pCun_3,0.812075121477955,0.364521390876298,0.39612139164199,0.060619277781245,0.07871054442393,0.942114581989891,2.65416230819131
17Networks_RH_ContC_pCun_2,zReHo_17Networks_RH_ContC_pCun_2gmd_17Networks_RH_ContC_pCun_2zfALFF_17Networks_RH_ContC_pCun_2zALFF_17Networks_RH_ContC_pCun_2zDCwei_17Networks_RH_ContC_pCun_2zDCbin_17Networks_RH_ContC_pCun_2,0.129059248900099,0.636111991596935,0.616242631737685,0.011785106209688,0.269500866598031,0.090877195670778,1.75357704071322
17Networks_RH_ContC_pCun_1,zReHo_17Networks_RH_ContC_pCun_1gmd_17Networks_RH_ContC_pCun_1zfALFF_17Networks_RH_ContC_pCun_1zALFF_17Networks_RH_ContC_pCun_1zDCwei_17Networks_RH_ContC_pCun_1zDCbin_17Networks_RH_ContC_pCun_1,0.519687710618427,0.637592668273972,0.641326431439297,0.118886604923579,0.545430106462583,0.866638921974897,3.32956244369275
17Networks_RH_ContB_PFCmp_1,zReHo_17Networks_RH_ContB_PFCmp_1gmd_17Networks_RH_ContB_PFCmp_1zfALFF_17Networks_RH_ContB_PFCmp_1zALFF_17Networks_RH_ContB_PFCmp_1zDCwei_17Networks_RH_ContB_PFCmp_1zDCbin_17Networks_RH_ContB_PFCmp_1,0.778161036773125,0.952602346548742,0.916396450510991,0.10102497352301,0.418253103691455,0.307192275523623,3.47363018657095
17Networks_RH_ContB_PFClv_4,zReHo_17Networks_RH_ContB_PFClv_4gmd_17Networks_RH_ContB_PFClv_4zfALFF_17Networks_RH_ContB_PFClv_4zALFF_17Networks_RH_ContB_PFClv_4zDCwei_17Networks_RH_ContB_PFClv_4zDCbin_17Networks_RH_ContB_PFClv_4,0.880842168030314,0.975560786391295,0.88621290888994,0.049801812991385,0.482237197047351,0.646321339206084,3.92097621255637
17Networks_RH_ContB_PFClv_3,zReHo_17Networks_RH_ContB_PFClv_3gmd_17Networks_RH_ContB_PFClv_3zfALFF_17Networks_RH_ContB_PFClv_3zALFF_17Networks_RH_ContB_PFClv_3zDCwei_17Networks_RH_ContB_PFClv_3zDCbin_17Networks_RH_ContB_PFClv_3,0.149831470373354,0.93078467014042,0.849895062082028,0.783984330357691,0.778944712286655,0.229825215757565,3.72326546099771
17Networks_RH_ContB_PFClv_2,zReHo_17Networks_RH_ContB_PFClv_2gmd_17Networks_RH_ContB_PFClv_2zfALFF_17Networks_RH_ContB_PFClv_2zALFF_17Networks_RH_ContB_PFClv_2zDCwei_17Networks_RH_ContB_PFClv_2zDCbin_17Networks_RH_ContB_PFClv_2,0.178699390898507,0.412269925836761,0.319572105253885,0.18992021067605,0.932162256845762,0.661802912566956,2.69442680207792
17Networks_RH_ContB_PFClv_1,zReHo_17Networks_RH_ContB_PFClv_1gmd_17Networks_RH_ContB_PFClv_1zfALFF_17Networks_RH_ContB_PFClv_1zALFF_17Networks_RH_ContB_PFClv_1zDCwei_17Networks_RH_ContB_PFClv_1zDCbin_17Networks_RH_ContB_PFClv_1,0.233699129010391,0.129194931716789,0.152408047734447,0.195251485908668,0.632759120195531,0.25863293581466,1.60194565038049
17Networks_RH_ContB_PFCld_4,zReHo_17Networks_RH_ContB_PFCld_4gmd_17Networks_RH_ContB_PFCld_4zfALFF_17Networks_RH_ContB_PFCld_4zALFF_17Networks_RH_ContB_PFCld_4zDCwei_17Networks_RH_ContB_PFCld_4zDCbin_17Networks_RH_ContB_PFCld_4,0.873263215705273,0.874946031973337,0.735260235887754,0.435821133784476,0.721367887977315,0.489352543240166,4.13001104856832
17Networks_RH_ContB_PFCld_3,zReHo_17Networks_RH_ContB_PFCld_3gmd_17Networks_RH_ContB_PFCld_3zfALFF_17Networks_RH_ContB_PFCld_3zALFF_17Networks_RH_ContB_PFCld_3zDCwei_17Networks_RH_ContB_PFCld_3zDCbin_17Networks_RH_ContB_PFCld_3,0.835830903128293,0.736663570211748,0.847755185786963,0.762338482381987,0.061660723052644,0.898018009641448,4.14226687420308
17Networks_RH_ContB_PFCld_2,zReHo_17Networks_RH_ContB_PFCld_2gmd_17Networks_RH_ContB_PFCld_2zfALFF_17Networks_RH_ContB_PFCld_2zALFF_17Networks_RH_ContB_PFCld_2zDCwei_17Networks_RH_ContB_PFCld_2zDCbin_17Networks_RH_ContB_PFCld_2,0.743368804897623,0.693361599947866,0.560640675800509,0.683190308211724,0.453862521223447,0.997805820425027,4.1322297305062
17Networks_RH_ContB_PFCld_1,zReHo_17Networks_RH_ContB_PFCld_1gmd_17Networks_RH_ContB_PFCld_1zfALFF_17Networks_RH_ContB_PFCld_1zALFF_17Networks_RH_ContB_PFCld_1zDCwei_17Networks_RH_ContB_PFCld_1zDCbin_17Networks_RH_ContB_PFCld_1,0.730153039606879,0.807265720502131,0.867229622591084,0.538912196340702,0.457827920160028,0.874448819410694,4.27583731861152
17Networks_RH_ContB_IPL_4,zReHo_17Networks_RH_ContB_IPL_4gmd_17Networks_RH_ContB_IPL_4zfALFF_17Networks_RH_ContB_IPL_4zALFF_17Networks_RH_ContB_IPL_4zDCwei_17Networks_RH_ContB_IPL_4zDCbin_17Networks_RH_ContB_IPL_4,0.619244827389613,0.829529116894781,0.736438905241633,0.441691148725431,0.365089105077555,0.976197813600253,3.96819091692927
17Networks_RH_ContB_IPL_3,zReHo_17Networks_RH_ContB_IPL_3gmd_17Networks_RH_ContB_IPL_3zfALFF_17Networks_RH_ContB_IPL_3zALFF_17Networks_RH_ContB_IPL_3zDCwei_17Networks_RH_ContB_IPL_3zDCbin_17Networks_RH_ContB_IPL_3,0.369671925159459,0.567912013779064,0.566963360812821,0.463530520583538,0.467979712829148,0.112241052504778,2.54829858566881
17Networks_RH_ContB_IPL_2,zReHo_17Networks_RH_ContB_IPL_2gmd_17Networks_RH_ContB_IPL_2zfALFF_17Networks_RH_ContB_IPL_2zALFF_17Networks_RH_ContB_IPL_2zDCwei_17Networks_RH_ContB_IPL_2zDCbin_17Networks_RH_ContB_IPL_2,0.390235499038901,0.768626248957121,0.758455173463836,0.200601132747921,0.896360993186785,0.162692474165551,3.17697152156011
17Networks_RH_ContB_IPL_1,zReHo_17Networks_RH_ContB_IPL_1gmd_17Networks_RH_ContB_IPL_1zfALFF_17Networks_RH_ContB_IPL_1zALFF_17Networks_RH_ContB_IPL_1zDCwei_17Networks_RH_ContB_IPL_1zDCbin_17Networks_RH_ContB_IPL_1,0.030041145444616,0.333662306593981,0.332778822952002,0.023743129557054,0.792213256718882,0.122193297203964,1.6346319584705
17Networks_RH_ContB_Temp_2,zReHo_17Networks_RH_ContB_Temp_2gmd_17Networks_RH_ContB_Temp_2zfALFF_17Networks_RH_ContB_Temp_2zALFF_17Networks_RH_ContB_Temp_2zDCwei_17Networks_RH_ContB_Temp_2zDCbin_17Networks_RH_ContB_Temp_2,0.813508769347209,0.240287600265639,0.331450480516544,0.191529179387366,0.956965208094654,0.37636639539764,2.91010763300905
17Networks_RH_ContB_Temp_1,zReHo_17Networks_RH_ContB_Temp_1gmd_17Networks_RH_ContB_Temp_1zfALFF_17Networks_RH_ContB_Temp_1zALFF_17Networks_RH_ContB_Temp_1zDCwei_17Networks_RH_ContB_Temp_1zDCbin_17Networks_RH_ContB_Temp_1,0.136578968283954,0.594641187243809,0.908893702378226,0.761384001246885,0.554705342830596,0.620968647267054,3.57717184925052
17Networks_RH_ContA_Cingm_1,zReHo_17Networks_RH_ContA_Cingm_1gmd_17Networks_RH_ContA_Cingm_1zfALFF_17Networks_RH_ContA_Cingm_1zALFF_17Networks_RH_ContA_Cingm_1zDCwei_17Networks_RH_ContA_Cingm_1zDCbin_17Networks_RH_ContA_Cingm_1,0.779111480381072,0.992363512515653,0.583478666285653,0.799337858561355,0.65558698590433,0.804628480578113,4.61450698422618
17Networks_RH_ContA_PFCl_5,zReHo_17Networks_RH_ContA_PFCl_5gmd_17Networks_RH_ContA_PFCl_5zfALFF_17Networks_RH_ContA_PFCl_5zALFF_17Networks_RH_ContA_PFCl_5zDCwei_17Networks_RH_ContA_PFCl_5zDCbin_17Networks_RH_ContA_PFCl_5,0.375373722492356,0.112646304615775,0.125441498921373,0.51814783565627,0.566387740694005,0.914674273899363,2.61267137627914
17Networks_RH_ContA_PFCl_4,zReHo_17Networks_RH_ContA_PFCl_4gmd_17Networks_RH_ContA_PFCl_4zfALFF_17Networks_RH_ContA_PFCl_4zALFF_17Networks_RH_ContA_PFCl_4zDCwei_17Networks_RH_ContA_PFCl_4zDCbin_17Networks_RH_ContA_PFCl_4,0.138152982356667,0.366033258320972,0.382256006314621,0.096944493284854,0.622616096113977,0.911726109659862,2.51772894605095
17Networks_RH_ContA_PFCl_3,zReHo_17Networks_RH_ContA_PFCl_3gmd_17Networks_RH_ContA_PFCl_3zfALFF_17Networks_RH_ContA_PFCl_3zALFF_17Networks_RH_ContA_PFCl_3zDCwei_17Networks_RH_ContA_PFCl_3zDCbin_17Networks_RH_ContA_PFCl_3,0.816335602287677,0.760069212782148,0.695212579953121,0.479111231179454,0.665650123212019,0.951771797178817,4.36815054659324
17Networks_RH_ContA_PFCl_2,zReHo_17Networks_RH_ContA_PFCl_2gmd_17Networks_RH_ContA_PFCl_2zfALFF_17Networks_RH_ContA_PFCl_2zALFF_17Networks_RH_ContA_PFCl_2zDCwei_17Networks_RH_ContA_PFCl_2zDCbin_17Networks_RH_ContA_PFCl_2,0.348760982520201,0.908025219193986,0.811237099897154,0.83846305248083,0.454073224083411,0.87046225665248,4.23102183482806
17Networks_RH_ContA_PFCl_1,zReHo_17Networks_RH_ContA_PFCl_1gmd_17Networks_RH_ContA_PFCl_1zfALFF_17Networks_RH_ContA_PFCl_1zALFF_17Networks_RH_ContA_PFCl_1zDCwei_17Networks_RH_ContA_PFCl_1zDCbin_17Networks_RH_ContA_PFCl_1,0.614336405495713,0.789402257440776,0.779092049107431,0.165074584451376,0.550117634040329,0.771841893444764,3.66986482398039
17Networks_RH_ContA_PFCd_1,zReHo_17Networks_RH_ContA_PFCd_1gmd_17Networks_RH_ContA_PFCd_1zfALFF_17Networks_RH_ContA_PFCd_1zALFF_17Networks_RH_ContA_PFCd_1zDCwei_17Networks_RH_ContA_PFCd_1zDCbin_17Networks_RH_ContA_PFCd_1,0.894724720480348,0.999223585474245,0.839700114761096,0.519612855325865,0.904125831609384,0.479649015966489,4.63703612361743
17Networks_RH_ContA_IPS_4,zReHo_17Networks_RH_ContA_IPS_4gmd_17Networks_RH_ContA_IPS_4zfALFF_17Networks_RH_ContA_IPS_4zALFF_17Networks_RH_ContA_IPS_4zDCwei_17Networks_RH_ContA_IPS_4zDCbin_17Networks_RH_ContA_IPS_4,0.885967368751508,0.794248222481687,0.986110849750384,0.113527958175114,0.63497073724764,0.498853040378805,3.91367817678514
17Networks_RH_ContA_IPS_3,zReHo_17Networks_RH_ContA_IPS_3gmd_17Networks_RH_ContA_IPS_3zfALFF_17Networks_RH_ContA_IPS_3zALFF_17Networks_RH_ContA_IPS_3zDCwei_17Networks_RH_ContA_IPS_3zDCbin_17Networks_RH_ContA_IPS_3,0.428345009743499,0.714385604601555,0.782814773875836,0.065478545941765,0.305488523688347,0.051387736877131,2.34790019472813
17Networks_RH_ContA_IPS_2,zReHo_17Networks_RH_ContA_IPS_2gmd_17Networks_RH_ContA_IPS_2zfALFF_17Networks_RH_ContA_IPS_2zALFF_17Networks_RH_ContA_IPS_2zDCwei_17Networks_RH_ContA_IPS_2zDCbin_17Networks_RH_ContA_IPS_2,0.99129083391756,0.479904951840322,0.299212003470216,0.123674894371459,0.787068569154562,0.062913911482162,2.74406516423628
17Networks_RH_ContA_IPS_1,zReHo_17Networks_RH_ContA_IPS_1gmd_17Networks_RH_ContA_IPS_1zfALFF_17Networks_RH_ContA_IPS_1zALFF_17Networks_RH_ContA_IPS_1zDCwei_17Networks_RH_ContA_IPS_1zDCbin_17Networks_RH_ContA_IPS_1,0.455213819056673,0.329368718637745,0.264087534721954,0.033069124704654,0.183033267713553,0.670584567250654,1.93535703208523
17Networks_RH_LimbicA_TempPole_6,zReHo_17Networks_RH_LimbicA_TempPole_6gmd_17Networks_RH_LimbicA_TempPole_6zfALFF_17Networks_RH_LimbicA_TempPole_6zALFF_17Networks_RH_LimbicA_TempPole_6zDCwei_17Networks_RH_LimbicA_TempPole_6zDCbin_17Networks_RH_LimbicA_TempPole_6,0.35816614065251,0.541866442901237,0.597380917905802,0.361062355024594,0.699645782011808,0.218842668508482,2.77696430700443
17Networks_RH_LimbicA_TempPole_5,zReHo_17Networks_RH_LimbicA_TempPole_5gmd_17Networks_RH_LimbicA_TempPole_5zfALFF_17Networks_RH_LimbicA_TempPole_5zALFF_17Networks_RH_LimbicA_TempPole_5zDCwei_17Networks_RH_LimbicA_TempPole_5zDCbin_17Networks_RH_LimbicA_TempPole_5,0.678637964899216,0.143558623969467,0.226252340891329,0.119681997805827,0.760059306607744,0.396967684785386,2.32515791895897
17Networks_RH_LimbicA_TempPole_4,zReHo_17Networks_RH_LimbicA_TempPole_4gmd_17Networks_RH_LimbicA_TempPole_4zfALFF_17Networks_RH_LimbicA_TempPole_4zALFF_17Networks_RH_LimbicA_TempPole_4zDCwei_17Networks_RH_LimbicA_TempPole_4zDCbin_17Networks_RH_LimbicA_TempPole_4,0.08269296632816,0.580903412629273,0.422550865255597,0.068233334026041,0.157336232914262,0.542452146257541,1.85416895741087
17Networks_RH_LimbicA_TempPole_3,zReHo_17Networks_RH_LimbicA_TempPole_3gmd_17Networks_RH_LimbicA_TempPole_3zfALFF_17Networks_RH_LimbicA_TempPole_3zALFF_17Networks_RH_LimbicA_TempPole_3zDCwei_17Networks_RH_LimbicA_TempPole_3zDCbin_17Networks_RH_LimbicA_TempPole_3,0.340697391780857,0.528178405861892,0.92080711527972,0.24791856426337,0.883571236474124,0.130083211115161,3.05125592477512
17Networks_RH_LimbicA_TempPole_2,zReHo_17Networks_RH_LimbicA_TempPole_2gmd_17Networks_RH_LimbicA_TempPole_2zfALFF_17Networks_RH_LimbicA_TempPole_2zALFF_17Networks_RH_LimbicA_TempPole_2zDCwei_17Networks_RH_LimbicA_TempPole_2zDCbin_17Networks_RH_LimbicA_TempPole_2,0.30633194272083,0.227087089581836,0.114339847683772,0.253656693060702,0.251080995021814,0.758690036483012,1.91118660455197
17Networks_RH_LimbicA_TempPole_1,zReHo_17Networks_RH_LimbicA_TempPole_1gmd_17Networks_RH_LimbicA_TempPole_1zfALFF_17Networks_RH_LimbicA_TempPole_1zALFF_17Networks_RH_LimbicA_TempPole_1zDCwei_17Networks_RH_LimbicA_TempPole_1zDCbin_17Networks_RH_LimbicA_TempPole_1,0.056439114730547,0.453499951200934,0.339484462872049,0.073920395424515,0.172779195472171,0.691955794527854,1.78807891422807
17Networks_RH_LimbicB_OFC_6,zReHo_17Networks_RH_LimbicB_OFC_6gmd_17Networks_RH_LimbicB_OFC_6zfALFF_17Networks_RH_LimbicB_OFC_6zALFF_17Networks_RH_LimbicB_OFC_6zDCwei_17Networks_RH_LimbicB_OFC_6zDCbin_17Networks_RH_LimbicB_OFC_6,0.861144857619885,0.629322089688997,0.570596217255237,0.735653313372273,0.165735904578192,0.796009784734391,3.75846216724898
17Networks_RH_LimbicB_OFC_5,zReHo_17Networks_RH_LimbicB_OFC_5gmd_17Networks_RH_LimbicB_OFC_5zfALFF_17Networks_RH_LimbicB_OFC_5zALFF_17Networks_RH_LimbicB_OFC_5zDCwei_17Networks_RH_LimbicB_OFC_5zDCbin_17Networks_RH_LimbicB_OFC_5,0.625358154952201,0.381911862079492,0.214116949026879,0.248833506874975,0.02776802027703,0.480414153529647,1.97840264674022
17Networks_RH_LimbicB_OFC_4,zReHo_17Networks_RH_LimbicB_OFC_4gmd_17Networks_RH_LimbicB_OFC_4zfALFF_17Networks_RH_LimbicB_OFC_4zALFF_17Networks_RH_LimbicB_OFC_4zDCwei_17Networks_RH_LimbicB_OFC_4zDCbin_17Networks_RH_LimbicB_OFC_4,0.140044391732351,0.21338184667459,0.079184320919716,0.178743117824424,0.394684966279091,0.725975611541484,1.73201425497166
17Networks_RH_LimbicB_OFC_3,zReHo_17Networks_RH_LimbicB_OFC_3gmd_17Networks_RH_LimbicB_OFC_3zfALFF_17Networks_RH_LimbicB_OFC_3zALFF_17Networks_RH_LimbicB_OFC_3zDCwei_17Networks_RH_LimbicB_OFC_3zDCbin_17Networks_RH_LimbicB_OFC_3,0.320198330856991,0.257512903727012,0.139215038828902,0.652216131818247,0.006749855802501,0.988555821100842,2.36444808213449
17Networks_RH_LimbicB_OFC_2,zReHo_17Networks_RH_LimbicB_OFC_2gmd_17Networks_RH_LimbicB_OFC_2zfALFF_17Networks_RH_LimbicB_OFC_2zALFF_17Networks_RH_LimbicB_OFC_2zDCwei_17Networks_RH_LimbicB_OFC_2zDCbin_17Networks_RH_LimbicB_OFC_2,0.504867943209635,0.437867626204124,0.319657277200735,0.024306748424706,0.008013326498301,0.251228716994019,1.54594163853152
17Networks_RH_LimbicB_OFC_1,zReHo_17Networks_RH_LimbicB_OFC_1gmd_17Networks_RH_LimbicB_OFC_1zfALFF_17Networks_RH_LimbicB_OFC_1zALFF_17Networks_RH_LimbicB_OFC_1zDCwei_17Networks_RH_LimbicB_OFC_1zDCbin_17Networks_RH_LimbicB_OFC_1,0.302572299149805,0.269691547131935,0.158015491219825,0.216174858498034,0.082888457328637,0.423419116696904,1.45276177002514
17Networks_RH_SalVentAttnB_PFCmp_2,zReHo_17Networks_RH_SalVentAttnB_PFCmp_2gmd_17Networks_RH_SalVentAttnB_PFCmp_2zfALFF_17Networks_RH_SalVentAttnB_PFCmp_2zALFF_17Networks_RH_SalVentAttnB_PFCmp_2zDCwei_17Networks_RH_SalVentAttnB_PFCmp_2zDCbin_17Networks_RH_SalVentAttnB_PFCmp_2,0.576167437100732,0.8139714375046,0.996050254226446,0.292111202610448,0.101087409772587,0.583072895312405,3.36246063652722
17Networks_RH_SalVentAttnB_PFCmp_1,zReHo_17Networks_RH_SalVentAttnB_PFCmp_1gmd_17Networks_RH_SalVentAttnB_PFCmp_1zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1zALFF_17Networks_RH_SalVentAttnB_PFCmp_1zDCwei_17Networks_RH_SalVentAttnB_PFCmp_1zDCbin_17Networks_RH_SalVentAttnB_PFCmp_1,0.286530367812679,0.436798461037403,0.479630385260833,0.125510179075848,0.591758807900137,0.60677929995802,2.52700750104492
17Networks_RH_SalVentAttnB_Ins_2,zReHo_17Networks_RH_SalVentAttnB_Ins_2gmd_17Networks_RH_SalVentAttnB_Ins_2zfALFF_17Networks_RH_SalVentAttnB_Ins_2zALFF_17Networks_RH_SalVentAttnB_Ins_2zDCwei_17Networks_RH_SalVentAttnB_Ins_2zDCbin_17Networks_RH_SalVentAttnB_Ins_2,0.942980033270883,0.505322025316142,0.493143672071994,0.892151511954988,0.167312891991357,0.492029998128405,3.49294013273377
17Networks_RH_SalVentAttnB_Ins_1,zReHo_17Networks_RH_SalVentAttnB_Ins_1gmd_17Networks_RH_SalVentAttnB_Ins_1zfALFF_17Networks_RH_SalVentAttnB_Ins_1zALFF_17Networks_RH_SalVentAttnB_Ins_1zDCwei_17Networks_RH_SalVentAttnB_Ins_1zDCbin_17Networks_RH_SalVentAttnB_Ins_1,0.674974483306087,0.563857998507368,0.435987743078269,0.662451661814258,0.362359753523201,0.516182630037258,3.21581427026644
17Networks_RH_SalVentAttnB_PFCl_3,zReHo_17Networks_RH_SalVentAttnB_PFCl_3gmd_17Networks_RH_SalVentAttnB_PFCl_3zfALFF_17Networks_RH_SalVentAttnB_PFCl_3zALFF_17Networks_RH_SalVentAttnB_PFCl_3zDCwei_17Networks_RH_SalVentAttnB_PFCl_3zDCbin_17Networks_RH_SalVentAttnB_PFCl_3,0.79151032989286,0.479921778585754,0.592573294892465,0.063327996022886,0.314717120706919,0.706592603985691,2.94864312408657
