parc_name,parcel_name,zALFF_sws_rw_p,zDCbin_sws_rw_p,zDCwei_sws_rw_p,zfALFF_sws_rw_p,zReHo_sws_rw_p,gmd_sws_rw_p,sws_rw
17Networks_RH_SalVentAttnB_PFCmp_2,zReHo_17Networks_RH_SalVentAttnB_PFCmp_2gmd_17Networks_RH_SalVentAttnB_PFCmp_2zfALFF_17Networks_RH_SalVentAttnB_PFCmp_2zALFF_17Networks_RH_SalVentAttnB_PFCmp_2zDCwei_17Networks_RH_SalVentAttnB_PFCmp_2zDCbin_17Networks_RH_SalVentAttnB_PFCmp_2,0.640525325542672,0.291999077668294,0.513876033245144,0.227054460222032,0.783098786985604,0.342165162118219,2.79871884578196
17Networks_RH_SalVentAttnB_PFCmp_1,zReHo_17Networks_RH_SalVentAttnB_PFCmp_1gmd_17Networks_RH_SalVentAttnB_PFCmp_1zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1zALFF_17Networks_RH_SalVentAttnB_PFCmp_1zDCwei_17Networks_RH_SalVentAttnB_PFCmp_1zDCbin_17Networks_RH_SalVentAttnB_PFCmp_1,0.728479857481081,0.45783296746076,0.648678998127342,0.004823697184397,0.518695295697681,0.218392393563948,2.57690320951521
17Networks_RH_SalVentAttnB_Ins_2,zReHo_17Networks_RH_SalVentAttnB_Ins_2gmd_17Networks_RH_SalVentAttnB_Ins_2zfALFF_17Networks_RH_SalVentAttnB_Ins_2zALFF_17Networks_RH_SalVentAttnB_Ins_2zDCwei_17Networks_RH_SalVentAttnB_Ins_2zDCbin_17Networks_RH_SalVentAttnB_Ins_2,0.662589404151555,0.862839589844427,0.923609121468418,0.622320267973436,0.320823690187224,0.719816310513451,4.11199838413851
17Networks_RH_SalVentAttnB_Ins_1,zReHo_17Networks_RH_SalVentAttnB_Ins_1gmd_17Networks_RH_SalVentAttnB_Ins_1zfALFF_17Networks_RH_SalVentAttnB_Ins_1zALFF_17Networks_RH_SalVentAttnB_Ins_1zDCwei_17Networks_RH_SalVentAttnB_Ins_1zDCbin_17Networks_RH_SalVentAttnB_Ins_1,0.82538400168466,0.155985545888416,0.141857319421987,0.10581566612963,0.76826157098265,0.147466837271666,2.14477094137901
17Networks_RH_SalVentAttnB_PFCl_3,zReHo_17Networks_RH_SalVentAttnB_PFCl_3gmd_17Networks_RH_SalVentAttnB_PFCl_3zfALFF_17Networks_RH_SalVentAttnB_PFCl_3zALFF_17Networks_RH_SalVentAttnB_PFCl_3zDCwei_17Networks_RH_SalVentAttnB_PFCl_3zDCbin_17Networks_RH_SalVentAttnB_PFCl_3,0.462702510072666,0.263899488867876,0.140921531171735,0.177274700278048,0.13583521156515,0.012089815914902,1.19272325787038
17Networks_RH_SalVentAttnB_PFCl_2,zReHo_17Networks_RH_SalVentAttnB_PFCl_2gmd_17Networks_RH_SalVentAttnB_PFCl_2zfALFF_17Networks_RH_SalVentAttnB_PFCl_2zALFF_17Networks_RH_SalVentAttnB_PFCl_2zDCwei_17Networks_RH_SalVentAttnB_PFCl_2zDCbin_17Networks_RH_SalVentAttnB_PFCl_2,0.80217031472748,0.888745225463829,0.71834255112661,0.200105960436253,0.05696048593619,0.004186091771737,2.6705106294621
17Networks_RH_SalVentAttnB_PFCl_1,zReHo_17Networks_RH_SalVentAttnB_PFCl_1gmd_17Networks_RH_SalVentAttnB_PFCl_1zfALFF_17Networks_RH_SalVentAttnB_PFCl_1zALFF_17Networks_RH_SalVentAttnB_PFCl_1zDCwei_17Networks_RH_SalVentAttnB_PFCl_1zDCbin_17Networks_RH_SalVentAttnB_PFCl_1,0.588900007682738,0.472965957027287,0.258180090274372,0.400594416071116,0.421076948826804,0.896222284390163,3.03793970427248
17Networks_RH_SalVentAttnB_PFClv_1,zReHo_17Networks_RH_SalVentAttnB_PFClv_1gmd_17Networks_RH_SalVentAttnB_PFClv_1zfALFF_17Networks_RH_SalVentAttnB_PFClv_1zALFF_17Networks_RH_SalVentAttnB_PFClv_1zDCwei_17Networks_RH_SalVentAttnB_PFClv_1zDCbin_17Networks_RH_SalVentAttnB_PFClv_1,0.575425636820913,0.320155147413307,0.109310365321398,0.19078461869941,0.376987083365107,0.602139853849064,2.1748027054692
17Networks_RH_SalVentAttnB_IPL_1,zReHo_17Networks_RH_SalVentAttnB_IPL_1gmd_17Networks_RH_SalVentAttnB_IPL_1zfALFF_17Networks_RH_SalVentAttnB_IPL_1zALFF_17Networks_RH_SalVentAttnB_IPL_1zDCwei_17Networks_RH_SalVentAttnB_IPL_1zDCbin_17Networks_RH_SalVentAttnB_IPL_1,0.195279381695656,0.375010667003263,0.508892279266059,0.155558216015855,0.845336740627851,0.908846344194542,2.98892362880323
17Networks_RH_SalVentAttnA_FrMed_4,zReHo_17Networks_RH_SalVentAttnA_FrMed_4gmd_17Networks_RH_SalVentAttnA_FrMed_4zfALFF_17Networks_RH_SalVentAttnA_FrMed_4zALFF_17Networks_RH_SalVentAttnA_FrMed_4zDCwei_17Networks_RH_SalVentAttnA_FrMed_4zDCbin_17Networks_RH_SalVentAttnA_FrMed_4,0.407136510549271,0.56894077718814,0.70054873584911,0.87491154238639,0.538082511790408,0.397410918660935,3.48703099642425
17Networks_RH_SalVentAttnA_FrMed_3,zReHo_17Networks_RH_SalVentAttnA_FrMed_3gmd_17Networks_RH_SalVentAttnA_FrMed_3zfALFF_17Networks_RH_SalVentAttnA_FrMed_3zALFF_17Networks_RH_SalVentAttnA_FrMed_3zDCwei_17Networks_RH_SalVentAttnA_FrMed_3zDCbin_17Networks_RH_SalVentAttnA_FrMed_3,0.836345803799643,0.364119405095695,0.654938732453319,0.250926117383749,0.135618352195779,0.338407980445942,2.58035639137413
17Networks_RH_SalVentAttnA_ParMed_4,zReHo_17Networks_RH_SalVentAttnA_ParMed_4gmd_17Networks_RH_SalVentAttnA_ParMed_4zfALFF_17Networks_RH_SalVentAttnA_ParMed_4zALFF_17Networks_RH_SalVentAttnA_ParMed_4zDCwei_17Networks_RH_SalVentAttnA_ParMed_4zDCbin_17Networks_RH_SalVentAttnA_ParMed_4,0.831529124869167,0.308227534775871,0.249291891940086,0.113036866722006,0.196323362261758,0.543363588366475,2.24177236893536
17Networks_RH_SalVentAttnA_ParMed_3,zReHo_17Networks_RH_SalVentAttnA_ParMed_3gmd_17Networks_RH_SalVentAttnA_ParMed_3zfALFF_17Networks_RH_SalVentAttnA_ParMed_3zALFF_17Networks_RH_SalVentAttnA_ParMed_3zDCwei_17Networks_RH_SalVentAttnA_ParMed_3zDCbin_17Networks_RH_SalVentAttnA_ParMed_3,0.106936984076476,0.818589191384103,0.842701603699883,0.066285075675197,0.124927442257876,0.886011983553489,2.84545228064702
17Networks_RH_SalVentAttnA_FrMed_2,zReHo_17Networks_RH_SalVentAttnA_FrMed_2gmd_17Networks_RH_SalVentAttnA_FrMed_2zfALFF_17Networks_RH_SalVentAttnA_FrMed_2zALFF_17Networks_RH_SalVentAttnA_FrMed_2zDCwei_17Networks_RH_SalVentAttnA_FrMed_2zDCbin_17Networks_RH_SalVentAttnA_FrMed_2,0.368966673385351,0.988396105525537,0.923036858351669,0.092914219827928,0.743004843340234,0.127119964425998,3.24343866485672
17Networks_RH_SalVentAttnA_ParMed_2,zReHo_17Networks_RH_SalVentAttnA_ParMed_2gmd_17Networks_RH_SalVentAttnA_ParMed_2zfALFF_17Networks_RH_SalVentAttnA_ParMed_2zALFF_17Networks_RH_SalVentAttnA_ParMed_2zDCwei_17Networks_RH_SalVentAttnA_ParMed_2zDCbin_17Networks_RH_SalVentAttnA_ParMed_2,0.244759788688027,0.035817104331845,0.033860811794563,0.196107079921577,0.686148593625798,0.286469011766527,1.48316239012834
17Networks_RH_SalVentAttnA_ParMed_1,zReHo_17Networks_RH_SalVentAttnA_ParMed_1gmd_17Networks_RH_SalVentAttnA_ParMed_1zfALFF_17Networks_RH_SalVentAttnA_ParMed_1zALFF_17Networks_RH_SalVentAttnA_ParMed_1zDCwei_17Networks_RH_SalVentAttnA_ParMed_1zDCbin_17Networks_RH_SalVentAttnA_ParMed_1,0.358715130994019,0.276218239819577,0.399006179071848,0.184845084477403,0.959328566299799,0.303130018013268,2.48124321867591
17Networks_RH_SalVentAttnA_FrMed_1,zReHo_17Networks_RH_SalVentAttnA_FrMed_1gmd_17Networks_RH_SalVentAttnA_FrMed_1zfALFF_17Networks_RH_SalVentAttnA_FrMed_1zALFF_17Networks_RH_SalVentAttnA_FrMed_1zDCwei_17Networks_RH_SalVentAttnA_FrMed_1zDCbin_17Networks_RH_SalVentAttnA_FrMed_1,0.660263970762137,0.183965877930326,0.202327722219746,0.389371882652678,0.384951621496692,0.159569326902073,1.98045040196365
17Networks_RH_SalVentAttnA_FrOper_3,zReHo_17Networks_RH_SalVentAttnA_FrOper_3gmd_17Networks_RH_SalVentAttnA_FrOper_3zfALFF_17Networks_RH_SalVentAttnA_FrOper_3zALFF_17Networks_RH_SalVentAttnA_FrOper_3zDCwei_17Networks_RH_SalVentAttnA_FrOper_3zDCbin_17Networks_RH_SalVentAttnA_FrOper_3,0.521715846893894,0.598861331962321,0.441271322015156,0.452194820313999,0.52543683869005,0.414733490000226,2.95421364987565
17Networks_RH_SalVentAttnA_FrOper_2,zReHo_17Networks_RH_SalVentAttnA_FrOper_2gmd_17Networks_RH_SalVentAttnA_FrOper_2zfALFF_17Networks_RH_SalVentAttnA_FrOper_2zALFF_17Networks_RH_SalVentAttnA_FrOper_2zDCwei_17Networks_RH_SalVentAttnA_FrOper_2zDCbin_17Networks_RH_SalVentAttnA_FrOper_2,0.85903078813793,0.92730035652919,0.911102268799641,0.350729819853871,0.367782776305715,0.727327270241307,4.14327327986765
17Networks_RH_SalVentAttnA_FrOper_1,zReHo_17Networks_RH_SalVentAttnA_FrOper_1gmd_17Networks_RH_SalVentAttnA_FrOper_1zfALFF_17Networks_RH_SalVentAttnA_FrOper_1zALFF_17Networks_RH_SalVentAttnA_FrOper_1zDCwei_17Networks_RH_SalVentAttnA_FrOper_1zDCbin_17Networks_RH_SalVentAttnA_FrOper_1,0.274670641656995,0.131401519220228,0.280272845870977,0.352367885112324,0.712703842876428,0.131148241942723,1.88256497667967
17Networks_RH_SalVentAttnA_Ins_4,zReHo_17Networks_RH_SalVentAttnA_Ins_4gmd_17Networks_RH_SalVentAttnA_Ins_4zfALFF_17Networks_RH_SalVentAttnA_Ins_4zALFF_17Networks_RH_SalVentAttnA_Ins_4zDCwei_17Networks_RH_SalVentAttnA_Ins_4zDCbin_17Networks_RH_SalVentAttnA_Ins_4,0.209249312994713,0.29266607142689,0.320461188099874,0.741956100253429,0.692834864221035,0.436518326679868,2.69368586367581
17Networks_RH_SalVentAttnA_Ins_3,zReHo_17Networks_RH_SalVentAttnA_Ins_3gmd_17Networks_RH_SalVentAttnA_Ins_3zfALFF_17Networks_RH_SalVentAttnA_Ins_3zALFF_17Networks_RH_SalVentAttnA_Ins_3zDCwei_17Networks_RH_SalVentAttnA_Ins_3zDCbin_17Networks_RH_SalVentAttnA_Ins_3,0.884232206897561,0.693186552015027,0.506894062324526,0.488980087264046,0.368561092609631,0.192970726104974,3.13482472721576
17Networks_RH_SalVentAttnA_Ins_2,zReHo_17Networks_RH_SalVentAttnA_Ins_2gmd_17Networks_RH_SalVentAttnA_Ins_2zfALFF_17Networks_RH_SalVentAttnA_Ins_2zALFF_17Networks_RH_SalVentAttnA_Ins_2zDCwei_17Networks_RH_SalVentAttnA_Ins_2zDCbin_17Networks_RH_SalVentAttnA_Ins_2,0.707674207952419,0.262727135967571,0.207886693303242,0.446451658207452,0.204163151573521,0.940924103620072,2.76982695062428
17Networks_RH_SalVentAttnA_Ins_1,zReHo_17Networks_RH_SalVentAttnA_Ins_1gmd_17Networks_RH_SalVentAttnA_Ins_1zfALFF_17Networks_RH_SalVentAttnA_Ins_1zALFF_17Networks_RH_SalVentAttnA_Ins_1zDCwei_17Networks_RH_SalVentAttnA_Ins_1zDCbin_17Networks_RH_SalVentAttnA_Ins_1,0.45754790472728,0.555774775505295,0.388977287995458,0.635466958438302,0.603965690618707,0.641539738064434,3.28327235534948
17Networks_RH_SalVentAttnA_PrC_1,zReHo_17Networks_RH_SalVentAttnA_PrC_1gmd_17Networks_RH_SalVentAttnA_PrC_1zfALFF_17Networks_RH_SalVentAttnA_PrC_1zALFF_17Networks_RH_SalVentAttnA_PrC_1zDCwei_17Networks_RH_SalVentAttnA_PrC_1zDCbin_17Networks_RH_SalVentAttnA_PrC_1,0.100956151600566,0.345111672312225,0.440886650211569,0.035869951197241,0.700235639869947,0.702463009232369,2.32552307442392
17Networks_RH_SalVentAttnA_ParOper_3,zReHo_17Networks_RH_SalVentAttnA_ParOper_3gmd_17Networks_RH_SalVentAttnA_ParOper_3zfALFF_17Networks_RH_SalVentAttnA_ParOper_3zALFF_17Networks_RH_SalVentAttnA_ParOper_3zDCwei_17Networks_RH_SalVentAttnA_ParOper_3zDCbin_17Networks_RH_SalVentAttnA_ParOper_3,0.9355028715222,0.254809853497213,0.283005792726266,0.118662716722443,0.883962542621375,0.09061712783967,2.56656090492917
17Networks_RH_SalVentAttnA_ParOper_2,zReHo_17Networks_RH_SalVentAttnA_ParOper_2gmd_17Networks_RH_SalVentAttnA_ParOper_2zfALFF_17Networks_RH_SalVentAttnA_ParOper_2zALFF_17Networks_RH_SalVentAttnA_ParOper_2zDCwei_17Networks_RH_SalVentAttnA_ParOper_2zDCbin_17Networks_RH_SalVentAttnA_ParOper_2,0.368951188540778,0.545478472347637,0.540355565464658,0.112528991189579,0.822647684069185,0.958778446744101,3.34874034835594
17Networks_RH_SalVentAttnA_ParOper_1,zReHo_17Networks_RH_SalVentAttnA_ParOper_1gmd_17Networks_RH_SalVentAttnA_ParOper_1zfALFF_17Networks_RH_SalVentAttnA_ParOper_1zALFF_17Networks_RH_SalVentAttnA_ParOper_1zDCwei_17Networks_RH_SalVentAttnA_ParOper_1zDCbin_17Networks_RH_SalVentAttnA_ParOper_1,0.45372172871535,0.083675099452417,0.089117653595078,0.433088605849997,0.922685600372014,0.409195872583956,2.39148456056881
17Networks_RH_DorsAttnB_FEF_3,zReHo_17Networks_RH_DorsAttnB_FEF_3gmd_17Networks_RH_DorsAttnB_FEF_3zfALFF_17Networks_RH_DorsAttnB_FEF_3zALFF_17Networks_RH_DorsAttnB_FEF_3zDCwei_17Networks_RH_DorsAttnB_FEF_3zDCbin_17Networks_RH_DorsAttnB_FEF_3,0.619711304039478,0.622816854065194,0.465233114255203,0.250085489176209,0.248246746664544,0.760305635930058,2.96639914413069
17Networks_RH_DorsAttnB_FEF_2,zReHo_17Networks_RH_DorsAttnB_FEF_2gmd_17Networks_RH_DorsAttnB_FEF_2zfALFF_17Networks_RH_DorsAttnB_FEF_2zALFF_17Networks_RH_DorsAttnB_FEF_2zDCwei_17Networks_RH_DorsAttnB_FEF_2zDCbin_17Networks_RH_DorsAttnB_FEF_2,0.462723212913349,0.879415758931715,0.90250507084363,0.037048635602936,0.112158130004618,0.041129983479033,2.43498079177528
17Networks_RH_DorsAttnB_FEF_1,zReHo_17Networks_RH_DorsAttnB_FEF_1gmd_17Networks_RH_DorsAttnB_FEF_1zfALFF_17Networks_RH_DorsAttnB_FEF_1zALFF_17Networks_RH_DorsAttnB_FEF_1zDCwei_17Networks_RH_DorsAttnB_FEF_1zDCbin_17Networks_RH_DorsAttnB_FEF_1,0.23510587326741,0.599303769274911,0.877536655344858,0.559165428626063,0.664525240770774,0.316285052370636,3.25192201965465
17Networks_RH_DorsAttnB_PostC_8,zReHo_17Networks_RH_DorsAttnB_PostC_8gmd_17Networks_RH_DorsAttnB_PostC_8zfALFF_17Networks_RH_DorsAttnB_PostC_8zALFF_17Networks_RH_DorsAttnB_PostC_8zDCwei_17Networks_RH_DorsAttnB_PostC_8zDCbin_17Networks_RH_DorsAttnB_PostC_8,0.215407686697749,0.105256981422641,0.114204716581849,0.465126058550914,0.891172244478329,0.261737775930559,2.05290546366204
17Networks_RH_DorsAttnB_PostC_7,zReHo_17Networks_RH_DorsAttnB_PostC_7gmd_17Networks_RH_DorsAttnB_PostC_7zfALFF_17Networks_RH_DorsAttnB_PostC_7zALFF_17Networks_RH_DorsAttnB_PostC_7zDCwei_17Networks_RH_DorsAttnB_PostC_7zDCbin_17Networks_RH_DorsAttnB_PostC_7,0.335757983172081,0.099950345611438,0.162347560202234,0.825781698559312,0.82512635163953,0.771171400893738,3.02013534007833
17Networks_RH_DorsAttnB_PostC_6,zReHo_17Networks_RH_DorsAttnB_PostC_6gmd_17Networks_RH_DorsAttnB_PostC_6zfALFF_17Networks_RH_DorsAttnB_PostC_6zALFF_17Networks_RH_DorsAttnB_PostC_6zDCwei_17Networks_RH_DorsAttnB_PostC_6zDCbin_17Networks_RH_DorsAttnB_PostC_6,0.882960194938167,0.462340107517652,0.479706644221128,0.840974991077648,0.615843168376794,0.307649410408693,3.58947451654008
17Networks_RH_DorsAttnB_PostC_5,zReHo_17Networks_RH_DorsAttnB_PostC_5gmd_17Networks_RH_DorsAttnB_PostC_5zfALFF_17Networks_RH_DorsAttnB_PostC_5zALFF_17Networks_RH_DorsAttnB_PostC_5zDCwei_17Networks_RH_DorsAttnB_PostC_5zDCbin_17Networks_RH_DorsAttnB_PostC_5,0.806844626014445,0.042690323003375,0.069863115034977,0.306941083999828,0.594185883229116,0.102031672683519,1.92255670396526
17Networks_RH_DorsAttnB_PostC_4,zReHo_17Networks_RH_DorsAttnB_PostC_4gmd_17Networks_RH_DorsAttnB_PostC_4zfALFF_17Networks_RH_DorsAttnB_PostC_4zALFF_17Networks_RH_DorsAttnB_PostC_4zDCwei_17Networks_RH_DorsAttnB_PostC_4zDCbin_17Networks_RH_DorsAttnB_PostC_4,0.201522896763321,0.140800048054317,0.197252423424728,0.333010003812098,0.765454463686117,0.323583847415058,1.96162368315564
17Networks_RH_DorsAttnB_PostC_3,zReHo_17Networks_RH_DorsAttnB_PostC_3gmd_17Networks_RH_DorsAttnB_PostC_3zfALFF_17Networks_RH_DorsAttnB_PostC_3zALFF_17Networks_RH_DorsAttnB_PostC_3zDCwei_17Networks_RH_DorsAttnB_PostC_3zDCbin_17Networks_RH_DorsAttnB_PostC_3,0.805476154330734,0.725871947321784,0.75022023952368,0.050023466057562,0.758142871694186,0.242655099637587,3.33238977856553
17Networks_RH_DorsAttnB_PostC_2,zReHo_17Networks_RH_DorsAttnB_PostC_2gmd_17Networks_RH_DorsAttnB_PostC_2zfALFF_17Networks_RH_DorsAttnB_PostC_2zALFF_17Networks_RH_DorsAttnB_PostC_2zDCwei_17Networks_RH_DorsAttnB_PostC_2zDCbin_17Networks_RH_DorsAttnB_PostC_2,0.000976601844602,0.164585348137797,0.139386141419609,0.01032095638748,0.249153536119672,0.798192018967586,1.36261460287675
17Networks_RH_DorsAttnB_PostC_1,zReHo_17Networks_RH_DorsAttnB_PostC_1gmd_17Networks_RH_DorsAttnB_PostC_1zfALFF_17Networks_RH_DorsAttnB_PostC_1zALFF_17Networks_RH_DorsAttnB_PostC_1zDCwei_17Networks_RH_DorsAttnB_PostC_1zDCbin_17Networks_RH_DorsAttnB_PostC_1,0.443591801563182,0.17633104156303,0.206997632826941,0.371276135261537,0.308670466484804,0.32131645304076,1.82818353074025
17Networks_RH_DorsAttnB_TempOcc_1,zReHo_17Networks_RH_DorsAttnB_TempOcc_1gmd_17Networks_RH_DorsAttnB_TempOcc_1zfALFF_17Networks_RH_DorsAttnB_TempOcc_1zALFF_17Networks_RH_DorsAttnB_TempOcc_1zDCwei_17Networks_RH_DorsAttnB_TempOcc_1zDCbin_17Networks_RH_DorsAttnB_TempOcc_1,0.450890760258147,0.178273284014169,0.210328900769829,0.022618840728462,0.901007054932051,0.892796277543703,2.65591511824636
17Networks_RH_DorsAttnA_SPL_8,zReHo_17Networks_RH_DorsAttnA_SPL_8gmd_17Networks_RH_DorsAttnA_SPL_8zfALFF_17Networks_RH_DorsAttnA_SPL_8zALFF_17Networks_RH_DorsAttnA_SPL_8zDCwei_17Networks_RH_DorsAttnA_SPL_8zDCbin_17Networks_RH_DorsAttnA_SPL_8,0.520689163631407,0.090330977262556,0.090764796259563,0.897150047435834,0.812186273473019,0.259562414626118,2.6706836726885
17Networks_RH_DorsAttnA_SPL_7,zReHo_17Networks_RH_DorsAttnA_SPL_7gmd_17Networks_RH_DorsAttnA_SPL_7zfALFF_17Networks_RH_DorsAttnA_SPL_7zALFF_17Networks_RH_DorsAttnA_SPL_7zDCwei_17Networks_RH_DorsAttnA_SPL_7zDCbin_17Networks_RH_DorsAttnA_SPL_7,0.610882108315569,0.060119627414382,0.083333708721179,0.756988866320441,0.601133585069083,0.830085704533037,2.94254360037369
17Networks_RH_DorsAttnA_SPL_6,zReHo_17Networks_RH_DorsAttnA_SPL_6gmd_17Networks_RH_DorsAttnA_SPL_6zfALFF_17Networks_RH_DorsAttnA_SPL_6zALFF_17Networks_RH_DorsAttnA_SPL_6zDCwei_17Networks_RH_DorsAttnA_SPL_6zDCbin_17Networks_RH_DorsAttnA_SPL_6,0.344930777632236,0.356527336742997,0.481856773818869,0.185832079549194,0.406103419790152,0.949563602536326,2.72481399006977
17Networks_RH_DorsAttnA_SPL_5,zReHo_17Networks_RH_DorsAttnA_SPL_5gmd_17Networks_RH_DorsAttnA_SPL_5zfALFF_17Networks_RH_DorsAttnA_SPL_5zALFF_17Networks_RH_DorsAttnA_SPL_5zDCwei_17Networks_RH_DorsAttnA_SPL_5zDCbin_17Networks_RH_DorsAttnA_SPL_5,0.236769335627146,0.083185596943399,0.110393823646411,0.04527622172783,0.654891967585479,0.418104568460079,1.54862151399034
17Networks_RH_DorsAttnA_SPL_4,zReHo_17Networks_RH_DorsAttnA_SPL_4gmd_17Networks_RH_DorsAttnA_SPL_4zfALFF_17Networks_RH_DorsAttnA_SPL_4zALFF_17Networks_RH_DorsAttnA_SPL_4zDCwei_17Networks_RH_DorsAttnA_SPL_4zDCbin_17Networks_RH_DorsAttnA_SPL_4,0.622655695725298,0.560227197914775,0.707874213586451,0.347559445915272,0.789941344031164,0.895721629793412,3.92397952696637
17Networks_RH_DorsAttnA_SPL_3,zReHo_17Networks_RH_DorsAttnA_SPL_3gmd_17Networks_RH_DorsAttnA_SPL_3zfALFF_17Networks_RH_DorsAttnA_SPL_3zALFF_17Networks_RH_DorsAttnA_SPL_3zDCwei_17Networks_RH_DorsAttnA_SPL_3zDCbin_17Networks_RH_DorsAttnA_SPL_3,0.535048596765907,0.302470065126583,0.321744092608968,0.310955125393771,0.988153207882094,0.772334623893593,3.23070571167092
17Networks_RH_DorsAttnA_SPL_2,zReHo_17Networks_RH_DorsAttnA_SPL_2gmd_17Networks_RH_DorsAttnA_SPL_2zfALFF_17Networks_RH_DorsAttnA_SPL_2zALFF_17Networks_RH_DorsAttnA_SPL_2zDCwei_17Networks_RH_DorsAttnA_SPL_2zDCbin_17Networks_RH_DorsAttnA_SPL_2,0.528808042890796,0.824548663688216,0.8637133252656,0.881265171990041,0.254206104049301,0.660262829883854,4.01280413776781
17Networks_RH_DorsAttnA_SPL_1,zReHo_17Networks_RH_DorsAttnA_SPL_1gmd_17Networks_RH_DorsAttnA_SPL_1zfALFF_17Networks_RH_DorsAttnA_SPL_1zALFF_17Networks_RH_DorsAttnA_SPL_1zDCwei_17Networks_RH_DorsAttnA_SPL_1zDCbin_17Networks_RH_DorsAttnA_SPL_1,0.969976082850211,0.227684210283977,0.219273592682835,0.835645393651568,0.208583745187068,0.061944988403422,2.52310801305908
17Networks_RH_DorsAttnA_ParOcc_3,zReHo_17Networks_RH_DorsAttnA_ParOcc_3gmd_17Networks_RH_DorsAttnA_ParOcc_3zfALFF_17Networks_RH_DorsAttnA_ParOcc_3zALFF_17Networks_RH_DorsAttnA_ParOcc_3zDCwei_17Networks_RH_DorsAttnA_ParOcc_3zDCbin_17Networks_RH_DorsAttnA_ParOcc_3,0.354288183838759,0.379787837610872,0.432281126371886,0.468794480365125,0.396534359141512,0.377524446069476,2.40921043339763
17Networks_RH_DorsAttnA_ParOcc_2,zReHo_17Networks_RH_DorsAttnA_ParOcc_2gmd_17Networks_RH_DorsAttnA_ParOcc_2zfALFF_17Networks_RH_DorsAttnA_ParOcc_2zALFF_17Networks_RH_DorsAttnA_ParOcc_2zDCwei_17Networks_RH_DorsAttnA_ParOcc_2zDCbin_17Networks_RH_DorsAttnA_ParOcc_2,0.362740804830007,0.086026510080743,0.084398239600882,0.166524540370623,0.310105767110781,0.728832762689899,1.73862862468294
17Networks_RH_DorsAttnA_ParOcc_1,zReHo_17Networks_RH_DorsAttnA_ParOcc_1gmd_17Networks_RH_DorsAttnA_ParOcc_1zfALFF_17Networks_RH_DorsAttnA_ParOcc_1zALFF_17Networks_RH_DorsAttnA_ParOcc_1zDCwei_17Networks_RH_DorsAttnA_ParOcc_1zDCbin_17Networks_RH_DorsAttnA_ParOcc_1,0.582047429715065,0.337325264645282,0.312389317921393,0.211360072366273,0.844175317310569,0.795897724789259,3.08319512674784
17Networks_RH_DorsAttnA_TempOcc_3,zReHo_17Networks_RH_DorsAttnA_TempOcc_3gmd_17Networks_RH_DorsAttnA_TempOcc_3zfALFF_17Networks_RH_DorsAttnA_TempOcc_3zALFF_17Networks_RH_DorsAttnA_TempOcc_3zDCwei_17Networks_RH_DorsAttnA_TempOcc_3zDCbin_17Networks_RH_DorsAttnA_TempOcc_3,0.580786772458399,0.383940830541021,0.390801032042081,0.019352729425374,0.12017217810203,0.947660516730895,2.4427140592998
17Networks_RH_DorsAttnA_TempOcc_2,zReHo_17Networks_RH_DorsAttnA_TempOcc_2gmd_17Networks_RH_DorsAttnA_TempOcc_2zfALFF_17Networks_RH_DorsAttnA_TempOcc_2zALFF_17Networks_RH_DorsAttnA_TempOcc_2zDCwei_17Networks_RH_DorsAttnA_TempOcc_2zDCbin_17Networks_RH_DorsAttnA_TempOcc_2,0.877730988005338,0.072659185041686,0.061769172551015,0.907438468866284,0.921010972922669,0.934193176691646,3.77480196407864
17Networks_RH_DorsAttnA_TempOcc_1,zReHo_17Networks_RH_DorsAttnA_TempOcc_1gmd_17Networks_RH_DorsAttnA_TempOcc_1zfALFF_17Networks_RH_DorsAttnA_TempOcc_1zALFF_17Networks_RH_DorsAttnA_TempOcc_1zDCwei_17Networks_RH_DorsAttnA_TempOcc_1zDCbin_17Networks_RH_DorsAttnA_TempOcc_1,0.247434245891874,0.211586691617962,0.264335449641069,0.874743646061735,0.204368267069044,0.836806750675994,2.63927505095768
17Networks_RH_SomMotB_Cent_3,zReHo_17Networks_RH_SomMotB_Cent_3gmd_17Networks_RH_SomMotB_Cent_3zfALFF_17Networks_RH_SomMotB_Cent_3zALFF_17Networks_RH_SomMotB_Cent_3zDCwei_17Networks_RH_SomMotB_Cent_3zDCbin_17Networks_RH_SomMotB_Cent_3,0.488004313030512,0.556291693806317,0.62086184468191,0.051725395559113,0.072226760446133,0.145157212103209,1.93426721962719
17Networks_RH_SomMotB_Cent_2,zReHo_17Networks_RH_SomMotB_Cent_2gmd_17Networks_RH_SomMotB_Cent_2zfALFF_17Networks_RH_SomMotB_Cent_2zALFF_17Networks_RH_SomMotB_Cent_2zDCwei_17Networks_RH_SomMotB_Cent_2zDCbin_17Networks_RH_SomMotB_Cent_2,0.598956840333789,0.941168825013999,0.995147921396761,0.040092034649825,0.824037060014908,0.737205236209549,4.13660791761883
