,gmd_sws_fa_fdr,gmd_sws_fa_p,gmd_sws_fa_r,parc_name,parcel_name,sws_fa,zALFF_sws_fa_fdr,zALFF_sws_fa_p,zALFF_sws_fa_r,zDCbin_sws_fa_fdr,zDCbin_sws_fa_p,zDCbin_sws_fa_r,zDCwei_sws_fa_fdr,zDCwei_sws_fa_p,zDCwei_sws_fa_r,zReHo_sws_fa_fdr,zReHo_sws_fa_p,zReHo_sws_fa_r,zfALFF_sws_fa_bonferroni,zfALFF_sws_fa_fdr,zfALFF_sws_fa_p,zfALFF_sws_fa_r
382,,0.933737844771167,-0.007769878975687,17Networks_LH_DorsAttnA_SPL_6,zReHo_17Networks_LH_DorsAttnA_SPL_6gmd_17Networks_LH_DorsAttnA_SPL_6zfALFF_17Networks_LH_DorsAttnA_SPL_6zALFF_17Networks_LH_DorsAttnA_SPL_6zDCwei_17Networks_LH_DorsAttnA_SPL_6zDCbin_17Networks_LH_DorsAttnA_SPL_6,-0.187816077798825,,0.564391880688301,-0.053820979552384,,0.681317255596042,-0.038364029636164,,0.555859594324345,-0.055002598381502,,0.072234263880551,0.166816272536368,,0.046311119579873,0.030895969260462,-0.199674863789456
383,,0.282071722752823,0.100272081439459,17Networks_LH_DorsAttnA_SPL_5,zReHo_17Networks_LH_DorsAttnA_SPL_5gmd_17Networks_LH_DorsAttnA_SPL_5zfALFF_17Networks_LH_DorsAttnA_SPL_5zALFF_17Networks_LH_DorsAttnA_SPL_5zDCwei_17Networks_LH_DorsAttnA_SPL_5zDCbin_17Networks_LH_DorsAttnA_SPL_5,0.241838558209291,,0.852600186307303,0.017362504244476,,0.265454340852153,0.10378761573423,,0.421210457698279,0.075060607124414,,0.196409281859874,0.120288855642897,,,0.059234537494041,-0.174933105976185
384,,0.528428095231036,0.058862602236497,17Networks_LH_DorsAttnA_SPL_4,zReHo_17Networks_LH_DorsAttnA_SPL_4gmd_17Networks_LH_DorsAttnA_SPL_4zfALFF_17Networks_LH_DorsAttnA_SPL_4zALFF_17Networks_LH_DorsAttnA_SPL_4zDCwei_17Networks_LH_DorsAttnA_SPL_4zDCbin_17Networks_LH_DorsAttnA_SPL_4,0.279889453363048,,0.755659436659012,0.029075217012323,,0.19803151811179,0.1198572210188,,0.188831175755064,0.122340108599572,,0.854297751845215,0.017160298271023,,,0.470232392561082,-0.067405993775167
385,,0.436366766345685,-0.072642645646415,17Networks_LH_DorsAttnA_SPL_3,zReHo_17Networks_LH_DorsAttnA_SPL_3gmd_17Networks_LH_DorsAttnA_SPL_3zfALFF_17Networks_LH_DorsAttnA_SPL_3zALFF_17Networks_LH_DorsAttnA_SPL_3zDCwei_17Networks_LH_DorsAttnA_SPL_3zDCbin_17Networks_LH_DorsAttnA_SPL_3,-0.517668219313199,,0.493930843947184,-0.063863387952508,,0.236962738207773,-0.110182313591128,,0.309812211885105,-0.094699291706642,,0.42184857868428,0.074957804049041,,0.036453782727283,0.006288398910472,-0.251238384465547
386,,0.152312221354157,-0.13317368349523,17Networks_LH_DorsAttnA_SPL_2,zReHo_17Networks_LH_DorsAttnA_SPL_2gmd_17Networks_LH_DorsAttnA_SPL_2zfALFF_17Networks_LH_DorsAttnA_SPL_2zALFF_17Networks_LH_DorsAttnA_SPL_2zDCwei_17Networks_LH_DorsAttnA_SPL_2zDCbin_17Networks_LH_DorsAttnA_SPL_2,-0.156673770295071,,0.578264733289216,-0.051917672696825,,0.273802350427479,0.102003536563277,,0.25470258117375,0.106142555879011,,0.952895945024664,-0.005520299186294,,,0.060311526491357,-0.17420820735901
387,,0.6588457886859,0.041242797376783,17Networks_LH_DorsAttnA_SPL_1,zReHo_17Networks_LH_DorsAttnA_SPL_1gmd_17Networks_LH_DorsAttnA_SPL_1zfALFF_17Networks_LH_DorsAttnA_SPL_1zALFF_17Networks_LH_DorsAttnA_SPL_1zDCwei_17Networks_LH_DorsAttnA_SPL_1zDCbin_17Networks_LH_DorsAttnA_SPL_1,-0.456958051844,,0.719628866845385,0.033536115335574,0.047006516716513,0.041501446223452,-0.188786753486815,,0.064958818334844,-0.171196536332717,,0.773117477827607,0.026937682685949,,0.04632951454136,0.031748652096871,-0.198691357422774
388,,0.577790243707449,0.051982415826021,17Networks_LH_DorsAttnA_ParOcc_2,zReHo_17Networks_LH_DorsAttnA_ParOcc_2gmd_17Networks_LH_DorsAttnA_ParOcc_2zfALFF_17Networks_LH_DorsAttnA_ParOcc_2zALFF_17Networks_LH_DorsAttnA_ParOcc_2zDCwei_17Networks_LH_DorsAttnA_ParOcc_2zDCbin_17Networks_LH_DorsAttnA_ParOcc_2,0.082491248578838,,0.866242167315514,-0.015739720932664,,0.525961174523959,0.059214557231811,,0.581746880346359,0.051443291866651,,0.094650950924679,0.155245625196155,,0.043293561030985,0.017333332458246,-0.219654920609136
389,,0.886638457531618,-0.013322036777848,17Networks_LH_DorsAttnA_ParOcc_1,zReHo_17Networks_LH_DorsAttnA_ParOcc_1gmd_17Networks_LH_DorsAttnA_ParOcc_1zfALFF_17Networks_LH_DorsAttnA_ParOcc_1zALFF_17Networks_LH_DorsAttnA_ParOcc_1zDCwei_17Networks_LH_DorsAttnA_ParOcc_1zDCbin_17Networks_LH_DorsAttnA_ParOcc_1,-0.406514913579513,,0.796956561659907,0.024040952594874,,0.133384971249686,-0.13957540578322,,0.144912571461796,-0.135600580160635,,0.630121060411693,-0.044980304136699,,,0.297763372873756,-0.097077539315985
390,0.043293561030985,0.014410488326602,0.225708891117803,17Networks_LH_DorsAttnA_TempOcc_4,zReHo_17Networks_LH_DorsAttnA_TempOcc_4gmd_17Networks_LH_DorsAttnA_TempOcc_4zfALFF_17Networks_LH_DorsAttnA_TempOcc_4zALFF_17Networks_LH_DorsAttnA_TempOcc_4zDCwei_17Networks_LH_DorsAttnA_TempOcc_4zDCbin_17Networks_LH_DorsAttnA_TempOcc_4,-0.167818717400115,0.045724255434477,0.026861246350884,-0.20466682742712,,0.458398501515113,-0.069211288883157,,0.510581609877627,-0.061427916399531,,0.49769338871119,0.063309337313006,,,0.191794830716719,-0.121530913121116
391,,0.898975250774132,0.01186405100578,17Networks_LH_DorsAttnA_TempOcc_3,zReHo_17Networks_LH_DorsAttnA_TempOcc_3gmd_17Networks_LH_DorsAttnA_TempOcc_3zfALFF_17Networks_LH_DorsAttnA_TempOcc_3zALFF_17Networks_LH_DorsAttnA_TempOcc_3zDCwei_17Networks_LH_DorsAttnA_TempOcc_3zDCbin_17Networks_LH_DorsAttnA_TempOcc_3,-0.290975369993539,,0.35742347681331,-0.085844938389418,,0.343868672418086,-0.08828534634234,,0.266691532610444,-0.103520834131428,,0.490964283424702,0.064301799279679,,,0.337298136645157,-0.089490101415812
392,,0.721381982578054,-0.033317390447604,17Networks_LH_DorsAttnA_TempOcc_2,zReHo_17Networks_LH_DorsAttnA_TempOcc_2gmd_17Networks_LH_DorsAttnA_TempOcc_2zfALFF_17Networks_LH_DorsAttnA_TempOcc_2zALFF_17Networks_LH_DorsAttnA_TempOcc_2zDCwei_17Networks_LH_DorsAttnA_TempOcc_2zDCbin_17Networks_LH_DorsAttnA_TempOcc_2,-0.581973524527844,,0.169545358822392,-0.127846329836354,0.045724255434477,0.028101836005112,-0.203067669361466,0.043293561030985,0.018181453536349,-0.218064499490023,,0.775167919853649,0.026687562006554,,,0.777812885746191,-0.026365197398951
393,,0.992005359524147,0.000936399632861,17Networks_LH_DorsAttnA_TempOcc_1,zReHo_17Networks_LH_DorsAttnA_TempOcc_1gmd_17Networks_LH_DorsAttnA_TempOcc_1zfALFF_17Networks_LH_DorsAttnA_TempOcc_1zALFF_17Networks_LH_DorsAttnA_TempOcc_1zDCwei_17Networks_LH_DorsAttnA_TempOcc_1zDCbin_17Networks_LH_DorsAttnA_TempOcc_1,-0.329068920741242,,0.946611179220032,-0.006257857465405,,0.096021548373192,-0.154612159137946,0.048183453695863,0.044249649069574,-0.186351712949716,,0.841029336891624,0.018742959297258,,,0.986967225461963,-0.001526550118294
