,gmd_sws_gb_fdr,gmd_sws_gb_p,gmd_sws_gb_r,parc_name,parcel_name,sws_gb,zALFF_sws_gb_fdr,zALFF_sws_gb_p,zALFF_sws_gb_r,zDCbin_sws_gb_fdr,zDCbin_sws_gb_p,zDCbin_sws_gb_r,zDCwei_sws_gb_fdr,zDCwei_sws_gb_p,zDCwei_sws_gb_r,zReHo_sws_gb_fdr,zReHo_sws_gb_p,zReHo_sws_gb_r,zfALFF_sws_gb_fdr,zfALFF_sws_gb_p,zfALFF_sws_gb_r
142,,0.60677929995802,-0.0480704256986,17Networks_RH_SalVentAttnB_PFCmp_1,zReHo_17Networks_RH_SalVentAttnB_PFCmp_1gmd_17Networks_RH_SalVentAttnB_PFCmp_1zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1zALFF_17Networks_RH_SalVentAttnB_PFCmp_1zDCwei_17Networks_RH_SalVentAttnB_PFCmp_1zDCbin_17Networks_RH_SalVentAttnB_PFCmp_1,-0.279812892525978,,0.286530367812679,0.099352606308981,,0.436798461037403,-0.072574484551131,,0.479630385260833,-0.065989892384653,,0.591758807900137,-0.050086564634071,,0.125510179075848,-0.142444131566504
143,,0.492029998128405,0.064144142336105,17Networks_RH_SalVentAttnB_Ins_2,zReHo_17Networks_RH_SalVentAttnB_Ins_2gmd_17Networks_RH_SalVentAttnB_Ins_2zfALFF_17Networks_RH_SalVentAttnB_Ins_2zALFF_17Networks_RH_SalVentAttnB_Ins_2zDCwei_17Networks_RH_SalVentAttnB_Ins_2zDCbin_17Networks_RH_SalVentAttnB_Ins_2,-0.171186892194289,,0.942980033270883,0.006684168634229,,0.505322025316142,-0.062192690504148,,0.493143672071994,-0.06397958358798,,0.167312891991357,-0.128513047859296,,0.892151511954988,0.012670118786801
144,,0.516182630037258,-0.060617950345707,17Networks_RH_SalVentAttnB_Ins_1,zReHo_17Networks_RH_SalVentAttnB_Ins_1gmd_17Networks_RH_SalVentAttnB_Ins_1zfALFF_17Networks_RH_SalVentAttnB_Ins_1zALFF_17Networks_RH_SalVentAttnB_Ins_1zDCwei_17Networks_RH_SalVentAttnB_Ins_1zDCbin_17Networks_RH_SalVentAttnB_Ins_1,-0.352136842664913,,0.674974483306087,-0.039172833020295,,0.563857998507368,-0.053894664614652,,0.435987743078269,-0.07270252197327,,0.362359753523201,-0.084970558182617,,0.662451661814258,-0.040778314528372
145,,0.706592603985691,-0.035168364138089,17Networks_RH_SalVentAttnB_PFCl_3,zReHo_17Networks_RH_SalVentAttnB_PFCl_3gmd_17Networks_RH_SalVentAttnB_PFCl_3zfALFF_17Networks_RH_SalVentAttnB_PFCl_3zALFF_17Networks_RH_SalVentAttnB_PFCl_3zDCwei_17Networks_RH_SalVentAttnB_PFCl_3zDCbin_17Networks_RH_SalVentAttnB_PFCl_3,-0.441773081255907,,0.79151032989286,-0.024700627825444,,0.479921778585754,-0.065946225694871,,0.592573294892465,-0.049976654438471,,0.314717120706919,-0.093748451759122,,0.063327996022886,-0.17223275739991
146,,0.821257226770496,-0.021111412277667,17Networks_RH_SalVentAttnB_PFCl_2,zReHo_17Networks_RH_SalVentAttnB_PFCl_2gmd_17Networks_RH_SalVentAttnB_PFCl_2zfALFF_17Networks_RH_SalVentAttnB_PFCl_2zALFF_17Networks_RH_SalVentAttnB_PFCl_2zDCwei_17Networks_RH_SalVentAttnB_PFCl_2zDCbin_17Networks_RH_SalVentAttnB_PFCl_2,-0.233847916005731,,0.594790357223797,0.049677820566929,,0.366477571935208,-0.084246772386378,,0.397148621982944,-0.079005516630097,,0.578654859546706,0.051864459236518,,0.104077481605928,-0.151026494515036
147,,0.784244465868182,-0.025582608440032,17Networks_RH_SalVentAttnB_PFCl_1,zReHo_17Networks_RH_SalVentAttnB_PFCl_1gmd_17Networks_RH_SalVentAttnB_PFCl_1zfALFF_17Networks_RH_SalVentAttnB_PFCl_1zALFF_17Networks_RH_SalVentAttnB_PFCl_1zDCwei_17Networks_RH_SalVentAttnB_PFCl_1zDCbin_17Networks_RH_SalVentAttnB_PFCl_1,-0.490158073037958,,0.308142497515114,-0.095025208898063,,0.750110099616269,-0.029757774824643,,0.783202964890915,-0.025709215774562,,0.430542529717489,-0.073566028134198,0.04797148140474,0.00899821956345,-0.24051723696646
148,,0.67763762035204,-0.038832891287561,17Networks_RH_SalVentAttnB_PFClv_1,zReHo_17Networks_RH_SalVentAttnB_PFClv_1gmd_17Networks_RH_SalVentAttnB_PFClv_1zfALFF_17Networks_RH_SalVentAttnB_PFClv_1zALFF_17Networks_RH_SalVentAttnB_PFClv_1zDCwei_17Networks_RH_SalVentAttnB_PFClv_1zDCbin_17Networks_RH_SalVentAttnB_PFClv_1,-0.218899605712883,,0.367779279752022,-0.084019015183743,,0.944075783122063,0.006555509122943,,0.971713605336307,-0.003313771289338,,0.899143312882596,-0.011844209564567,,0.348497939202374,-0.087445227510617
149,,0.105069611019028,-0.150600142985968,17Networks_RH_SalVentAttnB_IPL_1,zReHo_17Networks_RH_SalVentAttnB_IPL_1gmd_17Networks_RH_SalVentAttnB_IPL_1zfALFF_17Networks_RH_SalVentAttnB_IPL_1zALFF_17Networks_RH_SalVentAttnB_IPL_1zDCwei_17Networks_RH_SalVentAttnB_IPL_1zDCbin_17Networks_RH_SalVentAttnB_IPL_1,-0.365478967544975,,0.665726024286397,-0.040357395769102,,0.489200355541773,-0.064563146053218,,0.51581575887844,-0.060670865273768,,0.3168518972765,-0.093337619860946,,0.637220134919637,0.044050202398027
150,,0.095136709651479,0.155020291510756,17Networks_RH_SalVentAttnA_FrMed_4,zReHo_17Networks_RH_SalVentAttnA_FrMed_4gmd_17Networks_RH_SalVentAttnA_FrMed_4zfALFF_17Networks_RH_SalVentAttnA_FrMed_4zALFF_17Networks_RH_SalVentAttnA_FrMed_4zDCwei_17Networks_RH_SalVentAttnA_FrMed_4zDCbin_17Networks_RH_SalVentAttnA_FrMed_4,-0.20512492235411,,0.84298694388578,-0.018509132086091,,0.177268066755807,-0.125588853591695,,0.19033504441089,-0.121928348288573,,0.110414659257289,-0.148355901630777,,0.561380618153691,0.05423702173227
151,,0.129466937509011,0.140985995701099,17Networks_RH_SalVentAttnA_FrMed_3,zReHo_17Networks_RH_SalVentAttnA_FrMed_3gmd_17Networks_RH_SalVentAttnA_FrMed_3zfALFF_17Networks_RH_SalVentAttnA_FrMed_3zALFF_17Networks_RH_SalVentAttnA_FrMed_3zDCwei_17Networks_RH_SalVentAttnA_FrMed_3zDCbin_17Networks_RH_SalVentAttnA_FrMed_3,-0.154891639940009,,0.627110148662638,0.045376114930187,,0.4492328426503,-0.070627318177808,,0.446766111872185,-0.071011159615406,,0.163021878082917,-0.129813306235902,,0.454562645706202,-0.069801966542179
152,,0.619896838669117,-0.046327668581136,17Networks_RH_SalVentAttnA_ParMed_4,zReHo_17Networks_RH_SalVentAttnA_ParMed_4gmd_17Networks_RH_SalVentAttnA_ParMed_4zfALFF_17Networks_RH_SalVentAttnA_ParMed_4zALFF_17Networks_RH_SalVentAttnA_ParMed_4zDCwei_17Networks_RH_SalVentAttnA_ParMed_4zDCbin_17Networks_RH_SalVentAttnA_ParMed_4,-0.234515571729712,,0.431551627207455,0.073405535715875,,0.590182176853374,-0.050299516747517,,0.478396859667058,-0.066174900581248,,0.79616703516331,-0.024136510003907,,0.193822437881139,-0.120982511531779
153,,0.489052269454929,0.064585109514613,17Networks_RH_SalVentAttnA_ParMed_3,zReHo_17Networks_RH_SalVentAttnA_ParMed_3gmd_17Networks_RH_SalVentAttnA_ParMed_3zfALFF_17Networks_RH_SalVentAttnA_ParMed_3zALFF_17Networks_RH_SalVentAttnA_ParMed_3zDCwei_17Networks_RH_SalVentAttnA_ParMed_3zDCbin_17Networks_RH_SalVentAttnA_ParMed_3,-0.20960204115876,,0.29484011122358,-0.097664049758705,,0.875413352965215,0.01465141876036,,0.859884007891431,0.016495444213969,,0.875543754047505,-0.014635959145211,0.04797148140474,0.037049469484713,-0.193034004743786
