parc_name,parcel_name,zALFF_sws_rs_p,zDCbin_sws_rs_p,zDCwei_sws_rs_p,zfALFF_sws_rs_p,zReHo_sws_rs_p,gmd_sws_rs_p,sws_rs
17Networks_RH_LimbicB_OFC_2,zReHo_17Networks_RH_LimbicB_OFC_2gmd_17Networks_RH_LimbicB_OFC_2zfALFF_17Networks_RH_LimbicB_OFC_2zALFF_17Networks_RH_LimbicB_OFC_2zDCwei_17Networks_RH_LimbicB_OFC_2zDCbin_17Networks_RH_LimbicB_OFC_2,0.472403451637402,0.622494176497969,0.650502243621038,0.789488689950976,0.847631235261204,0.329661677789657,3.71218147475825
17Networks_RH_LimbicB_OFC_1,zReHo_17Networks_RH_LimbicB_OFC_1gmd_17Networks_RH_LimbicB_OFC_1zfALFF_17Networks_RH_LimbicB_OFC_1zALFF_17Networks_RH_LimbicB_OFC_1zDCwei_17Networks_RH_LimbicB_OFC_1zDCbin_17Networks_RH_LimbicB_OFC_1,0.44229107466077,0.417196724637522,0.49111059412624,0.482326525778384,0.112490076619508,0.094798322116278,2.0402133179387
17Networks_RH_SalVentAttnB_PFCmp_2,zReHo_17Networks_RH_SalVentAttnB_PFCmp_2gmd_17Networks_RH_SalVentAttnB_PFCmp_2zfALFF_17Networks_RH_SalVentAttnB_PFCmp_2zALFF_17Networks_RH_SalVentAttnB_PFCmp_2zDCwei_17Networks_RH_SalVentAttnB_PFCmp_2zDCbin_17Networks_RH_SalVentAttnB_PFCmp_2,0.673164422540265,0.219598981276346,0.262282814776001,0.000645470129743,0.730862672552604,0.220508706593057,2.10706306786802
17Networks_RH_SalVentAttnB_PFCmp_1,zReHo_17Networks_RH_SalVentAttnB_PFCmp_1gmd_17Networks_RH_SalVentAttnB_PFCmp_1zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1zALFF_17Networks_RH_SalVentAttnB_PFCmp_1zDCwei_17Networks_RH_SalVentAttnB_PFCmp_1zDCbin_17Networks_RH_SalVentAttnB_PFCmp_1,0.618466380060833,0.25613401423031,0.267649904136466,0.000801655921664,0.585122881026993,0.669720801177784,2.39789563655405
17Networks_RH_SalVentAttnB_Ins_2,zReHo_17Networks_RH_SalVentAttnB_Ins_2gmd_17Networks_RH_SalVentAttnB_Ins_2zfALFF_17Networks_RH_SalVentAttnB_Ins_2zALFF_17Networks_RH_SalVentAttnB_Ins_2zDCwei_17Networks_RH_SalVentAttnB_Ins_2zDCbin_17Networks_RH_SalVentAttnB_Ins_2,0.924705254589742,0.287800058913952,0.387235278900064,0.07143249088929,0.494830804030508,0.309738081176542,2.4757419685001
17Networks_RH_SalVentAttnB_Ins_1,zReHo_17Networks_RH_SalVentAttnB_Ins_1gmd_17Networks_RH_SalVentAttnB_Ins_1zfALFF_17Networks_RH_SalVentAttnB_Ins_1zALFF_17Networks_RH_SalVentAttnB_Ins_1zDCwei_17Networks_RH_SalVentAttnB_Ins_1zDCbin_17Networks_RH_SalVentAttnB_Ins_1,0.700872049567823,0.117208053525281,0.198085344701103,0.065574120744233,0.752953129831082,0.872699538140552,2.70739223651007
17Networks_RH_SalVentAttnB_PFCl_3,zReHo_17Networks_RH_SalVentAttnB_PFCl_3gmd_17Networks_RH_SalVentAttnB_PFCl_3zfALFF_17Networks_RH_SalVentAttnB_PFCl_3zALFF_17Networks_RH_SalVentAttnB_PFCl_3zDCwei_17Networks_RH_SalVentAttnB_PFCl_3zDCbin_17Networks_RH_SalVentAttnB_PFCl_3,0.400341587898505,0.096316885082679,0.107446903484351,0.034975188512318,0.191036237805515,0.158159412241991,0.988276215025359
17Networks_RH_SalVentAttnB_PFCl_2,zReHo_17Networks_RH_SalVentAttnB_PFCl_2gmd_17Networks_RH_SalVentAttnB_PFCl_2zfALFF_17Networks_RH_SalVentAttnB_PFCl_2zALFF_17Networks_RH_SalVentAttnB_PFCl_2zDCwei_17Networks_RH_SalVentAttnB_PFCl_2zDCbin_17Networks_RH_SalVentAttnB_PFCl_2,0.73214380327165,0.022289032213101,0.034941524472875,0.002786378632088,0.536096384868443,0.166500942609765,1.49475806606792
17Networks_RH_SalVentAttnB_PFCl_1,zReHo_17Networks_RH_SalVentAttnB_PFCl_1gmd_17Networks_RH_SalVentAttnB_PFCl_1zfALFF_17Networks_RH_SalVentAttnB_PFCl_1zALFF_17Networks_RH_SalVentAttnB_PFCl_1zDCwei_17Networks_RH_SalVentAttnB_PFCl_1zDCbin_17Networks_RH_SalVentAttnB_PFCl_1,0.178154716550769,0.070758204635557,0.082008367317125,0.000112789373854,0.682364160880252,0.276629552282813,1.29002779104037
17Networks_RH_SalVentAttnB_PFClv_1,zReHo_17Networks_RH_SalVentAttnB_PFClv_1gmd_17Networks_RH_SalVentAttnB_PFClv_1zfALFF_17Networks_RH_SalVentAttnB_PFClv_1zALFF_17Networks_RH_SalVentAttnB_PFClv_1zDCwei_17Networks_RH_SalVentAttnB_PFClv_1zDCbin_17Networks_RH_SalVentAttnB_PFClv_1,0.172301975001741,0.01858439316056,0.038984849517819,0.000135314153585,0.462102168124718,0.647315817579664,1.33942451753809
17Networks_RH_SalVentAttnB_IPL_1,zReHo_17Networks_RH_SalVentAttnB_IPL_1gmd_17Networks_RH_SalVentAttnB_IPL_1zfALFF_17Networks_RH_SalVentAttnB_IPL_1zALFF_17Networks_RH_SalVentAttnB_IPL_1zDCwei_17Networks_RH_SalVentAttnB_IPL_1zDCbin_17Networks_RH_SalVentAttnB_IPL_1,0.433606793934279,0.248274465523352,0.404253693378732,0.090312616374976,0.971211154466505,0.075419247820493,2.22307797149834
17Networks_RH_SalVentAttnA_FrMed_4,zReHo_17Networks_RH_SalVentAttnA_FrMed_4gmd_17Networks_RH_SalVentAttnA_FrMed_4zfALFF_17Networks_RH_SalVentAttnA_FrMed_4zALFF_17Networks_RH_SalVentAttnA_FrMed_4zDCwei_17Networks_RH_SalVentAttnA_FrMed_4zDCbin_17Networks_RH_SalVentAttnA_FrMed_4,0.343369489829403,0.087714372511691,0.07877070021758,0.050377566713176,0.803936770942681,0.923623035153503,2.28779193536803
17Networks_RH_SalVentAttnA_FrMed_3,zReHo_17Networks_RH_SalVentAttnA_FrMed_3gmd_17Networks_RH_SalVentAttnA_FrMed_3zfALFF_17Networks_RH_SalVentAttnA_FrMed_3zALFF_17Networks_RH_SalVentAttnA_FrMed_3zDCwei_17Networks_RH_SalVentAttnA_FrMed_3zDCbin_17Networks_RH_SalVentAttnA_FrMed_3,0.451531114717913,0.130896262488775,0.061446379518167,0.003816211168161,0.847213621484168,0.73934307414959,2.23424666352677
17Networks_RH_SalVentAttnA_ParMed_4,zReHo_17Networks_RH_SalVentAttnA_ParMed_4gmd_17Networks_RH_SalVentAttnA_ParMed_4zfALFF_17Networks_RH_SalVentAttnA_ParMed_4zALFF_17Networks_RH_SalVentAttnA_ParMed_4zDCwei_17Networks_RH_SalVentAttnA_ParMed_4zDCbin_17Networks_RH_SalVentAttnA_ParMed_4,0.483525522556011,0.042834042120607,0.031088810871913,0.048280368436928,0.969501449766916,0.906173322368668,2.48140351612104
17Networks_RH_SalVentAttnA_ParMed_3,zReHo_17Networks_RH_SalVentAttnA_ParMed_3gmd_17Networks_RH_SalVentAttnA_ParMed_3zfALFF_17Networks_RH_SalVentAttnA_ParMed_3zALFF_17Networks_RH_SalVentAttnA_ParMed_3zDCwei_17Networks_RH_SalVentAttnA_ParMed_3zDCbin_17Networks_RH_SalVentAttnA_ParMed_3,0.608631897661331,0.242198231081821,0.365551670986564,0.004386730109333,0.999558336431979,0.196831248913028,2.41715811518406
17Networks_RH_SalVentAttnA_FrMed_2,zReHo_17Networks_RH_SalVentAttnA_FrMed_2gmd_17Networks_RH_SalVentAttnA_FrMed_2zfALFF_17Networks_RH_SalVentAttnA_FrMed_2zALFF_17Networks_RH_SalVentAttnA_FrMed_2zDCwei_17Networks_RH_SalVentAttnA_FrMed_2zDCbin_17Networks_RH_SalVentAttnA_FrMed_2,0.508418742233042,0.223186799664476,0.161468841393209,0.00134848290887,0.988113515953662,0.465124862054922,2.34766124420818
17Networks_RH_SalVentAttnA_ParMed_2,zReHo_17Networks_RH_SalVentAttnA_ParMed_2gmd_17Networks_RH_SalVentAttnA_ParMed_2zfALFF_17Networks_RH_SalVentAttnA_ParMed_2zALFF_17Networks_RH_SalVentAttnA_ParMed_2zDCwei_17Networks_RH_SalVentAttnA_ParMed_2zDCbin_17Networks_RH_SalVentAttnA_ParMed_2,0.491697259110589,0.020163328477926,0.012010009907526,0.001386000357923,0.084897281487575,0.196167824971005,0.806321704312544
17Networks_RH_SalVentAttnA_ParMed_1,zReHo_17Networks_RH_SalVentAttnA_ParMed_1gmd_17Networks_RH_SalVentAttnA_ParMed_1zfALFF_17Networks_RH_SalVentAttnA_ParMed_1zALFF_17Networks_RH_SalVentAttnA_ParMed_1zDCwei_17Networks_RH_SalVentAttnA_ParMed_1zDCbin_17Networks_RH_SalVentAttnA_ParMed_1,0.46188053870402,0.467591956840554,0.553161458106383,0.223789323737739,0.262162030566982,0.693907782610633,2.66249309056631
17Networks_RH_SalVentAttnA_FrMed_1,zReHo_17Networks_RH_SalVentAttnA_FrMed_1gmd_17Networks_RH_SalVentAttnA_FrMed_1zfALFF_17Networks_RH_SalVentAttnA_FrMed_1zALFF_17Networks_RH_SalVentAttnA_FrMed_1zDCwei_17Networks_RH_SalVentAttnA_FrMed_1zDCbin_17Networks_RH_SalVentAttnA_FrMed_1,0.058375108002764,0.079731906131532,0.032158194696274,0.001614344093966,0.721023833729218,0.43035655617114,1.32325994282489
17Networks_RH_SalVentAttnA_FrOper_3,zReHo_17Networks_RH_SalVentAttnA_FrOper_3gmd_17Networks_RH_SalVentAttnA_FrOper_3zfALFF_17Networks_RH_SalVentAttnA_FrOper_3zALFF_17Networks_RH_SalVentAttnA_FrOper_3zDCwei_17Networks_RH_SalVentAttnA_FrOper_3zDCbin_17Networks_RH_SalVentAttnA_FrOper_3,0.090460677343884,0.067072451628889,0.076631289431996,0.0027950876958,0.921476041260932,0.426390462666368,1.58482601002787
17Networks_RH_SalVentAttnA_FrOper_2,zReHo_17Networks_RH_SalVentAttnA_FrOper_2gmd_17Networks_RH_SalVentAttnA_FrOper_2zfALFF_17Networks_RH_SalVentAttnA_FrOper_2zALFF_17Networks_RH_SalVentAttnA_FrOper_2zDCwei_17Networks_RH_SalVentAttnA_FrOper_2zDCbin_17Networks_RH_SalVentAttnA_FrOper_2,0.044653217079676,0.070456837015828,0.107389216140276,0.012883735131328,0.124076459676357,0.992190084015829,1.35164954905929
17Networks_RH_SalVentAttnA_FrOper_1,zReHo_17Networks_RH_SalVentAttnA_FrOper_1gmd_17Networks_RH_SalVentAttnA_FrOper_1zfALFF_17Networks_RH_SalVentAttnA_FrOper_1zALFF_17Networks_RH_SalVentAttnA_FrOper_1zDCwei_17Networks_RH_SalVentAttnA_FrOper_1zDCbin_17Networks_RH_SalVentAttnA_FrOper_1,0.740109329168907,0.30373050172879,0.355853694421347,0.003322485728445,0.652394249712861,0.154787799885453,2.2101980606458
17Networks_RH_SalVentAttnA_Ins_4,zReHo_17Networks_RH_SalVentAttnA_Ins_4gmd_17Networks_RH_SalVentAttnA_Ins_4zfALFF_17Networks_RH_SalVentAttnA_Ins_4zALFF_17Networks_RH_SalVentAttnA_Ins_4zDCwei_17Networks_RH_SalVentAttnA_Ins_4zDCbin_17Networks_RH_SalVentAttnA_Ins_4,0.010758900901668,0.478837746754309,0.596245768086078,0.357197467684437,0.572294893338659,0.909972816364742,2.92530759312989
17Networks_RH_SalVentAttnA_Ins_3,zReHo_17Networks_RH_SalVentAttnA_Ins_3gmd_17Networks_RH_SalVentAttnA_Ins_3zfALFF_17Networks_RH_SalVentAttnA_Ins_3zALFF_17Networks_RH_SalVentAttnA_Ins_3zDCwei_17Networks_RH_SalVentAttnA_Ins_3zDCbin_17Networks_RH_SalVentAttnA_Ins_3,0.225639864627435,0.229108379306741,0.266212321655154,0.510172980189407,0.109476145277465,0.527149591962511,1.86775928301871
17Networks_RH_SalVentAttnA_Ins_2,zReHo_17Networks_RH_SalVentAttnA_Ins_2gmd_17Networks_RH_SalVentAttnA_Ins_2zfALFF_17Networks_RH_SalVentAttnA_Ins_2zALFF_17Networks_RH_SalVentAttnA_Ins_2zDCwei_17Networks_RH_SalVentAttnA_Ins_2zDCbin_17Networks_RH_SalVentAttnA_Ins_2,0.003080932527932,0.876834078943207,0.805603986803527,0.325209115995864,0.214837021854347,0.553005637283421,2.7785707734083
17Networks_RH_SalVentAttnA_Ins_1,zReHo_17Networks_RH_SalVentAttnA_Ins_1gmd_17Networks_RH_SalVentAttnA_Ins_1zfALFF_17Networks_RH_SalVentAttnA_Ins_1zALFF_17Networks_RH_SalVentAttnA_Ins_1zDCwei_17Networks_RH_SalVentAttnA_Ins_1zDCbin_17Networks_RH_SalVentAttnA_Ins_1,0.069775462147185,0.482910165427473,0.477966704491235,0.706164057283766,0.251135158557228,0.40638111002742,2.39433265793431
17Networks_RH_SalVentAttnA_PrC_1,zReHo_17Networks_RH_SalVentAttnA_PrC_1gmd_17Networks_RH_SalVentAttnA_PrC_1zfALFF_17Networks_RH_SalVentAttnA_PrC_1zALFF_17Networks_RH_SalVentAttnA_PrC_1zDCwei_17Networks_RH_SalVentAttnA_PrC_1zDCbin_17Networks_RH_SalVentAttnA_PrC_1,0.014991983577405,0.153293403622829,0.080810129042117,0.002535176321388,0.820702598458319,0.537451541149012,1.60978483217107
17Networks_RH_SalVentAttnA_ParOper_3,zReHo_17Networks_RH_SalVentAttnA_ParOper_3gmd_17Networks_RH_SalVentAttnA_ParOper_3zfALFF_17Networks_RH_SalVentAttnA_ParOper_3zALFF_17Networks_RH_SalVentAttnA_ParOper_3zDCwei_17Networks_RH_SalVentAttnA_ParOper_3zDCbin_17Networks_RH_SalVentAttnA_ParOper_3,0.08039529106721,0.180207494980922,0.205670852959044,0.000506933726742,0.475404871146132,0.391467157910824,1.33365260179087
17Networks_RH_SalVentAttnA_ParOper_2,zReHo_17Networks_RH_SalVentAttnA_ParOper_2gmd_17Networks_RH_SalVentAttnA_ParOper_2zfALFF_17Networks_RH_SalVentAttnA_ParOper_2zALFF_17Networks_RH_SalVentAttnA_ParOper_2zDCwei_17Networks_RH_SalVentAttnA_ParOper_2zDCbin_17Networks_RH_SalVentAttnA_ParOper_2,0.002622203657638,0.096538994156212,0.14796202344954,0.015744723185945,0.958015010751394,0.227711409246618,1.44859436444735
17Networks_RH_SalVentAttnA_ParOper_1,zReHo_17Networks_RH_SalVentAttnA_ParOper_1gmd_17Networks_RH_SalVentAttnA_ParOper_1zfALFF_17Networks_RH_SalVentAttnA_ParOper_1zALFF_17Networks_RH_SalVentAttnA_ParOper_1zDCwei_17Networks_RH_SalVentAttnA_ParOper_1zDCbin_17Networks_RH_SalVentAttnA_ParOper_1,0.003033605352029,0.000489559893282,0.000856933421617,0.31063781000668,0.571286252322253,0.890691274304664,1.77699543530053
17Networks_RH_DorsAttnB_FEF_3,zReHo_17Networks_RH_DorsAttnB_FEF_3gmd_17Networks_RH_DorsAttnB_FEF_3zfALFF_17Networks_RH_DorsAttnB_FEF_3zALFF_17Networks_RH_DorsAttnB_FEF_3zDCwei_17Networks_RH_DorsAttnB_FEF_3zDCbin_17Networks_RH_DorsAttnB_FEF_3,0.257588059356851,0.012702765793977,0.01598764824824,0.002810649558885,0.075547286685775,0.698796880767155,1.06343329041088
17Networks_RH_DorsAttnB_FEF_2,zReHo_17Networks_RH_DorsAttnB_FEF_2gmd_17Networks_RH_DorsAttnB_FEF_2zfALFF_17Networks_RH_DorsAttnB_FEF_2zALFF_17Networks_RH_DorsAttnB_FEF_2zDCwei_17Networks_RH_DorsAttnB_FEF_2zDCbin_17Networks_RH_DorsAttnB_FEF_2,0.240070892650581,0.118258773273648,0.166024805269759,0.002210871895826,0.433728885506321,0.805883790019967,1.7661780186161
17Networks_RH_DorsAttnB_FEF_1,zReHo_17Networks_RH_DorsAttnB_FEF_1gmd_17Networks_RH_DorsAttnB_FEF_1zfALFF_17Networks_RH_DorsAttnB_FEF_1zALFF_17Networks_RH_DorsAttnB_FEF_1zDCwei_17Networks_RH_DorsAttnB_FEF_1zDCbin_17Networks_RH_DorsAttnB_FEF_1,0.517134904007178,0.026511240070731,0.046159417883764,0.0016755590023,0.274852565717636,0.686297520526431,1.55263120720804
17Networks_RH_DorsAttnB_PostC_8,zReHo_17Networks_RH_DorsAttnB_PostC_8gmd_17Networks_RH_DorsAttnB_PostC_8zfALFF_17Networks_RH_DorsAttnB_PostC_8zALFF_17Networks_RH_DorsAttnB_PostC_8zDCwei_17Networks_RH_DorsAttnB_PostC_8zDCbin_17Networks_RH_DorsAttnB_PostC_8,0.447604084895514,0.027996990994462,0.019166697472662,0.138515554940615,0.697180890288638,0.435934466850622,1.76639868544251
17Networks_RH_DorsAttnB_PostC_7,zReHo_17Networks_RH_DorsAttnB_PostC_7gmd_17Networks_RH_DorsAttnB_PostC_7zfALFF_17Networks_RH_DorsAttnB_PostC_7zALFF_17Networks_RH_DorsAttnB_PostC_7zDCwei_17Networks_RH_DorsAttnB_PostC_7zDCbin_17Networks_RH_DorsAttnB_PostC_7,0.977365143117462,0.457859740441597,0.59156499423451,0.16693054029892,0.61973706063428,0.752372188783782,3.56582966751055
17Networks_RH_DorsAttnB_PostC_6,zReHo_17Networks_RH_DorsAttnB_PostC_6gmd_17Networks_RH_DorsAttnB_PostC_6zfALFF_17Networks_RH_DorsAttnB_PostC_6zALFF_17Networks_RH_DorsAttnB_PostC_6zDCwei_17Networks_RH_DorsAttnB_PostC_6zDCbin_17Networks_RH_DorsAttnB_PostC_6,0.048471180604186,0.433864732682553,0.535152253698503,0.954793865481237,0.562169088351149,0.748345049064989,3.28279616988262
17Networks_RH_DorsAttnB_PostC_5,zReHo_17Networks_RH_DorsAttnB_PostC_5gmd_17Networks_RH_DorsAttnB_PostC_5zfALFF_17Networks_RH_DorsAttnB_PostC_5zALFF_17Networks_RH_DorsAttnB_PostC_5zDCwei_17Networks_RH_DorsAttnB_PostC_5zDCbin_17Networks_RH_DorsAttnB_PostC_5,0.443315781195564,0.007216779907331,0.012381021830949,0.002652237388437,0.082155178133546,0.530017648971723,1.07773864742755
17Networks_RH_DorsAttnB_PostC_4,zReHo_17Networks_RH_DorsAttnB_PostC_4gmd_17Networks_RH_DorsAttnB_PostC_4zfALFF_17Networks_RH_DorsAttnB_PostC_4zALFF_17Networks_RH_DorsAttnB_PostC_4zDCwei_17Networks_RH_DorsAttnB_PostC_4zDCbin_17Networks_RH_DorsAttnB_PostC_4,0.177543235268081,0.137831517194878,0.209345967171986,0.000486179321608,0.801768573062642,0.096922393918658,1.42389786593785
17Networks_RH_DorsAttnB_PostC_3,zReHo_17Networks_RH_DorsAttnB_PostC_3gmd_17Networks_RH_DorsAttnB_PostC_3zfALFF_17Networks_RH_DorsAttnB_PostC_3zALFF_17Networks_RH_DorsAttnB_PostC_3zDCwei_17Networks_RH_DorsAttnB_PostC_3zDCbin_17Networks_RH_DorsAttnB_PostC_3,0.045956904514939,0.124693106483807,0.179823040345307,0.000365471116863,0.575091073635433,0.28720603407325,1.2131356301696
17Networks_RH_DorsAttnB_PostC_2,zReHo_17Networks_RH_DorsAttnB_PostC_2gmd_17Networks_RH_DorsAttnB_PostC_2zfALFF_17Networks_RH_DorsAttnB_PostC_2zALFF_17Networks_RH_DorsAttnB_PostC_2zDCwei_17Networks_RH_DorsAttnB_PostC_2zDCbin_17Networks_RH_DorsAttnB_PostC_2,0.000839614931439,0.079887295130614,0.069393442326007,0.000211303151901,0.35401250696801,0.318627880935821,0.822972043443792
17Networks_RH_DorsAttnB_PostC_1,zReHo_17Networks_RH_DorsAttnB_PostC_1gmd_17Networks_RH_DorsAttnB_PostC_1zfALFF_17Networks_RH_DorsAttnB_PostC_1zALFF_17Networks_RH_DorsAttnB_PostC_1zDCwei_17Networks_RH_DorsAttnB_PostC_1zDCbin_17Networks_RH_DorsAttnB_PostC_1,0.665214703812261,0.044818231482726,0.08279046542502,0.000665200838416,0.441334375604599,0.309128361517154,1.54395133868018
17Networks_RH_DorsAttnB_TempOcc_1,zReHo_17Networks_RH_DorsAttnB_TempOcc_1gmd_17Networks_RH_DorsAttnB_TempOcc_1zfALFF_17Networks_RH_DorsAttnB_TempOcc_1zALFF_17Networks_RH_DorsAttnB_TempOcc_1zDCwei_17Networks_RH_DorsAttnB_TempOcc_1zDCbin_17Networks_RH_DorsAttnB_TempOcc_1,0.097377423260567,0.560518451368009,0.809318655895347,0.057142341832303,0.939352292356643,0.993611786878809,3.45732095159168
17Networks_RH_DorsAttnA_SPL_8,zReHo_17Networks_RH_DorsAttnA_SPL_8gmd_17Networks_RH_DorsAttnA_SPL_8zfALFF_17Networks_RH_DorsAttnA_SPL_8zALFF_17Networks_RH_DorsAttnA_SPL_8zDCwei_17Networks_RH_DorsAttnA_SPL_8zDCbin_17Networks_RH_DorsAttnA_SPL_8,0.922904326320502,0.970516596770748,0.829063761766205,0.471344754249597,0.775337752862108,0.687507510003265,4.65667470197243
17Networks_RH_DorsAttnA_SPL_7,zReHo_17Networks_RH_DorsAttnA_SPL_7gmd_17Networks_RH_DorsAttnA_SPL_7zfALFF_17Networks_RH_DorsAttnA_SPL_7zALFF_17Networks_RH_DorsAttnA_SPL_7zDCwei_17Networks_RH_DorsAttnA_SPL_7zDCbin_17Networks_RH_DorsAttnA_SPL_7,0.408333534829369,0.71607319414896,0.918622526963375,0.222071968755738,0.391289887804337,0.569717575039516,3.22610868754129
17Networks_RH_DorsAttnA_SPL_6,zReHo_17Networks_RH_DorsAttnA_SPL_6gmd_17Networks_RH_DorsAttnA_SPL_6zfALFF_17Networks_RH_DorsAttnA_SPL_6zALFF_17Networks_RH_DorsAttnA_SPL_6zDCwei_17Networks_RH_DorsAttnA_SPL_6zDCbin_17Networks_RH_DorsAttnA_SPL_6,0.114959981830252,0.63400590861828,0.753110137251279,0.051640842194628,0.971707673458004,0.943173139697777,3.46859768305022
17Networks_RH_DorsAttnA_SPL_5,zReHo_17Networks_RH_DorsAttnA_SPL_5gmd_17Networks_RH_DorsAttnA_SPL_5zfALFF_17Networks_RH_DorsAttnA_SPL_5zALFF_17Networks_RH_DorsAttnA_SPL_5zDCwei_17Networks_RH_DorsAttnA_SPL_5zDCbin_17Networks_RH_DorsAttnA_SPL_5,0.410881897060094,0.529737246757966,0.61865017554754,0.060579116182632,0.06763632946285,0.748166775663668,2.43565154067475
17Networks_RH_DorsAttnA_SPL_4,zReHo_17Networks_RH_DorsAttnA_SPL_4gmd_17Networks_RH_DorsAttnA_SPL_4zfALFF_17Networks_RH_DorsAttnA_SPL_4zALFF_17Networks_RH_DorsAttnA_SPL_4zDCwei_17Networks_RH_DorsAttnA_SPL_4zDCbin_17Networks_RH_DorsAttnA_SPL_4,0.420754922224535,0.153746729368731,0.216891367471959,0.048412618941462,0.614850301104483,0.23296497147005,1.68762091058122
17Networks_RH_DorsAttnA_SPL_3,zReHo_17Networks_RH_DorsAttnA_SPL_3gmd_17Networks_RH_DorsAttnA_SPL_3zfALFF_17Networks_RH_DorsAttnA_SPL_3zALFF_17Networks_RH_DorsAttnA_SPL_3zDCwei_17Networks_RH_DorsAttnA_SPL_3zDCbin_17Networks_RH_DorsAttnA_SPL_3,0.776683530518738,0.108978200433509,0.140170529307963,0.128476862242209,0.103286487308939,0.524234006591876,1.78182961640323
17Networks_RH_DorsAttnA_SPL_2,zReHo_17Networks_RH_DorsAttnA_SPL_2gmd_17Networks_RH_DorsAttnA_SPL_2zfALFF_17Networks_RH_DorsAttnA_SPL_2zALFF_17Networks_RH_DorsAttnA_SPL_2zDCwei_17Networks_RH_DorsAttnA_SPL_2zDCbin_17Networks_RH_DorsAttnA_SPL_2,0.372606990245214,0.352067669081638,0.370686823383962,0.380202101530111,0.837878544357739,0.583663506242354,2.89710563484102
17Networks_RH_DorsAttnA_SPL_1,zReHo_17Networks_RH_DorsAttnA_SPL_1gmd_17Networks_RH_DorsAttnA_SPL_1zfALFF_17Networks_RH_DorsAttnA_SPL_1zALFF_17Networks_RH_DorsAttnA_SPL_1zDCwei_17Networks_RH_DorsAttnA_SPL_1zDCbin_17Networks_RH_DorsAttnA_SPL_1,0.217827020587179,0.736120279760367,0.836052526951479,0.014964665801868,0.362870818040274,0.510875962734141,2.67871127387531
17Networks_RH_DorsAttnA_ParOcc_3,zReHo_17Networks_RH_DorsAttnA_ParOcc_3gmd_17Networks_RH_DorsAttnA_ParOcc_3zfALFF_17Networks_RH_DorsAttnA_ParOcc_3zALFF_17Networks_RH_DorsAttnA_ParOcc_3zDCwei_17Networks_RH_DorsAttnA_ParOcc_3zDCbin_17Networks_RH_DorsAttnA_ParOcc_3,0.719503715559982,0.088953301913288,0.104148652531696,0.498863073325351,0.94033751325221,0.138729756645873,2.4905360132284
17Networks_RH_DorsAttnA_ParOcc_2,zReHo_17Networks_RH_DorsAttnA_ParOcc_2gmd_17Networks_RH_DorsAttnA_ParOcc_2zfALFF_17Networks_RH_DorsAttnA_ParOcc_2zALFF_17Networks_RH_DorsAttnA_ParOcc_2zDCwei_17Networks_RH_DorsAttnA_ParOcc_2zDCbin_17Networks_RH_DorsAttnA_ParOcc_2,0.009601527423296,0.046085723625276,0.136490504397483,0.04588250199407,0.60035118289638,0.810477601928865,1.64888904226537
17Networks_RH_DorsAttnA_ParOcc_1,zReHo_17Networks_RH_DorsAttnA_ParOcc_1gmd_17Networks_RH_DorsAttnA_ParOcc_1zfALFF_17Networks_RH_DorsAttnA_ParOcc_1zALFF_17Networks_RH_DorsAttnA_ParOcc_1zDCwei_17Networks_RH_DorsAttnA_ParOcc_1zDCbin_17Networks_RH_DorsAttnA_ParOcc_1,0.02869030327296,0.696716186289346,0.976639793211736,0.127936274276011,0.708191721578169,0.179474648355108,2.71764892698333
17Networks_RH_DorsAttnA_TempOcc_3,zReHo_17Networks_RH_DorsAttnA_TempOcc_3gmd_17Networks_RH_DorsAttnA_TempOcc_3zfALFF_17Networks_RH_DorsAttnA_TempOcc_3zALFF_17Networks_RH_DorsAttnA_TempOcc_3zDCwei_17Networks_RH_DorsAttnA_TempOcc_3zDCbin_17Networks_RH_DorsAttnA_TempOcc_3,0.127267040329859,0.700639429183925,0.886058274201714,0.084146658273901,0.072395781733965,0.959314644152022,2.82982182787539
17Networks_RH_DorsAttnA_TempOcc_2,zReHo_17Networks_RH_DorsAttnA_TempOcc_2gmd_17Networks_RH_DorsAttnA_TempOcc_2zfALFF_17Networks_RH_DorsAttnA_TempOcc_2zALFF_17Networks_RH_DorsAttnA_TempOcc_2zDCwei_17Networks_RH_DorsAttnA_TempOcc_2zDCbin_17Networks_RH_DorsAttnA_TempOcc_2,0.091901195930514,0.395535878956535,0.467642112939715,0.575822743983712,0.965405272175867,0.427053402678224,2.92336060666457
17Networks_RH_DorsAttnA_TempOcc_1,zReHo_17Networks_RH_DorsAttnA_TempOcc_1gmd_17Networks_RH_DorsAttnA_TempOcc_1zfALFF_17Networks_RH_DorsAttnA_TempOcc_1zALFF_17Networks_RH_DorsAttnA_TempOcc_1zDCwei_17Networks_RH_DorsAttnA_TempOcc_1zDCbin_17Networks_RH_DorsAttnA_TempOcc_1,0.000399009199006,0.003222133132695,0.006719723719267,0.082403120690371,0.787279666038543,0.131298868909538,1.01132252168942
