,gmd_sws_ms_fdr,gmd_sws_ms_p,gmd_sws_ms_r,parc_name,parcel_name,sws_ms,zALFF_sws_ms_fdr,zALFF_sws_ms_p,zALFF_sws_ms_r,zDCbin_sws_ms_fdr,zDCbin_sws_ms_p,zDCbin_sws_ms_r,zDCwei_sws_ms_fdr,zDCwei_sws_ms_p,zDCwei_sws_ms_r,zReHo_sws_ms_bonferroni,zReHo_sws_ms_fdr,zReHo_sws_ms_p,zReHo_sws_ms_r,zfALFF_sws_ms_fdr,zfALFF_sws_ms_p,zfALFF_sws_ms_r
0,,0.248658400161743,0.107496452710239,17Networks_17,gmd_17Networks_17zReHo_17Networks_17zfALFF_17Networks_17zDCwei_17Networks_17zDCbin_17Networks_17zALFF_17Networks_17,-0.279308371041929,,0.06945042083271,-0.168448129582434,,0.822331691017017,-0.020982373864548,,0.921888485528546,-0.009163398150783,,,0.410272225445756,-0.076837057117927,,0.231898953132404,-0.111373865036476
1,,0.77646863613111,0.026528993637565,17Networks_16,gmd_17Networks_16zReHo_17Networks_16zfALFF_17Networks_16zDCwei_17Networks_16zDCbin_17Networks_16zALFF_17Networks_16,-0.101028771757027,,0.379755201247417,-0.081946394114851,,0.861629413563458,0.016287883376264,,0.837750413915369,0.019134872092307,,,0.748996888623331,-0.02989488550596,,0.583983808862318,-0.051139241242352
2,,0.81011930570117,0.022451418750571,17Networks_15,gmd_17Networks_15zReHo_17Networks_15zfALFF_17Networks_15zDCwei_17Networks_15zDCbin_17Networks_15zALFF_17Networks_15,0.137543945305211,,0.84036709777232,-0.018822086891503,,0.716246049191952,0.033958682311461,,0.735937002510137,0.031508274354129,,,0.819996345598277,0.021262889256324,,0.613430280843101,0.047184767524229
3,,0.438266265594905,-0.072343015984217,17Networks_14,gmd_17Networks_14zReHo_17Networks_14zfALFF_17Networks_14zDCwei_17Networks_14zDCbin_17Networks_14zALFF_17Networks_14,-0.228388107518501,,0.668453766124952,-0.040007362225594,,0.868763529146542,-0.015440318693682,,0.954643346848705,-0.005315292395523,,,0.888912322178684,-0.013053076817625,,0.378108230811104,-0.08222904140186
4,,0.120674986342922,0.144274800632087,17Networks_13,gmd_17Networks_13zReHo_17Networks_13zfALFF_17Networks_13zDCwei_17Networks_13zDCbin_17Networks_13zALFF_17Networks_13,-0.042009039435673,,0.390587848949223,-0.080105548202094,,0.870158295895282,-0.015274762760787,,0.892804682148086,-0.012592922409943,,,0.936707642329101,-0.007420901148681,,0.447545804446535,-0.070889705546255
5,,0.221760037901032,0.113815652804773,17Networks_12,gmd_17Networks_12zReHo_17Networks_12zfALFF_17Networks_12zDCwei_17Networks_12zDCbin_17Networks_12zALFF_17Networks_12,-0.430519188788866,,0.302496757775115,-0.096135848409514,,0.381440214692368,-0.081657986722227,,0.303937299970713,-0.095851181074577,,,0.135225206663225,-0.138923782274386,,0.156732247167636,-0.131766043112935
6,,0.249713612858302,-0.107258464347639,17Networks_11,gmd_17Networks_11zReHo_17Networks_11zfALFF_17Networks_11zDCwei_17Networks_11zDCbin_17Networks_11zALFF_17Networks_11,0.025029714260941,,0.830866620353582,0.01995874717788,,0.596225593065679,0.049484635502048,,0.546841759520082,0.056260998499746,,,0.816531045992292,-0.02167948132752,,0.762276880181185,0.028263278756426
7,,0.14513415956039,-0.135526562289313,17Networks_10,gmd_17Networks_10zReHo_17Networks_10zfALFF_17Networks_10zDCwei_17Networks_10zDCbin_17Networks_10zALFF_17Networks_10,-0.513647112336309,,0.400268694241068,-0.078486179575907,,0.407315826136161,-0.077321940606006,,0.411015537766973,-0.076715468233822,,,0.404421815142126,-0.077798601727185,,0.467646319038184,-0.067798359904076
8,,0.432865799679573,-0.073196843951772,17Networks_9,gmd_17Networks_9zReHo_17Networks_9zfALFF_17Networks_9zDCwei_17Networks_9zDCbin_17Networks_9zALFF_17Networks_9,0.31077195784147,,0.797896265985049,0.023927251303389,,0.233000579295126,0.111113105684382,,0.247084475123245,0.107852728227339,,,0.806429897944489,0.022896285856436,,0.204429104709131,0.118179430721696
9,,0.638980624360151,0.043820217416621,17Networks_8,gmd_17Networks_8zReHo_17Networks_8zfALFF_17Networks_8zDCwei_17Networks_8zDCbin_17Networks_8zALFF_17Networks_8,-0.1396652777929,,0.578930299107254,-0.051826899131987,,0.607696384993718,-0.047948052442057,,0.664495851472221,-0.040515438933227,,,0.522597066623791,-0.059695859192877,,0.859839361919622,0.016500754490627
10,,0.7245062091293,-0.032928046621082,17Networks_7,gmd_17Networks_7zReHo_17Networks_7zfALFF_17Networks_7zDCwei_17Networks_7zDCbin_17Networks_7zALFF_17Networks_7,-0.267799788088944,,0.711913350998657,0.03450090935746,,0.623310552826495,-0.045876757675615,,0.597821820690461,-0.049270026076424,,,0.148387985116585,-0.134449379489428,,0.670255296385925,-0.039776487583855
11,,0.507838189752685,-0.061826313874352,17Networks_6,gmd_17Networks_6zReHo_17Networks_6zfALFF_17Networks_6zDCwei_17Networks_6zDCbin_17Networks_6zALFF_17Networks_6,-0.466513945505946,,0.968684418299863,0.003668813971696,,0.330743978869679,-0.09070677779319,,0.236286355145621,-0.110340436264451,,,0.206859475160908,-0.117551947840915,,0.335851829925543,-0.089757283704734
12,,0.9369144021223,-0.007396608877839,17Networks_5,gmd_17Networks_5zReHo_17Networks_5zfALFF_17Networks_5zDCwei_17Networks_5zDCbin_17Networks_5zALFF_17Networks_5,-0.036327427256444,,0.616366710907162,0.046795081050309,,0.949275469384473,-0.005945141282039,,0.853197102516204,-0.017291393310926,,,0.317264046837823,-0.09325850946259,,0.662522927728131,0.040769144626641
13,,0.501529294573379,-0.062746744529499,17Networks_4,gmd_17Networks_4zReHo_17Networks_4zfALFF_17Networks_4zDCwei_17Networks_4zDCbin_17Networks_4zALFF_17Networks_4,-0.274899913691477,,0.726823774983162,-0.032639594274541,,0.957527888342612,-0.004976930090696,,0.836367963969628,-0.019300208446879,,,0.254853802061477,-0.106108967080742,,0.598883191262744,-0.04912746926912
14,,0.191077020615967,-0.121726065434781,17Networks_3,gmd_17Networks_3zReHo_17Networks_3zfALFF_17Networks_3zDCwei_17Networks_3zDCbin_17Networks_3zALFF_17Networks_3,-0.208093329402907,,0.99505830936627,-0.000578806525433,,0.936043834065016,0.007498895536155,,0.918035885768382,-0.009616893807835,,,0.345297182943953,-0.088025345737963,,0.962832219761425,0.00435488656695
15,,0.589456366087647,-0.050397637285747,17Networks_2,gmd_17Networks_2zReHo_17Networks_2zfALFF_17Networks_2zDCwei_17Networks_2zDCbin_17Networks_2zALFF_17Networks_2,-0.406907773910423,,0.334046987157817,-0.09009172715747,,0.209467124332129,-0.11688453974192,,0.205770809004315,-0.117832366795953,,,0.390069439103211,-0.080192938698247,,0.603628854966804,0.048491435768914
16,,0.704978395482618,0.035371206012006,17Networks_1,gmd_17Networks_1zReHo_17Networks_1zfALFF_17Networks_1zDCwei_17Networks_1zDCbin_17Networks_1zALFF_17Networks_1,-0.782285446789484,,0.05514790645724,-0.177785986839914,0.049179098733603,0.039856732672665,-0.190309249854606,0.049179098733603,0.024947319542577,-0.207262005722225,,,0.084989776155591,-0.159930103873195,,0.377292528066598,-0.08236930651155
17,0.049179098733603,0.013154800766118,0.228644232080999,lPFtha_R,zReHo_lPFtha_Rgmd_lPFtha_RzfALFF_lPFtha_RzALFF_lPFtha_RzDCwei_lPFtha_RzDCbin_lPFtha_R,0.973862324214381,,0.083918920291339,0.160475061151747,,0.092992179137825,0.156022058388624,0.049179098733603,0.024119870009311,0.208436971030397,,,0.520948572185548,0.059932281783133,,0.084160340708734,0.160351719779481
18,,0.143236539072634,0.136163221876874,lPFtha_L,zReHo_lPFtha_Lgmd_lPFtha_LzfALFF_lPFtha_LzALFF_lPFtha_LzDCwei_lPFtha_LzDCbin_lPFtha_L,0.676456726899849,,0.436433486936908,0.072632108501221,,0.156159659439854,0.131946703582878,,0.117165036584299,0.145639521494435,,,0.785838691135846,-0.025388900314079,0.049179098733603,0.0196454649188,0.21546407175852
19,,0.538865567361393,-0.05738251463566,cTtha_R,zReHo_cTtha_Rgmd_cTtha_RzfALFF_cTtha_RzALFF_cTtha_RzDCwei_cTtha_RzDCbin_cTtha_R,0.463550861989404,,0.083660717402261,0.160607290799241,,0.277698412042824,0.101183457775587,,0.148861062890595,0.134294254228899,,,0.723673899044202,-0.03303171438736,,0.089116125408483,0.157880088208697
