parc_name,parcel_name,zALFF_sws_rs_r,zDCbin_sws_rs_r,zDCwei_sws_rs_r,zfALFF_sws_rs_r,zReHo_sws_rs_r,gmd_sws_rs_r,sws_rs
17Networks_RH_DefaultA_PFCm_3,zReHo_17Networks_RH_DefaultA_PFCm_3gmd_17Networks_RH_DefaultA_PFCm_3zfALFF_17Networks_RH_DefaultA_PFCm_3zALFF_17Networks_RH_DefaultA_PFCm_3zDCwei_17Networks_RH_DefaultA_PFCm_3zDCbin_17Networks_RH_DefaultA_PFCm_3,0.121592407417294,0.006265606578082,0.008852191337341,-0.146303011584034,0.046394697537949,-0.052512002451178,-0.015710111164546
17Networks_RH_DefaultA_PFCm_2,zReHo_17Networks_RH_DefaultA_PFCm_2gmd_17Networks_RH_DefaultA_PFCm_2zfALFF_17Networks_RH_DefaultA_PFCm_2zALFF_17Networks_RH_DefaultA_PFCm_2zDCwei_17Networks_RH_DefaultA_PFCm_2zDCbin_17Networks_RH_DefaultA_PFCm_2,0.084394091279815,-0.057927838665384,-0.058014080075636,-0.10515688015384,-0.04701436782602,-0.098602106922138,-0.282321182363203
17Networks_RH_DefaultA_PFCm_1,zReHo_17Networks_RH_DefaultA_PFCm_1gmd_17Networks_RH_DefaultA_PFCm_1zfALFF_17Networks_RH_DefaultA_PFCm_1zALFF_17Networks_RH_DefaultA_PFCm_1zDCwei_17Networks_RH_DefaultA_PFCm_1zDCbin_17Networks_RH_DefaultA_PFCm_1,-0.069346234812576,0.057293228214494,0.07434624909155,-0.080900849060195,-0.033759602988733,-0.115531683268667,-0.167898892824127
17Networks_RH_DefaultA_pCunPCC_5,zReHo_17Networks_RH_DefaultA_pCunPCC_5gmd_17Networks_RH_DefaultA_pCunPCC_5zfALFF_17Networks_RH_DefaultA_pCunPCC_5zALFF_17Networks_RH_DefaultA_pCunPCC_5zDCwei_17Networks_RH_DefaultA_pCunPCC_5zDCbin_17Networks_RH_DefaultA_pCunPCC_5,-0.010823485292153,-0.012217878545728,-0.009122527894405,-0.157597781804678,0.028157585954232,0.209159451353937,0.047555363771205
17Networks_RH_DefaultA_pCunPCC_4,zReHo_17Networks_RH_DefaultA_pCunPCC_4gmd_17Networks_RH_DefaultA_pCunPCC_4zfALFF_17Networks_RH_DefaultA_pCunPCC_4zALFF_17Networks_RH_DefaultA_pCunPCC_4zDCwei_17Networks_RH_DefaultA_pCunPCC_4zDCbin_17Networks_RH_DefaultA_pCunPCC_4,0.092959842538991,0.004631456804576,0.005594027376473,-0.02656065160214,0.07194147856727,-0.060258168146094,0.088307985539076
17Networks_RH_DefaultA_pCunPCC_3,zReHo_17Networks_RH_DefaultA_pCunPCC_3gmd_17Networks_RH_DefaultA_pCunPCC_3zfALFF_17Networks_RH_DefaultA_pCunPCC_3zALFF_17Networks_RH_DefaultA_pCunPCC_3zDCwei_17Networks_RH_DefaultA_pCunPCC_3zDCbin_17Networks_RH_DefaultA_pCunPCC_3,0.163734667393132,0.070071783507527,0.090829587242958,-0.023728847149839,0.002814154894343,-0.005885495350759,0.297835850537362
17Networks_RH_DefaultA_pCunPCC_2,zReHo_17Networks_RH_DefaultA_pCunPCC_2gmd_17Networks_RH_DefaultA_pCunPCC_2zfALFF_17Networks_RH_DefaultA_pCunPCC_2zALFF_17Networks_RH_DefaultA_pCunPCC_2zDCwei_17Networks_RH_DefaultA_pCunPCC_2zDCbin_17Networks_RH_DefaultA_pCunPCC_2,0.186329910009337,0.0482498165903,0.041915797492054,-0.150445171382492,0.132781294574163,0.146203192751973,0.405034840035335
17Networks_RH_DefaultA_pCunPCC_1,zReHo_17Networks_RH_DefaultA_pCunPCC_1gmd_17Networks_RH_DefaultA_pCunPCC_1zfALFF_17Networks_RH_DefaultA_pCunPCC_1zALFF_17Networks_RH_DefaultA_pCunPCC_1zDCwei_17Networks_RH_DefaultA_pCunPCC_1zDCbin_17Networks_RH_DefaultA_pCunPCC_1,0.112321363011162,0.088412596266723,0.10971294878775,-0.067982608829459,0.151861913849655,0.12950912634845,0.523835339434281
17Networks_RH_DefaultA_PFCd_2,zReHo_17Networks_RH_DefaultA_PFCd_2gmd_17Networks_RH_DefaultA_PFCd_2zfALFF_17Networks_RH_DefaultA_PFCd_2zALFF_17Networks_RH_DefaultA_PFCd_2zDCwei_17Networks_RH_DefaultA_PFCd_2zDCbin_17Networks_RH_DefaultA_PFCd_2,0.087803105640867,-0.093991234098897,-0.072704381063224,-0.227546179047488,-0.015293774675029,-0.127430438386285,-0.449162901630056
17Networks_RH_DefaultA_PFCd_1,zReHo_17Networks_RH_DefaultA_PFCd_1gmd_17Networks_RH_DefaultA_PFCd_1zfALFF_17Networks_RH_DefaultA_PFCd_1zALFF_17Networks_RH_DefaultA_PFCd_1zDCwei_17Networks_RH_DefaultA_PFCd_1zDCbin_17Networks_RH_DefaultA_PFCd_1,0.160198628459466,-0.092087999328536,-0.084773184739691,-0.331273827098612,0.031325506376819,0.032785368285117,-0.283825508045437
17Networks_RH_DefaultA_IPL_2,zReHo_17Networks_RH_DefaultA_IPL_2gmd_17Networks_RH_DefaultA_IPL_2zfALFF_17Networks_RH_DefaultA_IPL_2zALFF_17Networks_RH_DefaultA_IPL_2zDCwei_17Networks_RH_DefaultA_IPL_2zDCbin_17Networks_RH_DefaultA_IPL_2,-0.013356243435974,-0.105763689724743,-0.087878971802209,-0.166345057203571,-0.111131071875532,0.011433721602214,-0.473041312439815
17Networks_RH_DefaultA_IPL_1,zReHo_17Networks_RH_DefaultA_IPL_1gmd_17Networks_RH_DefaultA_IPL_1zfALFF_17Networks_RH_DefaultA_IPL_1zALFF_17Networks_RH_DefaultA_IPL_1zDCwei_17Networks_RH_DefaultA_IPL_1zDCbin_17Networks_RH_DefaultA_IPL_1,-0.152385262813718,-0.095718333084768,-0.052157950318711,-0.240439583815236,-0.089013825852068,-0.132319676715806,-0.762034632600307
17Networks_RH_DefaultA_Temp_1,zReHo_17Networks_RH_DefaultA_Temp_1gmd_17Networks_RH_DefaultA_Temp_1zfALFF_17Networks_RH_DefaultA_Temp_1zALFF_17Networks_RH_DefaultA_Temp_1zDCwei_17Networks_RH_DefaultA_Temp_1zDCbin_17Networks_RH_DefaultA_Temp_1,-0.117462115734004,-0.114705606751078,-0.106472733571184,-0.1637388511201,-0.094333469898701,0.018834453036627,-0.57787832403844
17Networks_RH_ContC_Cingp_2,zReHo_17Networks_RH_ContC_Cingp_2gmd_17Networks_RH_ContC_Cingp_2zfALFF_17Networks_RH_ContC_Cingp_2zALFF_17Networks_RH_ContC_Cingp_2zDCwei_17Networks_RH_ContC_Cingp_2zDCbin_17Networks_RH_ContC_Cingp_2,0.038966199426845,-0.174371917005236,-0.149245750998622,-0.192056753868061,0.016548164653929,-0.118446557623899,-0.578606615415044
17Networks_RH_ContC_Cingp_1,zReHo_17Networks_RH_ContC_Cingp_1gmd_17Networks_RH_ContC_Cingp_1zfALFF_17Networks_RH_ContC_Cingp_1zALFF_17Networks_RH_ContC_Cingp_1zDCwei_17Networks_RH_ContC_Cingp_1zDCbin_17Networks_RH_ContC_Cingp_1,0.066643215545826,-0.071776391138227,-0.05402663964835,-0.219934659341276,0.085360685799305,0.040845040435157,-0.152888748347565
17Networks_RH_ContC_pCun_5,zReHo_17Networks_RH_ContC_pCun_5gmd_17Networks_RH_ContC_pCun_5zfALFF_17Networks_RH_ContC_pCun_5zALFF_17Networks_RH_ContC_pCun_5zDCwei_17Networks_RH_ContC_pCun_5zDCbin_17Networks_RH_ContC_pCun_5,0.012691529979609,0.029226871145069,0.049257176764615,-0.053003268222349,0.180353617513642,-0.001951996768812,0.216573930411774
17Networks_RH_ContC_pCun_4,zReHo_17Networks_RH_ContC_pCun_4gmd_17Networks_RH_ContC_pCun_4zfALFF_17Networks_RH_ContC_pCun_4zALFF_17Networks_RH_ContC_pCun_4zDCwei_17Networks_RH_ContC_pCun_4zDCbin_17Networks_RH_ContC_pCun_4,0.013865054028923,0.031545424041827,0.056417919930946,-0.139676336669209,0.040885658249006,0.098446814458221,0.101484534039714
17Networks_RH_ContC_pCun_3,zReHo_17Networks_RH_ContC_pCun_3gmd_17Networks_RH_ContC_pCun_3zfALFF_17Networks_RH_ContC_pCun_3zALFF_17Networks_RH_ContC_pCun_3zDCwei_17Networks_RH_ContC_pCun_3zDCbin_17Networks_RH_ContC_pCun_3,0.231358224849303,-0.02534239251004,-0.024352818651468,-0.116871453955479,0.179028716136843,0.070772063211024,0.314592339080183
17Networks_RH_ContC_pCun_2,zReHo_17Networks_RH_ContC_pCun_2gmd_17Networks_RH_ContC_pCun_2zfALFF_17Networks_RH_ContC_pCun_2zALFF_17Networks_RH_ContC_pCun_2zDCwei_17Networks_RH_ContC_pCun_2zDCbin_17Networks_RH_ContC_pCun_2,0.093349025085647,0.156561029937283,0.146754464201361,-0.149953301105582,0.154787776322064,-0.149621900987687,0.251877093453086
17Networks_RH_ContC_pCun_1,zReHo_17Networks_RH_ContC_pCun_1gmd_17Networks_RH_ContC_pCun_1zfALFF_17Networks_RH_ContC_pCun_1zALFF_17Networks_RH_ContC_pCun_1zDCwei_17Networks_RH_ContC_pCun_1zDCbin_17Networks_RH_ContC_pCun_1,-0.021514005354949,-0.094751552390749,-0.088436520973202,-0.160513889325824,0.02804308588339,0.049597615223735,-0.287575266937599
17Networks_RH_ContB_PFCmp_1,zReHo_17Networks_RH_ContB_PFCmp_1gmd_17Networks_RH_ContB_PFCmp_1zfALFF_17Networks_RH_ContB_PFCmp_1zALFF_17Networks_RH_ContB_PFCmp_1zDCwei_17Networks_RH_ContB_PFCmp_1zDCbin_17Networks_RH_ContB_PFCmp_1,0.036794010434606,-0.090175739319521,-0.095377687840735,-0.286848237606027,-0.002245551470829,0.013094310043566,-0.42475889575894
17Networks_RH_ContB_PFClv_4,zReHo_17Networks_RH_ContB_PFClv_4gmd_17Networks_RH_ContB_PFClv_4zfALFF_17Networks_RH_ContB_PFClv_4zALFF_17Networks_RH_ContB_PFClv_4zDCwei_17Networks_RH_ContB_PFClv_4zDCbin_17Networks_RH_ContB_PFClv_4,0.077581546778332,-0.072446167920125,-0.050277418147469,-0.222685246031498,0.030174138267992,-0.105958546323933,-0.343611693376701
17Networks_RH_ContB_PFClv_3,zReHo_17Networks_RH_ContB_PFClv_3gmd_17Networks_RH_ContB_PFClv_3zfALFF_17Networks_RH_ContB_PFClv_3zALFF_17Networks_RH_ContB_PFClv_3zDCwei_17Networks_RH_ContB_PFClv_3zDCbin_17Networks_RH_ContB_PFClv_3,0.123426821221279,-0.050141091752676,-0.031358550379158,-0.079287801693503,-0.01171163059264,-0.174284810685644,-0.223357063882342
17Networks_RH_ContB_PFClv_2,zReHo_17Networks_RH_ContB_PFClv_2gmd_17Networks_RH_ContB_PFClv_2zfALFF_17Networks_RH_ContB_PFClv_2zALFF_17Networks_RH_ContB_PFClv_2zDCwei_17Networks_RH_ContB_PFClv_2zDCbin_17Networks_RH_ContB_PFClv_2,0.06429151651253,-0.070343948049681,-0.033772624210226,-0.00551935644812,0.082248923498684,-0.180202470613445,-0.143297959310258
17Networks_RH_ContB_PFClv_1,zReHo_17Networks_RH_ContB_PFClv_1gmd_17Networks_RH_ContB_PFClv_1zfALFF_17Networks_RH_ContB_PFClv_1zALFF_17Networks_RH_ContB_PFClv_1zDCwei_17Networks_RH_ContB_PFClv_1zDCbin_17Networks_RH_ContB_PFClv_1,0.03655577999536,0.007604348567846,0.042523204612744,-0.071665777478572,0.120436790446584,-0.068835893903024,0.066618452240938
17Networks_RH_ContB_PFCld_4,zReHo_17Networks_RH_ContB_PFCld_4gmd_17Networks_RH_ContB_PFCld_4zfALFF_17Networks_RH_ContB_PFCld_4zALFF_17Networks_RH_ContB_PFCld_4zDCwei_17Networks_RH_ContB_PFCld_4zDCbin_17Networks_RH_ContB_PFCld_4,0.010619396877713,-0.137200145782668,-0.142279492383024,-0.149235778405332,-0.044511633761568,0.048516817902913,-0.414090835551966
17Networks_RH_ContB_PFCld_3,zReHo_17Networks_RH_ContB_PFCld_3gmd_17Networks_RH_ContB_PFCld_3zfALFF_17Networks_RH_ContB_PFCld_3zALFF_17Networks_RH_ContB_PFCld_3zDCwei_17Networks_RH_ContB_PFCld_3zDCbin_17Networks_RH_ContB_PFCld_3,-0.120405020394238,-0.13117334117931,-0.148025650911903,-0.314240508088457,0.143465284665581,-0.002123385957493,-0.57250262186582
17Networks_RH_ContB_PFCld_2,zReHo_17Networks_RH_ContB_PFCld_2gmd_17Networks_RH_ContB_PFCld_2zfALFF_17Networks_RH_ContB_PFCld_2zALFF_17Networks_RH_ContB_PFCld_2zDCwei_17Networks_RH_ContB_PFCld_2zDCbin_17Networks_RH_ContB_PFCld_2,-0.009596877377499,-0.138882320061461,-0.153005504232428,-0.251762058144574,0.024614745510763,0.030349452226965,-0.498282562078234
17Networks_RH_ContB_PFCld_1,zReHo_17Networks_RH_ContB_PFCld_1gmd_17Networks_RH_ContB_PFCld_1zfALFF_17Networks_RH_ContB_PFCld_1zALFF_17Networks_RH_ContB_PFCld_1zDCwei_17Networks_RH_ContB_PFCld_1zDCbin_17Networks_RH_ContB_PFCld_1,-0.016943420384036,-0.090833757577516,-0.093204867265849,-0.292565228425723,0.057124230893456,-0.000155222308493,-0.436578265068161
17Networks_RH_ContB_IPL_4,zReHo_17Networks_RH_ContB_IPL_4gmd_17Networks_RH_ContB_IPL_4zfALFF_17Networks_RH_ContB_IPL_4zALFF_17Networks_RH_ContB_IPL_4zDCwei_17Networks_RH_ContB_IPL_4zDCbin_17Networks_RH_ContB_IPL_4,0.118013476120958,0.025915493773534,0.052734060632895,-0.060370768809139,0.071193782820563,-0.015658090971938,0.191827953566873
17Networks_RH_ContB_IPL_3,zReHo_17Networks_RH_ContB_IPL_3gmd_17Networks_RH_ContB_IPL_3zfALFF_17Networks_RH_ContB_IPL_3zALFF_17Networks_RH_ContB_IPL_3zDCwei_17Networks_RH_ContB_IPL_3zDCbin_17Networks_RH_ContB_IPL_3,-0.07495751015885,-0.174971526263373,-0.154675922000491,-0.295935689523709,0.098952984557975,-0.170185163706055,-0.771772827094503
17Networks_RH_ContB_IPL_2,zReHo_17Networks_RH_ContB_IPL_2gmd_17Networks_RH_ContB_IPL_2zfALFF_17Networks_RH_ContB_IPL_2zALFF_17Networks_RH_ContB_IPL_2zDCwei_17Networks_RH_ContB_IPL_2zDCbin_17Networks_RH_ContB_IPL_2,-0.018828558424673,-0.078870834878111,-0.060531876555735,-0.195334572338533,0.01740034571694,-0.066444811774225,-0.402610308254337
17Networks_RH_ContB_IPL_1,zReHo_17Networks_RH_ContB_IPL_1gmd_17Networks_RH_ContB_IPL_1zfALFF_17Networks_RH_ContB_IPL_1zALFF_17Networks_RH_ContB_IPL_1zDCwei_17Networks_RH_ContB_IPL_1zDCbin_17Networks_RH_ContB_IPL_1,-0.135328693676917,-0.139499053406632,-0.112269980989255,-0.254890960688809,0.106568152815145,-0.205031424839348,-0.740451960785816
17Networks_RH_ContB_Temp_2,zReHo_17Networks_RH_ContB_Temp_2gmd_17Networks_RH_ContB_Temp_2zfALFF_17Networks_RH_ContB_Temp_2zALFF_17Networks_RH_ContB_Temp_2zDCwei_17Networks_RH_ContB_Temp_2zDCbin_17Networks_RH_ContB_Temp_2,-0.181621250387992,-0.065260021981203,-0.06075874676405,-0.247670976388621,0.074457338015231,0.008961663952135,-0.4718919935545
17Networks_RH_ContB_Temp_1,zReHo_17Networks_RH_ContB_Temp_1gmd_17Networks_RH_ContB_Temp_1zfALFF_17Networks_RH_ContB_Temp_1zALFF_17Networks_RH_ContB_Temp_1zDCwei_17Networks_RH_ContB_Temp_1zDCbin_17Networks_RH_ContB_Temp_1,-0.09772389523317,-0.051109937338039,-0.032841168385649,-0.182706406799472,0.14354157698912,0.070510764644008,-0.150329066123202
17Networks_RH_ContA_Cingm_1,zReHo_17Networks_RH_ContA_Cingm_1gmd_17Networks_RH_ContA_Cingm_1zfALFF_17Networks_RH_ContA_Cingm_1zALFF_17Networks_RH_ContA_Cingm_1zDCwei_17Networks_RH_ContA_Cingm_1zDCbin_17Networks_RH_ContA_Cingm_1,-0.069013926792213,-0.028291875973976,-0.029066176000309,-0.237631873914681,0.098350361701889,-0.045287949090728,-0.310941440070018
17Networks_RH_ContA_PFCl_5,zReHo_17Networks_RH_ContA_PFCl_5gmd_17Networks_RH_ContA_PFCl_5zfALFF_17Networks_RH_ContA_PFCl_5zALFF_17Networks_RH_ContA_PFCl_5zDCwei_17Networks_RH_ContA_PFCl_5zDCbin_17Networks_RH_ContA_PFCl_5,-0.273002083565728,-0.268993453553635,-0.258100601890571,-0.339584922851448,0.150801081769136,0.055211056229771,-0.933668923862475
17Networks_RH_ContA_PFCl_4,zReHo_17Networks_RH_ContA_PFCl_4gmd_17Networks_RH_ContA_PFCl_4zfALFF_17Networks_RH_ContA_PFCl_4zALFF_17Networks_RH_ContA_PFCl_4zDCwei_17Networks_RH_ContA_PFCl_4zDCbin_17Networks_RH_ContA_PFCl_4,-0.29066979199586,-0.216997872171134,-0.207857075426666,-0.343290210695099,0.038087849423494,0.005090122250608,-1.01563697861466
17Networks_RH_ContA_PFCl_3,zReHo_17Networks_RH_ContA_PFCl_3gmd_17Networks_RH_ContA_PFCl_3zfALFF_17Networks_RH_ContA_PFCl_3zALFF_17Networks_RH_ContA_PFCl_3zDCwei_17Networks_RH_ContA_PFCl_3zDCbin_17Networks_RH_ContA_PFCl_3,-0.143440697405126,-0.113162355405942,-0.11291941525336,-0.313643643154125,0.025392879306689,-0.067391373027033,-0.725164604938897
17Networks_RH_ContA_PFCl_2,zReHo_17Networks_RH_ContA_PFCl_2gmd_17Networks_RH_ContA_PFCl_2zfALFF_17Networks_RH_ContA_PFCl_2zALFF_17Networks_RH_ContA_PFCl_2zDCwei_17Networks_RH_ContA_PFCl_2zDCbin_17Networks_RH_ContA_PFCl_2,-0.126922944809801,-0.173420933886717,-0.162972024836345,-0.336204393419856,0.026038121295128,0.004188980912385,-0.769293194745206
17Networks_RH_ContA_PFCl_1,zReHo_17Networks_RH_ContA_PFCl_1gmd_17Networks_RH_ContA_PFCl_1zfALFF_17Networks_RH_ContA_PFCl_1zALFF_17Networks_RH_ContA_PFCl_1zDCwei_17Networks_RH_ContA_PFCl_1zDCbin_17Networks_RH_ContA_PFCl_1,-0.140426192600989,-0.141583667552376,-0.126811778408781,-0.360161128576611,-0.082852589510288,-0.012600094027037,-0.864435450676082
17Networks_RH_ContA_PFCd_1,zReHo_17Networks_RH_ContA_PFCd_1gmd_17Networks_RH_ContA_PFCd_1zfALFF_17Networks_RH_ContA_PFCd_1zALFF_17Networks_RH_ContA_PFCd_1zDCwei_17Networks_RH_ContA_PFCd_1zDCbin_17Networks_RH_ContA_PFCd_1,-0.084971009924638,-0.148586125248471,-0.137369315272525,-0.281548799452817,0.035991367198923,0.08506940710194,-0.531414475597588
17Networks_RH_ContA_IPS_4,zReHo_17Networks_RH_ContA_IPS_4gmd_17Networks_RH_ContA_IPS_4zfALFF_17Networks_RH_ContA_IPS_4zALFF_17Networks_RH_ContA_IPS_4zDCwei_17Networks_RH_ContA_IPS_4zDCbin_17Networks_RH_ContA_IPS_4,-0.108988112772461,-0.141566298850829,-0.105856475622755,-0.309475030808158,-0.049660708280209,0.008981700741655,-0.706564925592757
17Networks_RH_ContA_IPS_3,zReHo_17Networks_RH_ContA_IPS_3gmd_17Networks_RH_ContA_IPS_3zfALFF_17Networks_RH_ContA_IPS_3zALFF_17Networks_RH_ContA_IPS_3zDCwei_17Networks_RH_ContA_IPS_3zDCbin_17Networks_RH_ContA_IPS_3,-0.12902363039482,-0.200858182306665,-0.168049261807175,-0.274384716360191,0.008625313107535,-0.113332763813901,-0.877023241575217
17Networks_RH_ContA_IPS_2,zReHo_17Networks_RH_ContA_IPS_2gmd_17Networks_RH_ContA_IPS_2zfALFF_17Networks_RH_ContA_IPS_2zALFF_17Networks_RH_ContA_IPS_2zDCwei_17Networks_RH_ContA_IPS_2zDCbin_17Networks_RH_ContA_IPS_2,-0.055019348154769,-0.055275965188496,-0.072639911056275,-0.286846451346988,0.117905021627398,-0.230441231083475,-0.582317885202605
17Networks_RH_ContA_IPS_1,zReHo_17Networks_RH_ContA_IPS_1gmd_17Networks_RH_ContA_IPS_1zfALFF_17Networks_RH_ContA_IPS_1zALFF_17Networks_RH_ContA_IPS_1zDCwei_17Networks_RH_ContA_IPS_1zDCbin_17Networks_RH_ContA_IPS_1,-0.005644230309936,-0.124486331734127,-0.116585015022313,-0.19255944515517,0.102540710232585,0.033327413030376,-0.303406898958585
17Networks_RH_LimbicA_TempPole_6,zReHo_17Networks_RH_LimbicA_TempPole_6gmd_17Networks_RH_LimbicA_TempPole_6zfALFF_17Networks_RH_LimbicA_TempPole_6zALFF_17Networks_RH_LimbicA_TempPole_6zDCwei_17Networks_RH_LimbicA_TempPole_6zDCbin_17Networks_RH_LimbicA_TempPole_6,-0.105885726054479,-0.10639842227438,-0.089230357261309,-0.063521469633881,-0.000575615727664,-0.084523064252695,-0.450134655204408
17Networks_RH_LimbicA_TempPole_5,zReHo_17Networks_RH_LimbicA_TempPole_5gmd_17Networks_RH_LimbicA_TempPole_5zfALFF_17Networks_RH_LimbicA_TempPole_5zALFF_17Networks_RH_LimbicA_TempPole_5zDCwei_17Networks_RH_LimbicA_TempPole_5zDCbin_17Networks_RH_LimbicA_TempPole_5,-0.027371198688431,-0.079348631419016,-0.051573479681918,0.029239598262686,0.064416872988149,0.038933388003129,-0.025703450535401
17Networks_RH_LimbicA_TempPole_4,zReHo_17Networks_RH_LimbicA_TempPole_4gmd_17Networks_RH_LimbicA_TempPole_4zfALFF_17Networks_RH_LimbicA_TempPole_4zALFF_17Networks_RH_LimbicA_TempPole_4zDCwei_17Networks_RH_LimbicA_TempPole_4zDCbin_17Networks_RH_LimbicA_TempPole_4,-0.058514714965634,-0.047221157147503,-0.026707995457209,-0.017740943634767,0.00253178238165,-0.040977486455867,-0.18863051527933
17Networks_RH_LimbicA_TempPole_3,zReHo_17Networks_RH_LimbicA_TempPole_3gmd_17Networks_RH_LimbicA_TempPole_3zfALFF_17Networks_RH_LimbicA_TempPole_3zALFF_17Networks_RH_LimbicA_TempPole_3zDCwei_17Networks_RH_LimbicA_TempPole_3zDCbin_17Networks_RH_LimbicA_TempPole_3,7.18231052745984E-05,-0.101701374932758,-0.053955234919208,-0.006981750937103,0.023541310175899,-0.002957931138758,-0.141983158646653
17Networks_RH_LimbicA_TempPole_2,zReHo_17Networks_RH_LimbicA_TempPole_2gmd_17Networks_RH_LimbicA_TempPole_2zfALFF_17Networks_RH_LimbicA_TempPole_2zALFF_17Networks_RH_LimbicA_TempPole_2zDCwei_17Networks_RH_LimbicA_TempPole_2zDCbin_17Networks_RH_LimbicA_TempPole_2,-0.029495811336095,-0.003824392597254,0.021376341852101,0.038992937435944,0.103945468635645,0.018476433240633,0.149470977230974
17Networks_RH_LimbicA_TempPole_1,zReHo_17Networks_RH_LimbicA_TempPole_1gmd_17Networks_RH_LimbicA_TempPole_1zfALFF_17Networks_RH_LimbicA_TempPole_1zALFF_17Networks_RH_LimbicA_TempPole_1zDCwei_17Networks_RH_LimbicA_TempPole_1zDCbin_17Networks_RH_LimbicA_TempPole_1,-0.01588784870383,-0.079858941052401,-0.03396258244148,0.020720115938068,0.050439731857339,-0.00841191157051,-0.066961435972814
17Networks_RH_LimbicB_OFC_6,zReHo_17Networks_RH_LimbicB_OFC_6gmd_17Networks_RH_LimbicB_OFC_6zfALFF_17Networks_RH_LimbicB_OFC_6zALFF_17Networks_RH_LimbicB_OFC_6zDCwei_17Networks_RH_LimbicB_OFC_6zDCbin_17Networks_RH_LimbicB_OFC_6,-0.006879196877928,-0.018622912443452,-0.007047855270784,-0.105013679833553,-2.81531596146387E-05,-0.109209691769012,-0.246801489354344
17Networks_RH_LimbicB_OFC_5,zReHo_17Networks_RH_LimbicB_OFC_5gmd_17Networks_RH_LimbicB_OFC_5zfALFF_17Networks_RH_LimbicB_OFC_5zALFF_17Networks_RH_LimbicB_OFC_5zDCwei_17Networks_RH_LimbicB_OFC_5zDCbin_17Networks_RH_LimbicB_OFC_5,-0.089261317653972,-0.027765969301965,-0.019483420211311,-0.057463800342944,0.020538286856593,0.095024526203327,-0.078411694450272
17Networks_RH_LimbicB_OFC_4,zReHo_17Networks_RH_LimbicB_OFC_4gmd_17Networks_RH_LimbicB_OFC_4zfALFF_17Networks_RH_LimbicB_OFC_4zALFF_17Networks_RH_LimbicB_OFC_4zDCwei_17Networks_RH_LimbicB_OFC_4zDCbin_17Networks_RH_LimbicB_OFC_4,0.065927783632965,-0.031125393936752,-0.00351945748126,0.002201445787034,-0.047468204667951,-0.140958449124604,-0.154942275790568
17Networks_RH_LimbicB_OFC_3,zReHo_17Networks_RH_LimbicB_OFC_3gmd_17Networks_RH_LimbicB_OFC_3zfALFF_17Networks_RH_LimbicB_OFC_3zALFF_17Networks_RH_LimbicB_OFC_3zDCwei_17Networks_RH_LimbicB_OFC_3zDCbin_17Networks_RH_LimbicB_OFC_3,-0.074717445601699,0.014757860117251,0.006523330050445,-0.057244149555469,-0.051211330284674,-0.122432421733353,-0.284324157007499
17Networks_RH_LimbicB_OFC_2,zReHo_17Networks_RH_LimbicB_OFC_2gmd_17Networks_RH_LimbicB_OFC_2zfALFF_17Networks_RH_LimbicB_OFC_2zALFF_17Networks_RH_LimbicB_OFC_2zDCwei_17Networks_RH_LimbicB_OFC_2zDCbin_17Networks_RH_LimbicB_OFC_2,-0.067077502209961,-0.045984494799574,-0.042321449930868,0.024945807016939,-0.017954847260175,0.090909164324533,-0.057483322859106
17Networks_RH_LimbicB_OFC_1,zReHo_17Networks_RH_LimbicB_OFC_1gmd_17Networks_RH_LimbicB_OFC_1zfALFF_17Networks_RH_LimbicB_OFC_1zALFF_17Networks_RH_LimbicB_OFC_1zDCwei_17Networks_RH_LimbicB_OFC_1zDCbin_17Networks_RH_LimbicB_OFC_1,-0.071710560605904,-0.075709310874159,-0.064280144013039,-0.065586405721536,0.14750731377385,0.155177166232902,0.025398058792114
17Networks_RH_SalVentAttnB_PFCmp_2,zReHo_17Networks_RH_SalVentAttnB_PFCmp_2gmd_17Networks_RH_SalVentAttnB_PFCmp_2zfALFF_17Networks_RH_SalVentAttnB_PFCmp_2zALFF_17Networks_RH_SalVentAttnB_PFCmp_2zDCwei_17Networks_RH_SalVentAttnB_PFCmp_2zDCbin_17Networks_RH_SalVentAttnB_PFCmp_2,0.039404174548922,-0.114346245711231,-0.104475391637903,-0.310900150191689,0.032137630405856,0.114122437253401,-0.344057545332644
17Networks_RH_SalVentAttnB_PFCmp_1,zReHo_17Networks_RH_SalVentAttnB_PFCmp_1gmd_17Networks_RH_SalVentAttnB_PFCmp_1zfALFF_17Networks_RH_SalVentAttnB_PFCmp_1zALFF_17Networks_RH_SalVentAttnB_PFCmp_1zDCwei_17Networks_RH_SalVentAttnB_PFCmp_1zDCbin_17Networks_RH_SalVentAttnB_PFCmp_1,0.046516932087745,-0.105825156042708,-0.103314752902887,-0.305739894711914,-0.050984620610614,0.039844960582728,-0.47950253159765
17Networks_RH_SalVentAttnB_Ins_2,zReHo_17Networks_RH_SalVentAttnB_Ins_2gmd_17Networks_RH_SalVentAttnB_Ins_2zfALFF_17Networks_RH_SalVentAttnB_Ins_2zALFF_17Networks_RH_SalVentAttnB_Ins_2zDCwei_17Networks_RH_SalVentAttnB_Ins_2zDCbin_17Networks_RH_SalVentAttnB_Ins_2,0.008831967098965,-0.099092514827496,-0.080671942108679,-0.167280969226324,0.063730663221357,0.094713737195842,-0.179769058646335
