parc_name,gmd_sws_total_r,gmd_sws_total_p,gmd_sws_total_fdr,zALFF_sws_total_r,zALFF_sws_total_p,zALFF_sws_total_fdr,zfALFF_sws_total_r,zfALFF_sws_total_p,zfALFF_sws_total_fdr,zfALFF_sws_total_bonferroni,zDCbin_sws_total_r,zDCbin_sws_total_p,zDCbin_sws_total_fdr,zDCwei_sws_total_r,zDCwei_sws_total_p,zDCwei_sws_total_fdr,zReHo_sws_total_r,zReHo_sws_total_p,zReHo_sws_total_fdr,sws_total
17Networks_RH_ContC_pCun_1,0.065423227818159,0.483419202199602,,-0.028533084081105,0.760075988193921,,-0.155248345076567,0.094645099599175,,,-0.047000555604785,0.614817626052323,,-0.03150787083877,0.73594025962364,,0.003140875993253,0.973188878409725,,-0.193725751789815
17Networks_RH_ContB_PFCmp_1,0.01944422677727,0.835164169554881,,0.0785235471794,0.400043712954551,,-0.251397972740542,0.00625424652106,0.027869800286828,,-0.020837705654547,0.823536690915843,,-0.020789249620495,0.823940392736047,,-0.031214886499288,0.738306416840749,,-0.226272040558202
17Networks_RH_ContB_PFClv_4,-0.04101219349752,0.660635040858838,,0.055680308525282,0.550994154828175,,-0.251877174402256,0.006152684004401,0.027869800286828,,-0.007694088965657,0.93438274099861,,0.007512767448845,0.935925775148516,,0.007571238760414,0.935428161918066,,-0.229819142130892
17Networks_RH_ContB_PFClv_3,-0.159894966802166,0.085059193997413,,0.186150983802345,0.044482802134456,0.04750728904574,-0.059153826743161,0.526386431155176,,,0.009917514253525,0.915483053701106,,0.026009249717759,0.780736350340141,,0.032377213684828,0.72893401306846,,0.03540616791313
17Networks_RH_ContB_PFClv_2,-0.124154139725223,0.182308714014344,,0.116258233588426,0.211935472919902,,0.057582623915777,0.537448470884823,,,0.008939835489566,0.923788397809835,,0.037041346993469,0.691737853181885,,0.092187220041513,0.322879391507548,,0.187855120303528
17Networks_RH_ContB_PFClv_1,-0.105141585742507,0.259235530379938,,0.081650375583085,0.381484743833569,,0.004273272500244,0.963528290214278,,,0.066014944697872,0.479463251028343,,0.080218343651941,0.389918811660641,,0.016602999864152,0.858979823776108,,0.143618350554787
17Networks_RH_ContB_PFCld_4,-0.026053090207194,0.780376114108768,,-0.003196539941947,0.972713901493688,,-0.171232460755688,0.064901713256431,,,-0.103259389143874,0.267907768430432,,-0.128891979208947,0.166053815728307,,-0.049115752638882,0.598970461947451,,-0.481749211896532
17Networks_RH_ContB_PFCld_3,-0.005377144737212,0.954116117390808,,-0.067786053031053,0.467727314931302,,-0.222025914018639,0.016132583541296,0.035628445120417,,-0.079013921110313,0.397098248898259,,-0.097391999595089,0.296193684456487,,0.174860912833384,0.059341084332315,,-0.296734119658922
17Networks_RH_ContB_PFCld_2,-0.025296211764536,0.786601835503004,,0.021501144209946,0.81801406212554,,-0.147267003316249,0.113083292126508,,,-0.095787719823501,0.304259053882622,,-0.117834836179053,0.205761240439573,,0.02627000721508,0.778594398320173,,-0.338414619658313
17Networks_RH_ContB_PFCld_1,-0.053268739498201,0.568400738246765,,0.003096465113367,0.973567840347062,,-0.24529484505087,0.007684273816706,0.0292415330267,,-0.073475561753646,0.431111171607253,,-0.077981827071824,0.40331261492964,,-0.038441237675985,0.6807108076934,,-0.485365745937159
17Networks_RH_ContB_IPL_4,0.038322951334896,0.681639997231654,,0.164713040984062,0.075954511655512,,-0.054177894213783,0.561808107990042,,,0.010702270781032,0.908823115061581,,0.035553195892694,0.70353124099148,,0.037459319894095,0.688438559789731,,0.232572884672996
17Networks_RH_ContB_IPL_3,-0.135823243767477,0.144247523069011,,-0.027953026591802,0.764810056646533,,-0.188221749573756,0.042126062461845,0.046521825501342,,-0.158176844444292,0.088509129943135,,-0.151224098753156,0.103620150256218,,0.088595240470912,0.342170905835565,,-0.572803722659571
17Networks_RH_ContB_IPL_2,-0.048468491072225,0.603800364528648,,0.013983072438105,0.881053821980171,,-0.152762644652971,0.100113077981996,,,-0.046577928683891,0.618005669686778,,-0.041087918261448,0.66004728175045,,-0.015842151361893,0.865379874964125,,-0.290756061594323
17Networks_RH_ContB_IPL_1,-0.156476823566106,0.092031364133577,,-0.106786246289585,0.251816504251797,,-0.24101315417067,0.008853185555755,0.0292415330267,,-0.127638955072298,0.170244215679964,,-0.103785867095546,0.265462437389683,,0.059323903279441,0.525195931535716,,-0.676377142914764
17Networks_RH_ContB_Temp_2,-0.034466007893951,0.712191958769391,,-0.166324837832993,0.07309006596591,,-0.24332434753285,0.008204102245143,0.0292415330267,,-0.118114810287413,0.204678441962683,,-0.119051582715223,0.201085225491198,,0.048482235941136,0.603697620263968,,-0.632799350321294
17Networks_RH_ContB_Temp_1,-0.025808496609203,0.782386525986908,,-0.043497928425446,0.641451062559975,,-0.170499826581674,0.066074413188153,,,-0.068120016557097,0.465532105153008,,-0.056332607975026,0.54633075588634,,0.07781172204195,0.404342328236829,,-0.286447154106496
17Networks_RH_ContA_Cingm_1,-0.05550642334233,0.552240543247525,,-0.069273208744713,0.457995555856066,,-0.206785144097359,0.025289996417579,0.041177301859391,,-0.036008940023707,0.699911893330866,,-0.026382197201593,0.777673340475153,,0.146922347149245,0.113938331964158,,-0.247033566260457
17Networks_RH_ContA_PFCl_5,-0.002937075002818,0.974927978050076,,-0.230655547657009,0.012350526649217,0.032872898931033,-0.270774472349744,0.003149095819615,0.021049219425849,,-0.229576553143353,0.012776476547152,0.033089177551158,-0.224165985823285,0.015111414173587,0.03444788297338,0.151646390504328,0.102648090870327,,-0.806463243471881
17Networks_RH_ContA_PFCl_4,0.01879502928255,0.840593537317206,,-0.240580223723283,0.008979683370404,0.0292415330267,-0.317419445517419,0.00048813043548,0.011271375510173,,-0.160958991160687,0.082977046377525,,-0.144677691953269,0.119630437891314,,-0.009479447858204,0.919203339410462,,-0.854320770930312
17Networks_RH_ContA_PFCl_3,-0.102139362939285,0.273160637833086,,-0.086176348583228,0.355563486740111,,-0.28077651714424,0.00216663667981,0.016676536868844,,-0.059998284092692,0.520488832830019,,-0.063411091519203,0.497001251474846,,-0.02016443233715,0.829150016184797,,-0.612666036615798
17Networks_RH_ContA_PFCl_2,-0.0132720203185,0.887061241886447,,-0.025110533113416,0.788131215046242,,-0.255655152235847,0.005401960298591,0.026903880702785,,-0.108394341495855,0.244704994191137,,-0.083984919268516,0.367974393452894,,0.023684367159292,0.799904591466792,,-0.462732599272842
17Networks_RH_ContA_PFCl_1,-0.050712582966749,0.587129419892645,,-0.119757249967473,0.198408620458229,,-0.322845267246897,0.000384983241489,0.009778574333817,,-0.068196930147643,0.465027338269352,,-0.052009943019609,0.577588557153177,,-0.110103950428125,0.237298443248253,,-0.723625923776496
17Networks_RH_ContA_PFCd_1,0.083811617075971,0.368967097330003,,-0.027613628343918,0.767584053809077,,-0.212981694182488,0.021136696808876,0.03859447712233,,-0.066253409979953,0.47787392278307,,-0.050138918958429,0.591371015871717,,-0.041387660211719,0.65772278403068,,-0.314563694600536
17Networks_RH_ContA_IPS_4,0.066872946464693,0.473758144674776,,-0.020728251220554,0.824448654141035,,-0.271718499833305,0.003041663728144,0.020950240934517,,-0.078320481188667,0.401267228002572,,-0.036885427402129,0.6929700980506,,-0.101181095835854,0.277709686773235,,-0.441960809015816
17Networks_RH_ContA_IPS_3,-0.116774515074736,0.209899250581377,,-0.047568412991014,0.610545338921001,,-0.224159494812986,0.01511442447711,0.03444788297338,,-0.155566642568568,0.093962314124665,,-0.119743826844435,0.198459293463377,,0.030443374628958,0.744548849567817,,-0.633369517662781
17Networks_RH_ContA_IPS_2,-0.173975520644309,0.060660608720301,,0.021551883613971,0.817592057626791,,-0.219273241971561,0.017533683622252,0.035628445120417,,-0.059787877838241,0.52195513764448,,-0.090891594653706,0.329755545163102,,0.084146340521054,0.367051223405387,,-0.438230010972792
17Networks_RH_ContA_IPS_1,-0.002629075985478,0.977556453681125,,-0.022761865542517,0.807544239207072,,-0.213273975988922,0.020956206105212,0.038571567758869,,-0.109277943520091,0.240857206416511,,-0.108138075165109,0.245828868677048,,0.111968342169231,0.229401132012502,,-0.344112594032886
17Networks_RH_LimbicA_TempPole_6,-0.060417342877515,0.517574698728557,,-0.112401007263934,0.227595117955757,,-0.069995560335696,0.453309344277505,,,-0.141156049155203,0.12900062021012,,-0.145612633664119,0.117233417525063,,-0.045259179120616,0.627999038381077,,-0.574841772417083
17Networks_RH_LimbicA_TempPole_5,0.08306759020669,0.373247657730219,,-0.038081885584838,0.683535145934708,,0.074251744813123,0.426246331056256,,,-0.084295424072478,0.366199879442669,,-0.070743939509979,0.448482578372801,,0.005785034302484,0.95063977289452,,-0.030016879844998
17Networks_RH_LimbicA_TempPole_4,-0.00988862302535,0.915728357534269,,-0.009856567188897,0.916000540055316,,0.019747159002747,0.832633321193785,,,-0.053883782490087,0.56393682939353,,-0.041298254524378,0.658415784307548,,-0.061357140176347,0.511069783292494,,-0.156537208402312
17Networks_RH_LimbicA_TempPole_3,0.085516744531893,0.359271361859899,,0.020854827299439,0.823394056345317,,0.028774536685997,0.758108002289806,,,-0.134309673497039,0.148813988716672,,-0.090215325484905,0.333381546940809,,-0.000110715331957,0.999054737255628,,-0.089489605796572
17Networks_RH_LimbicA_TempPole_2,0.005011448095224,0.957233596292424,,-0.010898724489177,0.907156855989086,,0.056794738924926,0.54303862673513,,,0.04490882288727,0.630665463405105,,0.060981620064519,0.513663923235478,,0.071357789631891,0.444545068698569,,0.228155695114653
17Networks_RH_LimbicA_TempPole_1,0.034191526334394,0.714384380672523,,0.016244032197351,0.861998249376763,,0.071448234912104,0.443966562089999,,,-0.046153477114327,0.621214638312589,,-0.013056432139888,0.888883949725338,,-0.015836238184983,0.865429649700692,,0.046837646004651
17Networks_RH_LimbicB_OFC_6,-0.013684991541582,0.883571396691906,,0.038663144008637,0.678968929557532,,-0.071595501926144,0.443025520294976,,,0.070046016141336,0.452983016326009,,0.071155916512727,0.445837820442402,,-0.09238265414451,0.321850249665929,,0.002201929050464
17Networks_RH_LimbicB_OFC_5,0.071989541269563,0.440513135183939,,-0.056451011227299,0.545486345479817,,-0.019501152687892,0.834688452446163,,,0.016068473753734,0.863475182310668,,0.026870736552988,0.773666137062003,,-0.074102525094211,0.427179125857232,,-0.035125937433117
17Networks_RH_LimbicB_OFC_4,-0.103104274376265,0.268631133791557,,0.09803883021528,0.292982117374266,,0.05145854683176,0.581634752365677,,,0.017671620556282,0.850006388363698,,0.049991567064409,0.592462755474037,,-0.073340224378539,0.431962659793763,,0.040716065912927
17Networks_RH_LimbicB_OFC_3,-0.068334328490106,0.464126371309188,,-0.021998143322144,0.813882732886087,,-0.025837604267072,0.782147203093107,,,0.066110990573883,0.478822780399485,,0.062531983641414,0.502997654591895,,-0.150449619341965,0.105421646940611,,-0.13797672120599
17Networks_RH_LimbicB_OFC_2,0.109685899610078,0.239094961564853,,-0.037845385672782,0.685396314402589,,0.097718169307909,0.294571330449462,,,-0.005615727696583,0.95208262352243,,-0.007020116869338,0.940119382155058,,-0.094683272805613,0.30989443047911,,0.062239565873671
17Networks_RH_LimbicB_OFC_1,0.139013578544284,0.134970471153949,,-0.028501295349675,0.760335200255365,,-0.016559429775035,0.859346080912154,,,-0.043450071140415,0.64181823763348,,-0.033138793755708,0.72281453691781,,-0.007144863004692,0.939057341690856,,0.010219125518759
17Networks_RH_SalVentAttnB_PFCmp_2,0.035692397531879,0.702425046337266,,0.133707763925457,0.150659926238489,,-0.255752048799823,0.005383829324098,0.026903880702785,,-0.082169312024568,0.378455908355033,,-0.057558455576729,0.537619523558857,,-0.058008623983537,0.534437869898526,,-0.284088278927321
17Networks_RH_SalVentAttnB_PFCmp_1,0.012101620595925,0.896963324612514,,0.110047484003414,0.237540548912225,,-0.287781400538033,0.001653799809991,0.014855420518547,,-0.093175564347992,0.317696546896099,,-0.07200516176805,0.440413705696678,,-0.044684360954213,0.63237625651429,,-0.375497383008949
17Networks_RH_SalVentAttnB_Ins_2,0.067842411586704,0.467356462183065,,0.097111000038341,0.297596086988301,,-0.072232058242727,0.438970869681185,,,-0.065113124119983,0.485499376377222,,-0.050495710914649,0.588731308519526,,0.028742428959568,0.758369610981323,,0.005854947307254
17Networks_RH_SalVentAttnB_Ins_1,0.009295717816124,0.920764194067878,,-0.037375968796543,0.689096032081345,,-0.118370531859364,0.20369301906628,,,-0.122036460242924,0.189939348003643,,-0.099031873843021,0.288096628201947,,-0.049201405781764,0.598332610442824,,-0.416720522707492
17Networks_RH_SalVentAttnB_PFCl_3,0.095686945288029,0.304770447811643,,0.070253938514348,0.451639639720079,,-0.208554281600524,0.024038560403978,0.040176966219139,,-0.10390397076782,0.264915971538957,,-0.094482404233259,0.310926615427537,,0.064124414199252,0.492163440715748,,-0.176875358599974
17Networks_RH_SalVentAttnB_PFCl_2,0.139067285594255,0.134818289126511,,0.076217146116549,0.414070176371897,,-0.241867266218358,0.008608221776049,0.0292415330267,,-0.15202888535551,0.101773830553126,,-0.13743143810222,0.139512572726032,,0.066009413262233,0.479500150800705,,-0.250033744703051
17Networks_RH_SalVentAttnB_PFCl_1,-0.05924890746036,0.525720718682716,,-0.12328164351763,0.185424944989418,,-0.343128346633127,0.000152292451473,0.006447047112337,0.038682282674023,-0.129198825027979,0.165039422388034,,-0.120999336316379,0.193760001512654,,-0.086172565811364,0.355584682923537,,-0.862029624766839
17Networks_RH_SalVentAttnB_PFClv_1,-0.025789858321641,0.782539780492938,,-0.08964497702224,0.336459285951643,,-0.260932681211268,0.004489978814847,0.026109301883924,,-0.092344849500632,0.32204916115726,,-0.075232855087953,0.420142531056751,,0.012423718625108,0.894236591345788,,-0.531521502518626
17Networks_RH_SalVentAttnB_IPL_1,-0.119940635901154,0.197717263737769,,0.00073478543001,0.99372662866401,,-0.024660614773584,0.791840391726544,,,-0.087970467709842,0.345599173551774,,-0.061300527941732,0.511460434856871,,-0.059861624441849,0.521440964802744,,-0.352999085338151
17Networks_RH_SalVentAttnA_FrMed_4,0.071888898227358,0.441154064948534,,-0.095037890266975,0.30807764825629,,-0.120620206474857,0.195170481875771,,,-0.189563767269696,0.040655107907055,0.046099988430321,-0.204025529713717,0.027353029029071,0.041309255498928,-0.034106342212103,0.715065263307116,,-0.57146483770999
17Networks_RH_SalVentAttnA_FrMed_3,0.031821718922726,0.733408345650249,,-0.028671939393369,0.758944044587728,,-0.230466101097081,0.012424402745587,0.032872898931033,,-0.12315980482657,0.185863182259382,,-0.137651291268061,0.138874548850999,,-0.069143408783682,0.458840458973352,,-0.557270826446037
17Networks_RH_SalVentAttnA_ParMed_4,0.029099818045739,0.755459206938085,,-0.036340181726751,0.69728550621719,,-0.18637459450539,0.044223136184979,0.04750728904574,,-0.186420598926108,0.044169870853517,0.04750728904574,-0.191214303051856,0.038905150111396,0.044540428762109,-0.005451718828728,0.953480474085282,,-0.576701578993094
17Networks_RH_SalVentAttnA_ParMed_3,0.141204188623142,0.128868847234369,,-0.012998627482113,0.889372762904275,,-0.264455488137058,0.003960471439755,0.023951422516612,,-0.079744623131836,0.392733268072887,,-0.05272438869355,0.572365426773244,,0.003918418571357,0.966555082305245,,-0.264800520250058
17Networks_RH_SalVentAttnA_FrMed_2,0.054703279372737,0.558015043608784,,0.105811628431104,0.256195144330108,,-0.240680827158715,0.008950146866055,0.0292415330267,,-0.064934435283196,0.48670018811695,,-0.068858251356092,0.460699649854226,,0.018124403120622,0.846209983265447,,-0.19583420287354
17Networks_RH_SalVentAttnA_ParMed_2,-0.10153980164359,0.276000926545621,,-0.02799574517317,0.764461115769579,,-0.208547999132904,0.02404290891854,0.040176966219139,,-0.223155030533837,0.015586586000524,0.035035334903833,-0.240820670679002,0.008909231979656,0.0292415330267,0.112638338259625,0.226608718284317,,-0.689420908902878
17Networks_RH_SalVentAttnA_ParMed_1,0.010221217382808,0.91290491721006,,-0.047250177723671,0.612937988755978,,-0.072210964247284,0.439104893428858,,,-0.157795744590656,0.089289247370818,,-0.140752077514766,0.130110492737264,,-0.109142889481935,0.24144258236858,,-0.516930636175504
17Networks_RH_SalVentAttnA_FrMed_1,0.020929904638558,0.822768680733442,,-0.084782705772302,0.363425739853883,,-0.233380664855225,0.011329560368381,0.032136943545218,,-0.184085174082699,0.046942280654649,0.048666690964411,-0.203949678982534,0.02741169942427,0.041309255498928,0.06309610741723,0.499145429998606,,-0.622172211636972
17Networks_RH_SalVentAttnA_FrOper_3,0.063427176070611,0.49689188989419,,-0.092888883167546,0.319194321782901,,-0.188978466547672,0.041291272390839,0.04620256910693,,-0.145067176810333,0.118627305660074,,-0.124295795209699,0.181806411674253,,-0.060606371799999,0.516262924515136,,-0.548409517464638
17Networks_RH_SalVentAttnA_FrOper_2,-0.049260298817714,0.597894215716067,,-0.143056658234049,0.123876051460339,,-0.159831617056778,0.085184463964471,,,-0.154918091689746,0.095357673540914,,-0.141908246148662,0.12695339177058,,-0.209635586660749,0.023300074563949,0.039987965805697,-0.858610498607698
17Networks_RH_SalVentAttnA_FrOper_1,0.026799767175247,0.774247890809849,,0.077633245048335,0.405424387378736,,-0.170232650832846,0.066506335550373,,,-0.08340600678184,0.371296919128022,,-0.067789004736488,0.467707888012401,,0.012252080400754,0.895689449893622,,-0.204742569726838
17Networks_RH_SalVentAttnA_Ins_4,-0.06794170179825,0.466703500450876,,-0.144297924890047,0.120614843757345,,0.027902012934104,0.765226816450565,,,-0.024589209753561,0.792429492794142,,-0.014705239874305,0.874959400618507,,-0.058421704945796,0.531526613752252,,-0.282053768327855
17Networks_RH_SalVentAttnA_Ins_3,0.01946892716525,0.834957746613813,,-0.103853995024497,0.265147115932573,,0.080940476117391,0.385651856745319,,,-0.064555545129285,0.489251609439056,,-0.052064221210298,0.577190966952702,,-0.19576202805098,0.034407191543208,0.04447808578329,-0.315826386132419
17Networks_RH_SalVentAttnA_Ins_2,-0.042976534964533,0.645455993148592,,-0.215899048736108,0.019393723115143,0.036616609051211,0.057947484401106,0.534869434918417,,,0.054425832809386,0.560016561446069,,0.062802598076925,0.501147780873723,,-0.12917663268314,0.165112632667855,,-0.212876301096364
17Networks_RH_SalVentAttnA_Ins_1,0.076639244330811,0.411481921371622,,-0.133905529031009,0.150051529474577,,0.152744614630879,0.100153629050362,,,0.07995415359942,0.391486915233973,,0.07188918752524,0.441152221844065,,-0.102043130108487,0.273615185557513,,0.145278540946854
17Networks_RH_SalVentAttnA_PrC_1,-0.014528300615035,0.876451940661716,,-0.188582296813085,0.041726575132039,0.046281878094052,-0.224787856478249,0.014825418024156,0.03444788297338,,-0.083055044208719,0.373320096950295,,-0.117883907506795,0.205571161061671,,-0.022594704450672,0.8089305383463,,-0.651432110072555
17Networks_RH_SalVentAttnA_ParOper_3,-0.01294476961035,0.889828238261386,,-0.098543155477154,0.290494165216759,,-0.268908831327746,0.003371501770334,0.021335797044423,,-0.114761080856021,0.217919817587866,,-0.114857156905045,0.217532224881382,,-0.083287949620445,0.37197672720738,,-0.693302943796761
17Networks_RH_SalVentAttnA_ParOper_2,-0.038749509429093,0.678291451246033,,-0.22863764626501,0.013157507608925,0.033089177551158,-0.10786139222502,0.247046285976243,,,-0.138716156904479,0.135815605225327,,-0.120709739907358,0.194836721495735,,-0.012430443210184,0.894179677141302,,-0.647104887941144
17Networks_RH_SalVentAttnA_ParOper_1,0.061537180950107,0.509828438910106,,-0.175856373474063,0.05788568913685,,0.004433198132541,0.962164341971584,,,-0.299382005921353,0.00104141639387,0.014855420518547,-0.295463010495556,0.001220139630872,0.014855420518547,-0.088552813401141,0.342403031006201,,-0.793283824209465
17Networks_RH_DorsAttnB_FEF_3,0.068702488139241,0.461716959463622,,-0.064120115925279,0.492192517102676,,-0.240151610633338,0.009106486119391,0.029279081953486,,-0.152571064107693,0.100544620329665,,-0.142758554111698,0.124669289016524,,-0.199770577405073,0.030814033004565,0.043235049428021,-0.73066943404384
17Networks_RH_DorsAttnB_FEF_2,-0.054927122339503,0.556402732387115,,0.122413471665648,0.188564142541904,,-0.230760366915268,0.012309816832961,0.032872898931033,,-0.111795756609261,0.230124332300961,,-0.084645763749648,0.364204049290443,,0.04602732273543,0.622169775639648,,-0.313688215212602
17Networks_RH_DorsAttnB_FEF_1,-0.034744989410317,0.709965996789372,,0.054330966458946,0.560701720682294,,-0.199079213421049,0.031410039066999,0.043235049428021,,-0.200987209998674,0.029788469197009,0.04276510218173,-0.179928085982295,0.052234335847285,,-0.118187345968686,0.204398578809617,,-0.678595878322075
17Networks_RH_DorsAttnB_PostC_8,0.12855013546683,0.167189349301563,,-0.085525707171768,0.35922081944754,,-0.089944109558953,0.334842851433636,,,-0.194017416887091,0.036077958948784,0.04447808578329,-0.210072951059953,0.02300694161413,0.039753490952307,0.065963549060765,0.479806166181643,,-0.38504650015017
17Networks_RH_DorsAttnB_PostC_7,0.0312357730397,0.738137654711621,,-0.022093027587536,0.813094579630375,,-0.162200353576011,0.080599602875413,,,-0.072115543252712,0.43971145420243,,-0.061667021023908,0.508934185531567,,-0.063884871012908,0.493785256132829,,-0.350725043413375
17Networks_RH_DorsAttnB_PostC_6,0.041805979697831,0.654484174844998,,0.083674710506435,0.369752482134395,,-0.036403093235472,0.696787089345766,,,-0.087363841854912,0.348948461665606,,-0.073638740105171,0.430085797749924,,-0.030786540206532,0.741770166194716,,-0.102711525197821
17Networks_RH_DorsAttnB_PostC_5,-0.053226397173565,0.568708666190975,,-0.022177503575636,0.812393039548448,,-0.257982994097767,0.004981104867328,0.026109301883924,,-0.181376176585381,0.050337613283776,,-0.15670144782029,0.091559696978018,,0.101985812413391,0.273886163225302,,-0.569478706839248
17Networks_RH_DorsAttnB_PostC_4,-0.151191705474819,0.103695012415694,,-0.028243793723827,0.762435899803348,,-0.28720618773231,0.001691326435947,0.014855420518547,,-0.09795077120355,0.293417975872549,,-0.074904446236421,0.422180002596899,,-0.014361721933016,0.877857482326171,,-0.653858626303943
17Networks_RH_DorsAttnB_PostC_3,-0.095493533474522,0.30575351839724,,-0.07125778065538,0.445185240541732,,-0.243930173193017,0.008041070546339,0.0292415330267,,-0.101912980322471,0.274230748465182,,-0.091077421795986,0.328763613887062,,-0.067257527809769,0.471212956298044,,-0.670929417251145
17Networks_RH_DorsAttnB_PostC_2,-0.051173748454124,0.583729737397327,,-0.329698934896614,0.0002834284275,0.008998852573122,-0.330167235848193,0.000277486378146,0.008998852573122,,-0.160777443257561,0.083329397717965,,-0.170821678735812,0.065557131693624,,-0.006075107031407,0.948168113032003,,-1.04871414822371
17Networks_RH_DorsAttnB_PostC_1,-0.049275216745368,0.597783190796899,,-0.001872342659002,0.984015408774419,,-0.259181909842952,0.004775978468019,0.026109301883924,,-0.131609116605588,0.157230885918083,,-0.11191761262615,0.229613542616215,,-0.1075534592888,0.248406097192011,,-0.66140965776786
17Networks_RH_DorsAttnB_TempOcc_1,-0.005448582309683,0.953507208084051,,-0.118106915705576,0.204708918076891,,-0.146033654756518,0.116166222498207,,,-0.022728404711899,0.807821688725391,,-0.003203904978623,0.972651056818308,,-0.06346270370731,0.496650376352832,,-0.358984166169609
17Networks_RH_DorsAttnA_SPL_8,-0.004283394351814,0.963441961416114,,0.00097222823535,0.991699478599509,,-0.084976707322682,0.362324892345541,,,-0.014866563389597,0.873598966784694,,-0.003366391043414,0.971264632633959,,-0.018684943160169,0.841514959388275,,-0.125205771032326
17Networks_RH_DorsAttnA_SPL_7,0.071031270637299,0.446637079806606,,-0.080292716498636,0.389478051436963,,-0.155186997170233,0.094777147967347,,,-0.053303143825461,0.568150596096045,,-0.037352649514056,0.68928001577435,,0.073751919489818,0.429375427040722,,-0.181352316881269
17Networks_RH_DorsAttnA_SPL_6,0.025064122074004,0.788513615106815,,-0.12210243115915,0.18969818439615,,-0.189066601305001,0.041194949740307,0.04620256910693,,-0.079765279198533,0.392610293961173,,-0.056655698275093,0.544028098348061,,-0.02413140679912,0.79620919430988,,-0.446657294662893
17Networks_RH_DorsAttnA_SPL_5,-0.042171015547484,0.651663316323359,,-0.094733186614572,0.309638289794782,,-0.191191359122274,0.038929036162159,0.044540428762109,,-0.066135460578663,0.478659678787517,,-0.057929645163077,0.534995389152594,,-0.153718701753454,0.097981267925439,,-0.605879368779524
17Networks_RH_DorsAttnA_SPL_4,0.06136820208941,0.510993468757678,,-0.084626306279545,0.364314719119589,,-0.186966196558203,0.043542226243408,0.04750728904574,,-0.085221120523543,0.360940925535866,,-0.062410210520704,0.503831234861098,,-0.090971842852981,0.329326951897239,,-0.448827474645566
17Networks_RH_DorsAttnA_SPL_3,-0.131756456406211,0.156762675241901,,-0.035062470163288,0.707435822739398,,-0.160777124699918,0.08333001702972,,,-0.151041789338493,0.104042027161038,,-0.136959775051079,0.140888869824135,,-0.118160013942899,0.204504001215774,,-0.733757629601888
17Networks_RH_DorsAttnA_SPL_2,-0.009859744673441,0.915973559955083,,0.100257777374788,0.282140727310891,,-0.089676833061856,0.336286908878154,,,0.059841801135393,0.521579150709198,,0.063459874324203,0.496669607970123,,0.012578105696263,0.892930056820768,,0.13660098079535
17Networks_RH_DorsAttnA_SPL_1,-0.150016365186799,0.106440072945591,,-0.085941625737017,0.35688021000184,,-0.220411265224518,0.016942158171519,0.035628445120417,,-0.058488610404784,0.531055834187459,,-0.041205994655871,0.659131211587854,,-0.056045991117194,0.548377449301233,,-0.612109852326183
17Networks_RH_DorsAttnA_ParOcc_3,0.104460363417368,0.26235183684928,,-0.008260012761817,0.929568357088889,,-0.091605122160731,0.325957209076717,,,-0.155899634207925,0.093252186223769,,-0.149088936017473,0.108645990583871,,0.034916155086057,0.708601491780056,,-0.265477186644521
17Networks_RH_DorsAttnA_ParOcc_2,-0.02367044063355,0.800019784848033,,-0.203114182519679,0.028065075723254,0.04144493740527,-0.157335775587066,0.090238079312528,,,-0.180785466978379,0.051104335786336,,-0.146284436027481,0.115534137168412,,-0.008100379241252,0.930926129279001,,-0.719290680987407
17Networks_RH_DorsAttnA_ParOcc_1,0.12865150051445,0.166852036860288,,-0.200209433779629,0.030440700658069,0.043086750990909,-0.150538012983181,0.1052148052846,,,-0.033183066777653,0.722459325886947,,-0.007300059587469,0.937736207393762,,-0.066838010821134,0.473989720386118,,-0.329417083434616
17Networks_RH_DorsAttnA_TempOcc_3,-0.009459258911203,0.919374837065694,,-0.078057490411936,0.402855093240887,,-0.181729381286302,0.049883727026569,0.049883727026569,,0.009124277479919,0.922220914980542,,0.02999639849755,0.748173029997669,,-0.23632488373713,0.010310339107887,0.031176501588136,-0.466450338369102
17Networks_RH_DorsAttnA_TempOcc_2,-0.023366257615619,0.802536904304224,,-0.121057609237881,0.19354386476232,,-0.051373217762037,0.582262071385059,,,-0.08739671341217,0.348766452315864,,-0.095905291087802,0.303663133863302,,-0.063783790511547,0.494470462641445,,-0.442882879627056
17Networks_RH_DorsAttnA_TempOcc_1,0.071606561486293,0.44295489474208,,-0.250334894272612,0.006484890521919,0.028399348147713,-0.136853782571761,0.141199565123967,,,-0.24179685417178,0.008628187723505,0.0292415330267,-0.232997793152215,0.011468383791475,0.032136943545218,-0.078081299315734,0.402711188891084,,-0.868458061997809
17Networks_RH_SomMotB_Cent_3,0.019549278954606,0.834286318554041,,-0.194741790405212,0.035376138278682,0.04447808578329,-0.293017541974712,0.001345393179989,0.014855420518547,,-0.05919537753385,0.526095458911341,,-0.04443346810464,0.634290799954594,,-0.158048445845389,0.088771356010623,,-0.729887344909197
17Networks_RH_SomMotB_Cent_2,-0.048609464243817,0.602746944342913,,-0.221714629851314,0.016285995564277,0.035628445120417,-0.299520830860187,0.001035548029626,0.014855420518547,,-0.062723249982183,0.501689821957284,,-0.081139200121665,0.384482589352468,,-0.096083125910533,0.302763218113096,,-0.809790500969699
