parcel_name,sws_rs,sws_gb,sws_ms,sws_fa,sws_rw,sws_total
zDCbin_17Networks_LH_ContB_PFClv_3,-0.058198545542711,0.038815070202197,0.080595558568176,-0.003174455573414,0.08499375494482,-0.013422081421516
zDCbin_17Networks_LH_ContB_PFClv_2,-0.111158210274709,-0.027877627064196,0.093105281701171,0.031788020437207,0.011140328545632,-0.035720447848038
zDCbin_17Networks_LH_ContB_PFClv_1,-0.052330967030488,-0.062135217011969,0.080647706407798,0.06506916315985,-0.021190764753214,-0.013359067159008
zDCbin_17Networks_LH_ContB_PFCd_1,-0.135562089285156,-0.087772896185649,-0.048400001879611,-0.069657228501252,-0.196049575083479,-0.126489707611705
zDCbin_17Networks_LH_ContB_IPL_3,-0.121741867572507,-0.139108454086786,-0.067665304135348,-0.056337425644999,-0.152863581606827,-0.130540110415559
zDCbin_17Networks_LH_ContB_IPL_2,-0.070676594802862,0.012122079383936,-0.06359241043307,0.013413082487666,0.042028682493269,-0.050030920003157
zDCbin_17Networks_LH_ContB_IPL_1,-0.028821633331243,-0.081471018813935,-0.156180460276901,-0.04710157091831,-0.076298737349602,-0.093270936527836
zDCbin_17Networks_LH_ContB_Temp_2,-0.18114417270948,-0.072702516473271,-0.094792347216691,-0.175141202195956,-0.190916652761084,-0.168995691563916
zDCbin_17Networks_LH_ContB_Temp_1,-0.109066346456778,-0.005871219637787,-0.130038167133681,-0.061140309673941,-0.17474490214863,-0.111058457001092
zDCbin_17Networks_LH_ContA_Cingm_1,-0.024596778435295,0.008573583574649,0.063090165025152,0.029192419322446,-0.04750669690989,0.00700248452488
zDCbin_17Networks_LH_ContA_PFCl_3,-0.05966754429346,-0.104526972236319,-0.080505129903114,0.000865406318487,-0.150649456980354,-0.078376642773318
zDCbin_17Networks_LH_ContA_PFCl_2,-0.093491648849892,-0.114575654618182,0.002823164843245,-0.012467175535262,-0.143102481344801,-0.082826659844043
zDCbin_17Networks_LH_ContA_PFCl_1,-0.131150119482145,-0.075986325122271,-0.026287662811411,-0.037118177340565,-0.234848087229288,-0.108935474429539
zDCbin_17Networks_LH_ContA_PFClv_2,-0.13760041005675,-0.093556650461562,-0.062662094001508,0.013493279337125,-0.072539440726743,-0.114433979001
zDCbin_17Networks_LH_ContA_PFClv_1,-0.190014931145948,-0.089166129391138,-0.109678328922065,-0.049864363324127,-0.062628429691525,-0.166137140207295
zDCbin_17Networks_LH_ContA_PFCd_1,-0.165162637804783,-0.067081339436822,-0.186116440887535,0.00092644438637,-0.228864179498336,-0.147614154383585
zDCbin_17Networks_LH_ContA_IPS_5,-0.009263884267339,-0.083825051541099,-0.052868005423826,-0.0533924074431,-0.148430421294595,-0.047913981140177
zDCbin_17Networks_LH_ContA_IPS_4,-0.160299545286826,-0.029622341286185,-0.082718027942146,0.039248370237152,-0.048051311724578,-0.106046066797174
zDCbin_17Networks_LH_ContA_IPS_3,0.061682598662163,0.077396804602427,0.073450857590197,0.161066389666186,0.057728549274304,0.107451677296864
zDCbin_17Networks_LH_ContA_IPS_2,-0.046197979804516,0.040830503288806,-0.118119164366438,-0.026577900259033,-0.105795617557313,-0.0424987515018
zDCbin_17Networks_LH_ContA_IPS_1,-0.083757935298023,-0.070849541578749,-0.052610129489688,0.056541461086694,-0.067977883059799,-0.045561786523344
zDCbin_17Networks_LH_ContA_Temp_1,-0.146573792704228,-0.031002427507862,-0.101274983203499,-0.030823431679144,-0.145483645432408,-0.105380999962071
zDCbin_17Networks_LH_LimbicA_TempPole_7,0.041865720130472,0.080603590316564,0.158133654977655,0.095447946744869,-0.054133413402256,0.108573629692763
